region,AIC,BIC,HaQ
261,27.6162,30.525,28.7839
262,25.7429,28.6517,26.9105
263,23.2286,26.1109,24.3856
264,25.1398,28.0486,26.3075
265,26.1095,29.0183,27.2772
266,26.941,29.8498,28.1087
267,29.32,32.2288,30.4877
268,33.487,36.3957,34.6546
269,31.8086,34.7173,32.9762
270,30.7526,33.6613,31.9202
271,30.8744,33.7831,32.042
272,30.7748,33.6835,31.9424
273,29.6142,32.5229,30.7818
274,25.7579,28.6666,26.9255
275,26.0627,28.9714,27.2303
276,28.9379,31.8466,30.1055
277,30.2883,33.1706,31.4453
278,24.0072,26.9159,25.1748
279,26.2923,29.201,27.4599
280,40.784,43.6928,41.9517
281,30.8027,33.7115,31.9704
282,21.0001,23.8823,22.1571
283,29.2109,32.1196,30.3785
284,29.5186,32.4273,30.6862
285,24.85,27.7587,26.0176
286,23.9453,26.854,25.1129
287,29.1979,32.0802,30.3549
288,23.1157,25.998,24.2727
289,32.1798,35.0885,33.3474
290,27.9528,30.8615,29.1204
291,24.6439,27.5527,25.8115
292,26.4374,29.3461,27.605
293,30.1128,33.0216,31.2805
294,27.6444,30.5531,28.812
295,25.0218,27.9306,26.1895
296,27.8841,30.7928,29.0517
297,29.4387,32.3475,30.6064
298,31.7158,34.6245,32.8834
299,29.9977,32.9064,31.1653
300,32.7901,35.6989,33.9578
301,27.7795,30.6883,28.9472
302,28.7086,31.6174,29.8763
303,26.5203,29.4291,27.6879
304,27.0643,29.973,28.2319
305,21.8368,24.7456,23.0045
306,27.5755,30.4842,28.7431
307,27.1592,30.068,28.3268
308,25.1431,28.0518,26.3107
309,27.2736,30.1823,28.4412
310,27.7725,30.6812,28.9401
311,28.8975,31.8062,30.0651
312,26.5102,29.4189,27.6778
313,26.496,29.4048,27.6637
314,28.0533,30.9621,29.221
315,31.277,34.1857,32.4446
316,26.0219,28.9306,27.1895
317,24.1783,27.087,25.3459
318,27.3068,30.2156,28.4744
319,26.9878,29.8965,28.1554
320,26.2037,29.1124,27.3713
321,30.5021,33.4109,31.6697
322,32.4781,35.3869,33.6457
323,25.4915,28.3738,26.6485
324,24.016,26.8983,25.173
325,36.1561,39.0648,37.3237
326,28.0698,30.9521,29.2268
327,25.7203,28.6026,26.8774
328,28.2752,31.1839,29.4428
329,28.1153,31.0241,29.283
330,25.8407,28.7494,27.0083
331,26.5603,29.469,27.7279
332,33.8477,36.7565,35.0154
333,32.8211,35.7299,33.9888
334,26.558,29.4403,27.715
335,23.4909,26.3732,24.6479
336,29.0012,31.9099,30.1688
337,21.8696,24.7783,23.0372
338,23.7283,26.637,24.8959
339,33.3948,36.2771,34.5518
340,31.0004,33.9092,32.1681
341,25.8897,28.7984,27.0573
342,28.3905,31.2992,29.5581
343,24.0822,26.9645,25.2393
344,29.3809,32.2896,30.5485
345,27.1841,30.0929,28.3518
346,42.121,45.0297,43.2886
347,27.5655,30.4742,28.7331
348,27.4948,30.3771,28.6518
349,27.4153,30.324,28.5829
350,32.4646,35.3733,33.6322
351,33.6561,36.5648,34.8237
352,26.4639,29.3726,27.6315
353,28.8747,31.7834,30.0423
354,28.7962,31.7049,29.9638
355,27.9688,30.8775,29.1364
356,32.7957,35.7045,33.9634
357,30.7784,33.6871,31.946
358,31.4063,34.2886,32.5633
359,34.7811,37.6898,35.9487
360,35.2601,38.1688,36.4277
361,27.8942,30.8029,29.0618
362,30.1662,33.075,31.3338
363,32.3326,35.2414,33.5002
364,32.0467,34.9554,33.2143
365,31.7715,34.6802,32.9391
366,31.4759,34.3847,32.6436
367,33.9514,36.8601,35.119
368,27.7741,30.6828,28.9417
369,30.0901,32.9724,31.2471
370,34.864,37.7727,36.0316
371,29.9537,32.8624,31.1213
372,29.8417,32.7505,31.0094
373,32.3929,35.3017,33.5606
374,34.1001,37.0088,35.2677
375,30.8812,33.79,32.0488
376,30.3635,33.2722,31.5311
377,30.9071,33.8159,32.0748
378,35.7411,38.6498,36.9087
379,26.7072,29.6159,27.8748
380,27.32,30.2288,28.4877
381,30.1148,33.0235,31.2824
382,30.648,33.5567,31.8156
383,23.8279,26.7366,24.9955
384,29.2799,32.1887,30.4476
385,31.7849,34.693600000000004,32.9525
386,30.392,33.3007,31.5596
387,26.6788,29.5875,27.8464
388,29.1451,32.0539,30.3128
389,29.7428,32.6515,30.9104
390,25.3285,28.2107,26.4855
391,30.5453,33.454,31.7129
392,32.9458,35.8546,34.1135
393,32.9471,35.8559,34.1147
394,29.6622,32.5445,30.8192
395,23.2124,26.1211,24.38
396,34.932,37.8407,36.0996
397,29.8427,32.7514,31.0103
398,19.8096,22.7183,20.9772
399,20.9282,23.837,22.0959
400,27.7149,30.6237,28.8826
401,25.8431,28.7518,27.0107
402,22.7066,25.6153,23.8742
403,26.7581,29.6668,27.9257
404,43.0989,46.0076,44.2665
405,22.6627,25.5714,23.8303
406,33.3026,36.2113,34.4702
407,31.048,33.9568,32.2156
408,28.1018,31.0105,29.2694
409,31.0521,33.9608,32.2197
410,27.2469,30.1556,28.4145
411,27.4386,30.3473,28.6062
412,31.0677,33.9764,32.2353
413,29.9318,32.8405,31.0994
414,20.0197,22.9284,21.1873
415,30.8691,33.7778,32.0367
416,28.7333,31.6421,29.9009
417,31.5414,34.4237,32.6984
418,24.8241,27.7328,25.9917
419,26.0111,28.9198,27.1787
420,25.5732,28.4555,26.7302
421,30.5196,33.4019,31.6766
422,28.7306,31.6393,29.8982
423,25.245,28.1272,26.402
424,23.3724,26.2811,24.54
425,28.1676,31.0763,29.3352
426,25.3814,28.2637,26.5384
427,30.1205,33.0292,31.2881
428,31.0296,33.9383,32.1972
429,28.9197,31.802,30.0767
430,27.2016,30.0839,28.3587
