region;AIC;BIC;HaQ
294;27,12100;27,96860;27,46220
295;24,50340;25,32270;24,83320
296;27,45780;28,87040;28,02640
297;29,30720;29,87220;29,53460
298;31,15110;32,36590;31,64010
299;29,99010;30,83770;30,33130
300;32,23550;33,50680;32,74720
301;27,71610;28,30940;27,95490
302;27,74610;28,98920;28,24650
303;26,46520;27,25630;26,78360
304;26,88560;27,81790;27,26090
305;21,16230;21,86860;21,44660
306;25,32180;26,14110;25,65160
307;26,48820;27,39230;26,85210
308;25,07540;25,66870;25,31420
309;26,87510;27,66610;27,19350
310;27,38040;28,39750;27,78980
311;28,69080;29,39710;28,97510
312;25,90980;26,92690;26,31920
313;25,75430;26,63010;26,10690
314;27,02110;27,86860;27,36220
315;30,30870;31,21280;30,67260
316;25,62290;26,15970;25,83900
317;23,28680;24,07790;23,60520
318;27,16020;27,97950;27,49000
319;26,96530;27,89760;27,34050
320;24,55890;26,08450;25,17300
321;29,91400;30,84640;30,28930
322;31,74980;32,62560;32,10230
323;24,71950;25,84960;25,17430
324;23,23490;24,56280;23,76940
325;35,97160;37,10170;36,42650
326;27,65600;28,56010;28,01990
327;25,41330;26,43040;25,82270
328;27,59320;28,80810;28,08220
329;27,24710;28,03820;27,56550
330;25,06060;25,99290;25,43580
331;26,26120;27,36310;26,70470
332;32,13510;33,54770;32,70370
333;30,83590;32,13560;31,35910
334;26,46370;26,94400;26,65700
335;22,37930;23,42470;22,80010
336;27,64360;28,63240;28,04160
337;20,52690;21,85480;21,06140
338;20,83650;22,10790;21,34830
339;28,09050;30,29420;28,97750
340;30,71570;31,61980;31,07960
341;25,70490;26,35470;25,96650
342;27,77310;28,50760;28,06870
343;23,31880;24,10990;23,63720
344;28,51000;29,41400;28,87390
345;26,87020;27,37880;27,07490
346;39,45790;40,95530;40,06060
347;24,61640;25,60520;25,01440
348;26,91550;27,65010;27,21120
349;26,13620;27,15330;26,54560
350;32,48780;33,53320;32,90860
351;33,27420;34,40430;33,72910
352;24,60760;25,99200;25,16480
353;26,81240;28,47930;27,48340
354;27,99750;29,63620;28,65710
355;27,24440;28,12030;27,59700
356;31,87510;33,23130;32,42100
357;30,14270;31,07500;30,51800
358;30,61470;31,60360;31,01270
359;34,27720;35,52030;34,77750
360;35,10150;36,17510;35,53370
361;26,78880;27,94720;27,25510
362;30,17290;31,16170;30,57090
363;32,27490;33,12250;32,61610
364;30,91680;32,10340;31,39440
365;28,03470;29,19300;28,50090
366;31,14870;31,79850;31,41030
367;33,55940;34,66120;34,00290
368;27,01050;27,94280;27,38570
369;29,67400;30,35210;29,94700
370;34,44600;35,37840;34,82130
371;29,79610;30,55890;30,10310
372;29,25370;30,01650;29,56070
373;32,07930;32,95510;32,43180
374;32,77960;34,44650;33,45050
375;30,02860;31,24350;30,51760
376;30,08440;30,73430;30,34600
377;30,90300;31,55280;31,16460
378;35,45330;36,32920;35,80590
379;24,90360;25,80770;25,26750
380;26,26540;27,36720;26,70890
381;29,36470;30,32530;29,75140
382;30,30540;31,09650;30,62380
383;23,16560;23,81550;23,42720
384;28,92950;29,89010;29,31620
385;31,18950;33,02590;31,92870
386;29,77570;31,01880;30,27600
387;26,63370;27,34000;26,91800
388;28,79370;29,41520;29,04390
389;29,32650;30,06110;29,62220
390;25,12800;25,83430;25,41230
391;25,63640;28,15090;26,64850
392;32,42360;33,58190;32,88980
393;31,47220;32,60230;31,92710
394;29,67280;30,18130;29,87750
395;22,59620;23,27430;22,86920
396;33,16830;34,18540;33,57770
397;27,81610;29,08740;28,32780
398;19,09720;19,83170;19,39280
399;20,31930;21,16690;20,66050
400;26,88690;28,07350;27,36450
401;25,40910;26,11540;25,69340
402;22,14830;22,88290;22,44400
403;23,55830;24,88620;24,09280
404;42,65870;43,36500;42,94300
405;21,64470;22,60530;22,03130
406;32,13280;33,14980;32,54210
407;30,25260;30,98710;30,54830
408;27,67160;28,60390;28,04690
409;29,16470;30,35130;29,64230
410;25,23050;26,92570;25,91290
411;26,01150;26,88730;26,36400
412;28,29940;30,27710;29,09550
413;29,41600;30,20700;29,73440
414;18,90660;19,78250;19,25920
415;30,58530;31,51760;30,96050
416;28,40940;29,45470;28,83010
417;31,03450;31,71260;31,30740
418;21,36900;22,80990;21,94900
419;24,56360;25,72200;25,02990
420;24,54090;26,12300;25,17770
421;28,48370;30,15060;29,15460
422;27,73730;28,98040;28,23770
423;24,16340;25,15220;24,56140
424;22,48790;23,33540;22,82900
425;27,75650;28,34980;27,99530
426;24,69000;25,67890;25,08810
427;28,78530;29,77420;29,18340
428;27,93820;28,84220;28,30210
429;28,78090;29,76980;29,17890
430;26,90470;27,75230;27,24590
431;23,89730;24,88610;24,29530
432;25,56500;26,94940;26,12230
433;24,66750;25,48690;24,99730
434;20,28090;20,87420;20,51970
435;26,68060;27,27390;26,91940
436;24,30750;25,04210;24,60320
437;22,73310;23,55240;23,06280
438;22,23600;22,88580;22,49760
439;23,54500;24,25130;23,82930
440;21,92800;23,00160;22,36020
441;19,73430;20,66670;20,10960
442;22,02090;22,81200;22,33930
443;37,80350;39,04660;38,30390
444;27,19540;28,21250;27,60480
445;22,36080;23,26490;22,72470
446;24,42460;25,44170;24,83400
447;28,84390;30,62390;29,56040
448;25,79780;26,78660;26,19580
449;30,54390;32,01300;31,13520
450;25,49050;26,70540;25,97950
451;26,74230;27,61810;27,09480
452;26,70150;27,60560;27,06550
453;32,57230;33,53290;32,95890
454;26,93270;27,78030;27,27390
455;29,09220;29,74200;29,35370
456;26,58510;27,68700;27,02860
457;31,86710;32,79950;32,24240
458;30,50510;31,32440;30,83490
459;22,32790;23,28850;22,71450
460;24,33240;25,66020;24,86680
461;32,10410;34,95760;33,25270
462;17,04070;17,71870;17,31360
463;28,67290;29,57700;29,03680
464;28,62310;29,30120;28,89610
465;24,77180;26,09970;25,30630
466;25,63080;26,16760;25,84680
467;24,54840;25,45240;24,91230
468;23,82450;25,18070;24,37040
469;26,67420;27,26750;26,91300
470;20,00770;20,94010;20,38300
471;21,77440;22,65020;22,12690
472;24,51470;25,07970;24,74210
473;25,90410;26,46920;26,13160
474;24,42520;25,07500;24,68670
475;26,83790;27,79850;27,22450
476;24,85640;26,21250;25,40220
477;22,29330;23,28210;22,69130
478;21,63270;22,39550;21,93970
479;25,01680;25,97740;25,40340
480;30,29180;31,39370;30,73530
481;31,86280;32,62560;32,16990
482;22,60760;23,48340;22,96010
483;26,69450;27,42910;26,99020
484;20,25590;20,96220;20,54020
485;32,02510;33,04220;32,43450
486;28,33530;29,26760;28,71060
487;23,42260;23,95940;23,63860
488;25,74490;26,53590;26,06330
489;28,78010;29,48640;29,06440
490;27,71850;28,28350;27,94590
491;36,13930;36,87390;36,43500
492;28,60360;29,73370;29,05850
493;23,29560;24,00190;23,57990
494;26,84130;27,40630;27,06870
495;24,74580;25,28260;24,96190
496;23,99690;24,78800;24,31540
497;23,61030;24,28840;23,88320
498;29,33970;29,98960;29,60130
499;21,61070;22,74080;22,06550
500;26,69590;27,93900;27,19630
501;24,09950;25,54030;24,67940
502;24,13050;25,48660;24,67630
503;27,09730;28,28390;27,57490
504;32,84970;34,26230;33,41830
505;24,68960;25,96100;25,20130
506;25,87390;26,86270;26,27190
507;28,69180;29,85010;29,15800
508;27,07280;27,92040;27,41400
509;23,12610;24,56700;23,70610
510;30,81440;32,42480;31,46260
511;28,18690;29,28870;28,63040
512;24,88580;26,15710;25,39750
513;25,02200;26,51940;25,62470
514;24,90170;26,03180;25,35650
515;28,81000;29,57280;29,11700
516;25,37610;26,59100;25,86510
517;27,47860;29,03250;28,10410
518;26,67390;27,35190;26,94680
519;21,18520;22,20220;21,59450
520;25,73320;26,72200;26,13120
521;25,36520;26,01500;25,62670
522;24,23460;25,16690;24,60990
523;23,86940;24,91480;24,29020
524;30,44620;31,83060;31,00340
525;27,25110;28,18340;27,62630
526;16,81000;19,23970;17,78800
527;19,75840;20,57770;20,08820
528;34,48020;36,82520;35,42410
529;25,64380;26,83040;26,12140
530;26,43640;27,90550;27,02770
531;21,78410;22,88600;22,22760
532;30,63430;31,34070;30,91860
533;23,83000;25,15790;24,36450
534;21,68410;22,72940;22,10490
535;22,27190;23,37370;22,71540
536;19,45580;20,30340;19,79700
537;25,88630;27,24250;26,43220
538;22,13680;23,06910;22,51200
539;30,92140;32,22100;31,44450
540;29,67240;30,63300;30,05910
541;19,65880;20,78890;20,11370
542;27,12840;28,42800;27,65150
543;35,51490;36,70150;35,99260
544;21,70340;22,80530;22,14690
545;27,79130;28,92140;28,24620
546;32,32220;33,62180;32,84530
547;27,71570;28,56330;28,05690
548;29,85080;30,72670;30,20340
549;22,92880;23,69160;23,23590
550;26,80500;27,65260;27,14620
551;24,33270;26,70590;25,28790
552;36,28570;37,58530;36,80880
