region;AIC;BIC;HaQ
210;21,41870;22,3793;21,8054
211;23,63170;24,8183;24,1094
212;20,10750;21,3506;20,6079
213;22,19980;24,4035;23,0868
214;24,92560;25,4906;25,1530
215;16,35120;17,0010;16,6128
216;32,52210;33,0871;32,7495
217;23,92750;24,6055;24,2004
218;24,38630;25,7424;24,9322
219;29,64720;30,6925;30,0679
220;20,40810;21,5382;20,8630
221;24,39420;25,7221;24,9287
222;27,66100;28,9889;28,1955
223;25,04200;25,4658;25,2126
224;23,52680;24,4026;23,8793
225;22,11190;23,0160;22,4758
226;24,25160;24,7319;24,4450
227;23,28740;23,9372;23,5490
228;23,92670;24,5483;24,1769
229;23,54730;25,0164;24,1386
230;29,70250;30,7479;30,1233
231;20,87950;22,1226;21,3799
232;23,63850;24,5426;24,0025
233;24,33430;25,4644;24,7892
234;27,14720;27,9665;27,4770
235;26,54730;27,9600;27,1160
236;24,42640;25,0479;24,6766
237;28,35670;29,1761;28,6865
238;29,32730;29,7511;29,4979
239;36,99520;38,0405;37,4159
240;20,90070;22,1155;21,3897
241;24,62870;25,7023;25,0608
242;27,36130;28,4067;27,7821
243;20,08230;20,8168;20,3779
244;24,40740;25,2550;24,7486
245;24,25660;25,4997;24,7570
246;28,32500;29,3139;28,7230
247;26,45850;27,1083;26,7200
248;24,45720;25,7003;24,9575
249;29,86220;30,4837;30,1123
250;31,76510;32,5562;32,0835
251;26,77740;27,5120;27,0731
252;29,62800;30,0235;29,7872
253;25,68680;26,3648;25,9597
254;26,48340;27,2179;26,7791
255;26,28990;27,1657;26,6424
256;27,10050;27,6091;27,3052
257;29,37280;30,1639;29,6912
258;22,70090;23,4919;23,0193
259;24,55690;25,3763;24,8867
260;21,66300;22,0302;21,8108
261;27,04040;27,8597;27,3701
262;25,56580;26,3569;25,8843
263;22,05590;22,5644;22,2606
264;23,59840;25,1523;24,2238
265;25,62970;26,0252;25,7889
266;26,07350;26,8929;26,4033
267;27,89380;29,1087;28,3829
268;32,46750;33,5694;32,9110
269;31,37840;32,2260;31,7196
270;30,82060;31,3574;31,0366
271;30,16360;31,2937;30,6185
272;30,06610;30,7441;30,3390
273;29,39490;29,7904;29,5541
274;25,06700;25,6038;25,2831
275;24,73300;25,3828;24,9946
276;27,85450;28,7021;28,1957
277;29,99520;30,2777;30,1089
278;22,09800;23,6801;22,7348
279;24,64630;25,3244;24,9192
280;39,31350;40,3589;39,7343
281;29,03940;29,5197;29,2327
282;20,92280;21,4596;21,1389
283;27,84450;28,7203;28,1970
284;27,90140;28,5794;28,1743
285;22,95680;23,6913;23,2524
286;23,55570;23,9513;23,7149
287;28,22310;29,0142;28,5416
288;21,47210;22,3762;21,8360
289;31,45970;31,8835;31,6303
290;27,55200;28,2583;27,8363
291;23,67380;24,5213;24,0149
292;26,30090;26,8377;26,5170
293;29,83600;30,2880;30,0179
294;27,30130;27,8099;27,5060
295;24,53660;25,1581;24,7868
296;27,40320;28,3637;27,7898
297;29,31960;29,6587;29,4561
298;31,96720;32,6736;32,2516
299;30,35180;30,9734;30,6020
300;32,94330;33,4235;33,1366
301;27,96500;28,3887;28,1355
302;28,16440;29,2945;28,6193
303;26,65440;27,1912;26,8704
304;26,60750;27,6246;27,0169
305;21,52260;22,0594;21,7387
306;25,60030;26,3066;25,8846
307;26,86010;27,6229;27,1672
308;25,27070;25,7228;25,4527
309;26,94870;27,6550;27,2330
310;27,71000;28,4446;28,0057
311;28,79120;29,3845;29,0301
312;26,42780;27,1624;26,7235
313;25,96090;26,8367;26,3134
314;26,92150;27,7408;27,2513
315;30,56310;31,3541;30,8815
316;25,61490;25,9257;25,7400
317;23,92040;24,2594;24,0569
318;27,02500;27,6748;27,2865
319;26,91940;27,4280;27,1241
320;25,23470;26,1388;25,5986
321;29,87140;30,7472;30,2239
322;31,66050;32,5081;32,0016
323;24,79510;25,6992;25,1590
324;23,52630;24,1761;23,7879
325;36,19240;36,9270;36,4881
326;27,87310;28,4664;28,1119
327;25,80770;26,4858;26,0806
328;27,40220;28,0802;27,6751
329;27,55390;28,0907;27,7700
330;25,49850;25,8940;25,6577
331;26,33190;26,8405;26,5366
332;32,07420;33,0913;32,4836
333;31,73000;32,2668;31,9461
334;26,32260;26,9724;26,5842
335;22,66050;23,2256;22,8880
336;28,40900;28,7481;28,5455
337;20,25640;21,1604;20,6203
338;21,46750;22,3433;21,8200
339;28,75820;30,9054;29,6225
340;30,99230;31,3313;31,1288
341;25,69270;26,1165;25,8633
342;27,75770;28,2097;27,9397
343;23,12050;23,5443;23,2911
344;29,10040;29,6654;29,3278
345;26,77930;27,1183;26,9158
346;40,14600;41,1631;40,5554
347;25,03250;25,7954;25,3396
348;27,26740;27,7759;27,4721
349;26,39840;27,0765;26,6713
350;32,61550;33,3501;32,9112
351;33,07770;33,9536;33,4303
352;25,53850;26,3295;25,8569
353;27,25000;28,2388;27,6480
354;27,99700;29,1271;28,4519
355;27,34310;27,9082;27,5705
356;31,66260;32,8210;32,1289
357;29,83740;30,6002;30,1445
358;30,86590;31,5439;31,1388
359;34,64780;35,4672;34,9776
360;35,20840;35,9994;35,5268
361;27,44130;28,3171;27,7938
362;30,27250;30,8375;30,4999
363;31,91810;32,7940;32,2707
364;31,14590;32,3608;31,6349
365;28,37750;29,3098;28,7528
366;31,15510;31,5506;31,3143
367;33,72120;34,7665;34,1420
368;27,63030;28,1954;27,8578
369;29,84050;30,4338;30,0793
370;34,66740;35,1194;34,8493
371;29,96130;30,5264;30,1888
372;29,50820;29,9602;29,6901
373;32,04380;32,6653;32,2940
374;33,90650;34,6410;34,2022
375;30,23110;31,2764;30,6519
376;30,02530;30,5056;30,2186
377;30,88270;31,3348;31,0647
378;35,63440;36,3408;35,9187
379;25,29250;25,6315;25,4290
380;26,51390;27,4745;26,9006
381;29,49110;30,1409;29,7527
382;30,68080;31,2459;30,9083
383;23,56350;23,9026;23,7000
384;29,35720;29,8375;29,5505
385;31,40550;32,4509;31,8263
386;30,20760;30,8292;30,4578
387;26,90880;27,4174;27,1135
388;28,78750;29,2396;28,9695
389;29,20010;29,7934;29,4389
390;25,17290;25,8510;25,4458
391;25,13410;27,9593;26,2713
392;32,51480;33,1929;32,7877
393;31,92990;32,6644;32,2255
394;29,90130;30,4663;30,1287
395;22,81750;23,4108;23,0563
396;33,36250;34,0406;33,6355
397;28,08460;29,1017;28,4940
398;18,83310;19,6525;19,1629
399;20,56030;21,1253;20,7877
400;27,50170;28,2645;27,8087
401;25,26910;26,0319;25,5761
402;22,24600;23,2914;22,6668
403;23,61020;24,5991;24,0082
404;43,10220;43,7520;43,3637
405;21,88160;22,4466;22,1090
406;32,75170;33,5427;33,0701
407;30,13710;30,9846;30,4782
408;28,15520;28,7202;28,3826
409;29,39570;30,5541;29,8620
410;24,29670;25,6529;24,8426
411;26,51180;27,0486;26,7279
412;30,45710;31,2482;30,7756
413;28,59900;29,5878;28,9970
414;19,27590;20,1234;19,6170
415;30,87270;31,4660;31,1115
416;28,59880;29,0226;28,7694
417;31,06140;31,6830;31,3116
418;21,27480;22,4897;21,7638
419;25,49750;26,2321;25,7932
420;25,01070;25,7453;25,3064
421;28,27940;29,9745;28,9617
422;28,54210;29,4179;28,8946
423;24,51460;25,2492;24,8103
424;22,67700;23,3550;22,9499
425;27,56950;28,1628;27,8083
426;24,77370;25,4801;25,0580
427;29,22170;29,7303;29,4264
428;28,18010;28,9994;28,5099
429;28,87920;29,5290;29,1407
430;27,19210;27,7854;27,4309
431;23,12650;24,4261;23,6496
432;26,61960;27,8627;27,1200
433;25,07790;25,4734;25,2371
434;20,61530;21,1238;20,8200
435;27,11870;27,7120;27,3575
436;24,39420;24,9593;24,6216
437;22,79530;23,3039;23,0000
438;22,39280;22,8449;22,5748
439;24,09010;24,6834;24,3289
440;22,05080;22,8136;22,3578
441;19,92860;20,4089;20,1219
442;22,26810;22,6636;22,4273
443;38,02020;39,1503;38,4751
444;27,26390;28,0268;27,5710
445;22,47840;23,1848;22,7627
446;25,65170;26,2168;25,8792
447;29,37310;30,5315;29,8394
448;26,15110;26,6879;26,3671
449;31,49090;32,6210;31,9457
450;26,06220;27,0228;26,4488
451;27,02980;27,6514;27,2800
452;26,95180;27,4886;27,1679
453;31,99720;33,0990;32,4407
454;27,12360;27,8582;27,4193
455;29,21420;29,7792;29,4416
456;26,76470;27,4428;27,0376
457;32,08310;33,0720;32,4811
458;30,57260;31,4484;30,9251
459;22,57200;23,3066;22,8677
460;24,50050;25,6306;24,9554
461;34,30920;35,7501;34,8892
462;17,28430;17,5951;17,4094
463;28,69930;29,3491;28,9609
464;28,39610;29,2155;28,7259
465;24,77540;25,9620;25,2530
466;25,84660;26,1574;25,9717
467;25,38360;25,7227;25,5201
468;24,61040;25,5145;24,9743
469;26,69430;27,0899;26,8535
470;20,34740;20,9124;20,5748
471;21,72760;22,5469;22,0574
472;24,61370;25,0657;24,7957
473;26,05450;26,4500;26,2137
474;24,76400;25,1313;24,9119
475;26,94860;27,5984;27,2101
476;25,34250;26,5292;25,8202
477;22,69450;23,2313;22,9106
478;21,66170;22,1702;21,8664
479;25,71040;26,5862;26,0629
480;30,32380;31,0866;30,6308
481;32,06980;32,6348;32,2972
482;22,88390;23,4489;23,1113
483;26,80340;27,1990;26,9626
484;20,39490;21,0730;20,6679
485;32,03840;33,2533;32,5274
486;29,07280;29,4966;29,2434
487;23,70670;24,1870;23,9000
488;26,23230;26,8821;26,4938
489;28,74360;29,5912;29,0848
490;27,66880;28,0643;27,8280
491;35,96560;36,6719;36,2499
492;29,15060;29,9699;29,4804
493;23,50750;23,9878;23,7008
494;27,19220;27,5877;27,3514
495;24,92700;25,5485;25,1772
496;24,07870;24,7850;24,3630
497;24,20790;24,5187;24,3330
498;29,48550;30,0505;29,7129
499;21,50600;22,1558;21,7676
500;27,08250;28,2691;27,5601
501;24,43650;25,4536;24,8459
502;24,39650;25,3005;24,7604
503;27,12500;28,0291;27,4889
504;32,96370;33,9808;33,3731
505;24,19900;25,1313;24,5742
506;26,18600;26,7511;26,4135
507;28,54590;29,7325;29,0235
508;26,88130;27,5594;27,1542
509;23,52820;24,3192;23,8466
510;30,87910;32,4047;31,4932
511;28,40240;29,4760;28,8345
512;24,97170;25,7910;25,3015
513;24,93130;26,1179;25,4089
514;24,82220;25,7263;25,1861
515;28,83130;29,4811;29,0928
516;25,88200;26,5036;26,1322
517;27,84050;28,9706;28,2954
518;27,08660;27,4822;27,2459
519;21,88390;22,5902;22,1682
520;25,85340;26,5598;26,1377
521;25,54270;25,9100;25,6905
522;25,19700;25,5925;25,3562
523;23,50090;24,5463;23,9217
524;30,64080;31,4601;30,9706
525;27,11470;27,9340;27,4445
526;17,46110;19,0432;18,0979
527;20,04660;20,4987;20,2286
528;34,32830;35,7410;34,8969
529;25,89200;26,6830;26,2104
530;26,60330;27,7617;27,0696
531;21,42370;22,5538;21,8786
532;30,81370;31,3505;31,0298
533;23,87610;24,9780;24,3196
534;21,93770;22,8983;22,3244
535;22,41240;23,0622;22,6740
536;18,83970;19,7155;19,1922
537;26,26670;26,9448;26,5397
538;22,42180;22,8455;22,5923
539;31,23670;32,1125;31,5892
540;29,50990;30,4705;29,8966
541;19,78410;20,7164;20,1593
542;27,41510;28,5452;27,8700
543;35,28280;36,3282;35,7036
544;21,76100;22,1000;21,8975
545;27,60500;28,7351;28,0598
546;32,25980;33,4747;32,7488
547;28,15820;28,6667;28,3629
548;30,11730;30,9931;30,4698
549;22,68350;23,2203;22,8996
550;26,70920;27,4155;26,9935
551;23,55700;26,0997;24,5805
552;36,68890;37,5648;37,0415
