region;AIC;BIC;HaQ
90;19,16370;19,67230;19,36840
91;17,54000;18,55710;17,94940
92;20,50880;22,14750;21,16840
93;18,07510;18,49890;18,24570
94;21,52930;22,40510;21,88190
95;20,30530;21,40720;20,74880
96;22,48700;23,24980;22,79400
97;17,01680;18,25990;17,51720
98;22,06280;23,02340;22,44950
99;17,63990;18,71350;18,07200
100;21,31720;22,64510;21,85170
101;26,34270;27,58580;26,84310
102;24,66300;25,65180;25,06100
103;16,99280;19,45070;17,98210
104;14,10320;15,60060;14,70590
105;30,07370;30,58220;30,27840
106;23,44130;24,37360;23,81650
107;19,86200;20,68130;20,19180
108;24,90500;26,26110;25,45090
109;24,60030;25,50440;24,96420
110;23,30800;25,00320;23,99030
111;20,57250;22,32420;21,27760
112;21,67540;22,74900;22,10750
113;22,41010;24,27480;23,16070
114;24,66350;25,39810;24,95920
115;26,16490;26,84290;26,43780
116;35,57750;36,50980;35,95280
117;25,73360;26,43990;26,01790
118;23,89920;24,71850;24,22890
119;24,45030;26,03240;25,08710
120;20,16570;21,49360;20,70020
121;22,69650;24,53290;23,43570
122;25,18980;26,43290;25,69020
123;29,16100;30,03680;29,51350
124;21,36700;21,79070;21,53750
125;16,06320;16,93900;16,41570
126;25,73380;26,89210;26,20000
127;17,72730;19,33770;18,37550
128;16,89840;18,36760;17,48980
129;21,15810;21,92090;21,46520
130;20,13120;21,20480;20,56340
131;21,31370;22,78290;21,90510
132;28,53400;29,69230;29,00020
133;23,91470;24,45150;24,13080
134;28,46150;29,02650;28,68890
135;19,97620;20,82380;20,31740
136;17,03540;18,08080;17,45620
137;26,22930;26,85090;26,47950
138;16,55870;17,91480;17,10450
139;19,84350;20,40850;20,07090
140;19,96960;20,78890;20,29940
141;23,74480;25,04440;24,26790
142;20,44640;21,12450;20,71940
143;20,60080;21,27880;20,87370
144;22,91130;23,78720;23,26390
145;22,73100;23,07000;22,86740
146;18,87070;19,60530;19,16640
147;22,21100;22,97390;22,51810
148;24,52210;25,25670;24,81780
149;23,42770;25,97040;24,45120
150;26,43300;27,50660;26,86520
151;32,34990;32,97150;32,60010
152;28,84720;30,20330;29,39300
153;19,51130;20,86750;20,05720
154;22,05720;22,96130;22,42120
155;21,45670;23,46260;22,26410
156;21,97950;22,71410;22,27520
157;18,61120;19,45870;18,95230
158;17,49160;18,08490;17,73040
159;17,73820;18,67050;18,11340
160;18,38670;18,83870;18,56860
161;19,17690;19,88320;19,46120
162;19,97770;21,07950;20,42120
163;19,75310;20,85500;20,19660
164;20,96920;21,56250;21,20800
165;19,80960;20,91150;20,25310
166;19,04680;20,54420;19,64950
167;18,74090;19,47550;19,03660
168;21,84070;22,71650;22,19320
169;27,97120;29,21430;28,47160
170;21,11500;21,65180;21,33100
171;15,54540;17,01450;16,13670
172;28,95810;30,08820;29,41300
173;25,92190;26,54350;26,17210
174;32,37410;33,27820;32,73800
175;27,76230;28,46860;28,04660
176;23,34660;25,26780;24,11990
177;23,78220;24,91230;24,23710
178;23,93370;25,09200;24,39990
179;22,16910;23,69480;22,78320
180;32,07980;32,75790;32,35270
181;23,87410;24,86290;24,27210
182;21,26880;22,14470;21,62140
183;28,18020;29,42330;28,68050
184;22,55840;24,05580;23,16110
185;21,43660;23,01880;22,07350
186;23,98920;24,92160;24,36450
187;22,61670;25,24420;23,67430
188;33,93960;34,70240;34,24670
189;26,43260;27,78870;26,97840
190;34,44900;34,98580;34,66500
191;36,76640;38,40500;37,42600
192;15,22240;15,61790;15,38160
193;14,61350;16,11090;15,21630
194;21,91640;23,30080;22,47370
195;18,02730;18,73360;18,31160
196;19,25810;19,85140;19,49700
197;20,20950;21,36790;20,67580
198;27,37870;27,85900;27,57200
199;11,88470;13,72120;12,62390
200;30,61430;31,00980;30,77350
201;30,76610;31,69840;31,14130
202;22,11160;22,90270;22,43000
203;33,64900;34,10100;33,83100
204;34,36020;35,49030;34,81510
205;28,52780;29,09290;28,75530
206;22,82400;23,30430;23,01730
207;19,29160;21,41060;20,14450
208;19,17340;22,25290;20,41290
209;22,31200;22,90530;22,55080
210;21,58980;22,46560;21,94230
211;22,93330;24,00690;23,36550
212;20,12720;21,25730;20,58200
213;22,17570;24,46410;23,09680
214;25,20450;25,68480;25,39790
215;16,31940;16,99750;16,59240
216;32,74470;33,14020;32,90390
217;22,97210;24,13040;23,43830
218;24,48900;25,36480;24,84150
219;29,91840;30,82250;30,28230
220;20,68320;21,61550;21,05840
221;24,01580;25,51320;24,61850
222;26,80560;28,50080;27,48800
223;24,93840;25,33390;25,09760
224;23,52970;24,15130;23,77990
225;22,38060;23,22820;22,72180
226;24,21840;24,84000;24,46860
227;23,55320;24,00520;23,73510
228;23,90740;24,55720;24,16890
229;24,49510;25,71000;24,98410
230;29,80800;30,76850;30,19460
231;19,94130;21,63650;20,62370
232;23,34380;24,33260;23,74180
233;24,22020;25,32210;24,66370
234;26,93780;27,72890;27,25620
235;27,01050;27,97110;27,39720
236;24,43120;25,02450;24,67000
237;28,35060;29,19820;28,69170
238;29,39740;29,79290;29,55660
239;37,10380;38,17740;37,53600
240;21,26690;22,36870;21,71040
241;24,70260;25,83270;25,15750
242;27,38090;28,28500;27,74480
243;20,41960;21,32370;20,78360
244;24,37970;25,28380;24,74360
245;24,30250;25,46090;24,76880
246;28,37130;29,55790;28,84890
247;26,57420;27,22400;26,83580
248;24,63610;25,73800;25,07960
249;29,86990;30,49140;30,12010
250;31,86490;32,59950;32,16060
251;26,71360;27,58950;27,06620
252;29,62800;30,02350;29,78720
253;25,70850;26,35830;25,97000
254;26,71240;27,36220;26,97400
255;26,41270;27,14720;26,70840
256;27,18570;27,66600;27,37910
257;29,34230;30,16170;29,67210
258;22,28930;22,88260;22,52810
259;24,21250;25,20140;24,61050
260;21,66300;22,03020;21,81080
261;27,15640;27,86270;27,44070
262;25,61090;26,34540;25,90650
263;22,10550;22,55750;22,28740
264;23,36530;24,63670;23,87710
265;25,67040;26,06590;25,82960
266;26,46320;27,28250;26,79300
267;28,11160;28,90270;28,43000
268;32,58190;33,62730;33,00270
269;31,79220;32,58330;32,11060
270;30,85860;31,45190;31,09750
271;30,19780;31,27140;30,63000
272;30,58110;31,14610;30,80850
273;29,39490;29,79040;29,55410
274;25,12390;25,63250;25,32860
275;24,90240;25,43920;25,11850
276;27,88050;28,81280;28,25570
277;29,22930;29,87910;29,49090
278;22,09130;23,75830;22,76230
279;24,86240;25,45570;25,10120
280;39,29720;40,37080;39,72940
281;29,06740;29,57590;29,27210
282;20,92280;21,45960;21,13890
283;27,83840;28,68600;28,17960
284;28,06900;28,57750;28,27370
285;22,66470;23,65360;23,06280
286;23,57450;23,97010;23,73370
287;27,99190;29,09370;28,43540
288;21,48140;22,44200;21,86810
289;31,48050;31,87610;31,63980
290;27,47170;28,31930;27,81290
291;24,01160;24,57670;24,23900
292;26,29470;26,83150;26,51080
293;29,83600;30,28800;30,01790
294;27,39660;27,93340;27,61270
295;24,33280;25,01090;24,60580
296;27,41430;28,37490;27,80100
297;29,37080;29,70990;29,50730
298;31,76890;32,55990;32,08730
299;29,60710;30,70900;30,05060
300;32,94330;33,42350;33,13660
301;27,96500;28,38870;28,13550
302;28,41140;29,00480;28,65030
303;26,70190;27,23870;26,91800
304;27,04280;27,72080;27,31570
305;21,57180;21,91080;21,70820
306;25,44170;26,03500;25,68050
307;26,71810;27,53740;27,04790
308;25,27630;25,70010;25,44690
309;26,98760;27,58090;27,22640
310;27,76250;28,46880;28,04680
311;28,82040;29,38540;29,04780
312;26,42780;27,16240;26,72350
313;25,74540;26,70600;26,13200
314;27,06950;27,94530;27,42200
315;30,75270;31,34600;30,99150
316;25,68700;25,96950;25,80070
317;23,98850;24,27110;24,10230
318;27,07260;27,66590;27,31140
319;26,94790;27,42820;27,14130
320;25,19360;26,23890;25,61430
321;30,00140;30,70770;30,28570
322;31,84810;32,55440;32,13240
323;24,79510;25,69920;25,15900
324;23,36010;24,20770;23,70130
325;36,25500;37,01780;36,56210
326;27,87310;28,46640;28,11190
327;26,00650;26,76940;26,31360
328;27,64200;28,29180;27,90360
329;27,32540;27,83400;27,53010
330;25,51220;25,93600;25,68280
331;26,33190;26,84050;26,53660
332;32,03850;33,11210;32,47070
333;31,00360;31,79470;31,32200
334;26,53680;26,73460;26,61640
335;22,75780;23,23810;22,95110
336;28,40900;28,74810;28,54550
337;20,63590;21,34230;20,92020
338;21,83240;22,51040;22,10530
339;28,73340;30,68280;29,51810
340;31,01100;31,32180;31,13610
341;25,76310;26,15860;25,92230
342;28,05320;28,42050;28,20100
343;23,24060;23,66440;23,41120
344;29,02040;29,55720;29,23640
345;26,75260;27,09160;26,88910
346;39,70710;40,86550;40,17340
347;24,73960;25,53070;25,05800
348;27,28300;27,79160;27,48770
349;26,29260;26,99890;26,57690
350;32,58310;33,28940;32,86740
351;33,12230;33,99810;33,47480
352;25,14320;26,10370;25,52980
353;27,22950;28,16190;27,60480
354;27,98700;29,11710;28,44190
355;27,34310;27,90820;27,57050
356;31,92920;32,88980;32,31590
357;30,52050;31,08550;30,74790
358;31,06970;31,69120;31,31990
359;34,64780;35,46720;34,97760
360;35,20840;36,02780;35,53820
361;27,54720;28,33830;27,86560
362;30,38560;30,95070;30,61310
363;31,94130;32,84540;32,30520
364;31,91560;32,90450;32,31360
365;27,88190;29,01200;28,33680
366;31,15510;31,55060;31,31430
367;33,53020;34,51910;33,92830
368;27,47460;28,20920;27,77030
369;29,83240;30,42570;30,07120
370;34,66740;35,11940;34,84930
371;29,96130;30,52640;30,18880
372;29,47360;29,95390;29,66700
373;32,12630;32,69140;32,35380
374;34,11050;34,70380;34,34930
375;30,25960;31,24850;30,65770
376;30,05690;30,65020;30,29570
377;30,87860;31,33070;31,06060
378;35,60710;36,22860;35,85720
379;25,21510;25,58230;25,36290
380;26,68070;27,47180;26,99910
381;29,41590;30,09400;29,68880
382;30,69050;31,25560;30,91790
383;23,56350;23,90260;23,70000
384;29,35720;29,83750;29,55050
385;31,59840;32,44600;31,93960
386;30,48200;30,93400;30,66390
387;26,93400;27,44260;27,13870
388;28,78750;29,23960;28,96950
389;29,35640;29,86500;29,56110
390;25,29330;25,91490;25,54350
391;25,64330;28,07300;26,62130
392;32,73280;33,38260;32,99440
393;31,74500;32,84690;32,18850
394;30,05660;30,59340;30,27270
395;22,99210;23,58550;23,23100
396;33,42800;34,07780;33,68950
397;28,07140;28,94720;28,42390
398;19,30360;19,84040;19,51970
399;20,55840;21,09520;20,77440
400;27,38070;28,14350;27,68780
401;25,32810;25,89310;25,55550
402;22,24840;22,89820;22,51000
403;23,45150;24,49680;23,87220
404;43,12530;43,83160;43,40960
405;21,92970;22,46650;22,14570
406;32,74450;33,56390;33,07430
407;29,95690;30,94580;30,35500
408;28,13420;28,61450;28,32750
409;29,66210;30,67920;30,07150
410;25,36570;26,69360;25,90020
411;26,57180;27,05210;26,76510
412;30,21810;31,09400;30,57070
413;29,08470;29,87570;29,40310
414;19,27590;20,12340;19,61700
415;30,91070;31,39100;31,10410
416;28,59880;29,02260;28,76940
417;31,23940;31,69140;31,42140
418;20,75860;22,31250;21,38410
419;25,57290;26,33570;25,87990
420;25,16430;25,87060;25,44860
421;29,75970;30,43780;30,03260
422;28,48230;29,32990;28,82340
423;24,74580;25,33910;24,98460
424;22,64540;23,26700;22,89560
425;28,10250;28,38500;28,21620
426;24,77710;25,39870;25,02730
427;29,33640;29,81670;29,52980
428;28,18010;28,99940;28,50990
429;28,81650;29,46630;29,07810
430;27,23810;27,74660;27,44280
431;23,03710;24,42150;23,59430
432;26,28950;27,78690;26,89220
433;25,07790;25,47340;25,23710
434;20,61530;21,12380;20,82000
435;27,04860;27,61370;27,27610
436;24,37930;24,94430;24,60670
437;22,93840;23,33400;23,09760
438;22,45040;22,70460;22,55270
439;24,09010;24,68340;24,32890
440;22,06420;22,77050;22,34850
441;19,69700;20,31850;19,94720
442;22,26980;22,66530;22,42900
443;37,95170;39,13830;38,42930
444;27,22510;27,93150;27,50950
445;22,76010;23,26870;22,96480
446;25,63000;26,22330;25,86880
447;29,09610;30,28270;29,57370
448;26,08380;26,64880;26,31120
449;31,67480;32,69190;32,08420
450;26,27790;27,09720;26,60770
451;27,04690;27,61200;27,27440
452;26,96860;27,53360;27,19600
453;32,62530;33,44460;32,95510
454;27,13430;27,95360;27,46410
455;29,21420;29,77920;29,44160
456;26,85650;27,61940;27,16360
457;32,24000;33,05930;32,56980
458;30,77050;31,50510;31,06620
459;22,79180;23,52640;23,08750
460;24,46460;25,51000;24,88540
461;34,29420;35,90460;34,94240
462;17,18950;17,61330;17,36010
463;28,84910;29,47070;29,09930
464;28,18390;28,91840;28,47960
465;24,87030;26,02860;25,33650
466;25,73880;26,04960;25,86390
467;25,18390;25,69250;25,38860
468;24,80750;25,62680;25,13730
469;26,64970;27,04520;26,80890
470;20,95590;21,46440;21,16060
471;21,87100;22,46430;22,10980
472;24,61780;25,06980;24,79970
473;26,07300;26,52510;26,25500
474;24,77020;25,13750;24,91800
475;26,94340;27,42370;27,13670
476;25,14500;26,30340;25,61130
477;22,72490;23,20520;22,91830
478;21,60510;22,25490;21,86660
479;26,19060;26,78390;26,42940
480;30,31550;31,07830;30,62250
481;31,98920;32,63900;32,25080
482;22,94640;23,39840;23,12830
483;26,88860;27,28410;27,04780
484;20,50300;21,18110;20,77590
485;31,79970;32,78860;32,19780
486;29,09110;29,43010;29,22760
487;23,70670;24,18700;23,90000
488;26,32130;26,94290;26,57150
489;28,70680;29,52610;29,03660
490;27,36450;27,87300;27,56920
491;35,97740;36,68370;36,26170
492;29,15060;29,96990;29,48040
493;23,45230;23,90430;23,63420
494;27,19220;27,58770;27,35140
495;24,92700;25,54850;25,17720
496;24,57300;25,22280;24,83450
497;23,98400;24,66210;24,25700
498;29,48550;30,05050;29,71290
499;21,80280;22,42440;22,05300
500;26,81650;28,22910;27,38510
501;24,44640;25,49170;24,86720
502;24,57220;25,25030;24,84510
503;27,51630;28,19440;27,78920
504;32,91550;33,87610;33,30210
505;24,58810;25,83130;25,08850
506;26,21930;26,86910;26,48080
507;28,59000;29,72010;29,04490
508;27,08150;27,87250;27,39990
509;23,44360;24,26290;23,77340
510;30,57070;32,12460;31,19620
511;28,24910;29,29450;28,66990
512;25,03340;25,96570;25,40870
513;24,85270;26,18060;25,38720
514;24,83760;25,74170;25,20150
515;28,90400;29,49730;29,14280
516;25,52920;26,37680;25,87040
517;27,54640;28,84600;28,06950
518;27,10650;27,47380;27,25430
519;21,89810;22,51970;22,14830
520;25,99800;26,64780;26,25950
521;25,52620;25,95000;25,69680
522;25,19700;25,59250;25,35620
523;23,92790;24,77550;24,26900
524;30,51140;31,50020;30,90940
525;27,51530;28,02390;27,72000
526;17,91290;18,98650;18,34500
527;20,04660;20,49870;20,22860
528;34,10770;35,66160;34,73310
529;26,14860;26,85490;26,43290
530;26,80220;27,48030;27,07510
531;21,70180;22,60590;22,06580
532;30,81370;31,35050;31,02980
533;24,01970;25,09330;24,45180
534;21,89750;22,91460;22,30690
535;22,49250;23,25530;22,79960
536;18,98080;19,77180;19,29920
537;26,29190;27,28070;26,68990
538;22,65620;22,93870;22,76990
539;31,30240;32,12170;31,63220
540;29,30580;30,40770;29,74930
541;19,86620;20,48770;20,11630
542;27,59290;28,44050;27,93410
543;35,56540;36,35640;35,88380
544;21,61120;22,06330;21,79320
545;27,51900;28,70570;27,99670
546;32,38980;33,37870;32,78790
547;28,08060;28,58920;28,28530
548;30,07720;30,55750;30,27050
549;22,66660;23,20340;22,88270
550;27,03680;27,54540;27,24150
551;23,27250;26,06950;24,39830
552;36,63260;37,84740;37,12160
