region;AIC;BIC;HaQ
138;15,6945;17,4461;16,3995
139;18,6453;19,8884;19,1457
140;18,8974;20,3382;19,4773
141;25,5963;26,7264;26,0512
142;20,2025;21,0783;20,5550
143;20,4351;21,2544;20,7649
144;22,6137;24,1393;23,2278
145;22,5262;23,4868;22,9129
146;18,4965;19,6831;18,9741
147;22,0153;22,9194;22,3792
148;24,5116;25,5004;24,9096
149;24,1575;27,6891;25,5790
150;27,4201;28,8610;28,0001
151;32,5176;32,9696;32,6995
152;28,8980;30,2824;29,4553
153;19,9315;21,2876;20,4773
154;22,1414;23,3563;22,6304
155;21,6457;23,4821;22,3849
156;22,0228;22,7856;22,3298
157;19,1323;20,5167;19,6896
158;18,6508;19,1593;18,8555
159;17,1404;18,7508;17,7886
160;18,0297;19,0468;18,4391
161;18,9994;20,0448;19,4202
162;20,3024;21,7433;20,8824
163;20,1065;21,5757;20,6979
164;20,5948;21,6684;21,0270
165;20,1180;21,2481;20,5729
166;18,7267;20,4219;19,4091
167;19,1919;19,8982;19,4762
168;22,1195;23,4756;22,6653
169;27,9036;29,0902;28,3812
170;21,9462;22,4265;22,1395
171;15,1991;16,8378;15,8587
172;28,5686;29,8683;29,0918
173;25,5671;26,3864;25,8969
174;32,1003;33,2586;32,5665
175;27,8286;28,6480;28,1584
176;22,7867;25,2164;23,7647
177;23,7967;25,1529;24,3426
178;24,0973;25,4251;24,6318
179;22,1323;24,3643;23,0307
180;31,8968;32,7161;32,2265
181;23,6028;24,7047;24,0463
182;21,3690;22,5274;21,8353
183;28,0483;29,6022;28,6738
184;22,9745;24,4437;23,5659
185;22,3511;23,8202;22,9424
186;23,9193;25,0494;24,3741
187;23,0479;25,6189;24,0828
188;34,0563;35,2429;34,5339
189;27,3722;28,6435;27,8839
190;34,4199;35,1545;34,7156
191;36,9537;37,6317;37,2266
192;15,2116;15,8614;15,4731
193;13,7871;15,3692;14,4239
194;21,0196;22,8561;21,7588
195;18,0677;19,0283;18,4544
196;18,3321;19,5753;18,8325
197;19,9465;21,2179;20,4583
198;26,9491;27,7967;27,2903
199;12,8447;14,5964;13,5498
200;30,5158;31,1939;30,7887
201;31,2087;32,4236;31,6977
202;21,9699;22,9587;22,3679
203;33,7001;34,2934;33,9390
204;34,2167;35,5163;34,7398
205;28,6000;29,7018;29,0435
206;22,8760;23,5541;23,1489
207;20,9341;22,2902;21,4799
208;19,4048;22,6821;20,7240
209;22,2021;23,2192;22,6115
210;21,2625;22,4209;21,7288
211;23,7447;25,1290;24,3019
212;19,6158;21,2262;20,2641
213;22,0487;24,6762;23,1064
214;24,6474;25,4950;24,9886
215;16,2093;17,0852;16,5619
216;32,3644;33,1838;32,6942
217;23,3834;24,5700;23,8610
218;24,3936;25,6932;24,9167
219;29,4876;30,7025;29,9766
220;21,0087;22,2236;21,4977
221;24,4856;26,0677;25,1224
222;27,4799;28,8360;28,0258
223;24,6416;25,2914;24,9032
224;23,3362;24,4946;23,8025
225;22,0623;23,2771;22,5513
226;24,0624;24,9382;24,4149
227;23,5344;24,3537;23,8642
228;24,1845;25,4559;24,6963
229;24,1470;25,5879;24,7270
230;29,6507;30,9786;30,1852
231;20,7341;22,2880;21,3596
232;23,2155;24,5151;23,7386
233;24,3619;25,4920;24,8168
234;26,6667;27,8251;27,1330
235;27,2264;28,1023;27,5790
236;24,1272;25,1725;24,5480
237;28,5993;29,2491;28,8609
238;29,3044;29,9543;29,5660
239;36,8268;37,9287;37,2704
240;21,3492;22,5640;21,8382
241;24,8726;25,9462;25,3047
242;27,5184;28,6485;27,9733
243;20,6003;21,2501;20,8619
244;24,7613;25,9762;25,2503
245;24,1675;25,7214;24,7930
246;28,6225;29,6678;29,0432
247;26,6849;27,3912;26,9692
248;24,5585;25,6604;25,0020
249;30,0330;30,8241;30,3514
250;31,8688;32,8011;32,2441
251;26,7081;27,9230;27,1971
252;29,5711;30,3339;29,8781
253;25,7458;26,6216;26,0983
254;26,6723;27,6611;27,0703
255;26,3219;27,1412;26,6517
256;27,0286;27,6501;27,2788
257;29,8809;30,8979;30,2903
258;22,9083;23,4733;23,1357
259;24,7034;25,7770;25,1356
260;21,5752;22,3381;21,8823
261;27,0334;28,0223;27,4315
262;25,6743;26,6349;26,0609
263;21,9672;22,9561;22,3653
264;24,3674;25,6670;24,8905
265;25,4965;26,2028;25,7808
266;26,3032;27,2355;26,6785
267;27,3461;28,6739;27,8806
268;32,4262;33,4433;32,8356
269;31,8856;32,5919;32,1699
270;30,6522;31,3303;30,9252
271;30,3046;31,3499;30,7254
272;30,0882;30,8510;30,3952
273;29,1867;29,8083;29,4369
274;24,9940;25,7003;25,2783
275;24,6258;25,6994;25,0580
276;27,1530;28,4244;27,6647
277;29,9605;30,4690;30,1652
278;22,4105;23,9079;23,0132
279;24,6580;25,5338;25,0106
280;38,5646;40,1185;39,1901
281;28,8447;29,4380;29,0835
282;20,6151;21,5474;20,9904
283;27,9500;28,9671;28,3594
284;27,9469;28,5120;28,1744
285;23,1903;24,2074;23,5997
286;23,5963;24,1049;23,8010
287;28,2468;29,6029;28,7926
288;21,4612;22,6761;21,9502
289;31,4642;32,0575;31,7030
290;27,2423;28,3159;27,6744
291;24,3205;25,1398;24,6502
292;26,1705;27,1029;26,5458
293;29,9282;30,6345;30,2125
294;27,3576;28,0639;27,6419
295;24,7480;25,4543;25,0323
296;27,4890;28,9016;28,0576
297;29,3072;29,8722;29,5346
298;31,4819;32,4990;31,8913
299;30,1361;30,9554;30,4659
300;32,3763;33,7041;32,9108
301;27,7294;28,3510;27,9796
302;27,7041;28,9189;28,1931
303;26,4454;27,1517;26,7297
304;26,8784;27,8390;27,2651
305;21,4180;21,9830;21,6454
306;25,2376;26,1134;25,5901
307;26,4969;27,4292;26,8722
308;25,0662;25,6313;25,2937
309;27,0572;27,7353;27,3301
310;27,7103;28,4166;27,9946
311;28,6891;29,4237;28,9848
312;26,0356;27,1657;26,4904
313;25,7348;26,6671;26,1101
314;27,0389;27,9148;27,3915
315;30,4136;31,3177;30,7775
316;25,5356;26,1006;25,7630
317;23,4817;24,2163;23,7774
318;27,1165;27,9641;27,4577
319;26,9335;27,5833;27,1950
320;25,1827;26,3976;25,6717
321;30,0084;30,9407;30,3837
322;31,6886;32,5645;32,0412
323;25,0709;25,8338;25,3780
324;23,5365;24,5819;23,9573
325;35,9056;37,0075;36,3492
326;27,5441;28,4765;27,9194
327;25,4520;26,5256;25,8842
328;27,6002;28,6173;28,0096
329;27,3089;28,1000;27,6273
330;24,7919;25,5829;25,1103
331;26,2629;27,2800;26,6723
332;31,8476;33,2037;32,3935
333;32,0972;32,8601;32,4043
334;26,6192;27,0148;26,7784
335;22,4467;23,4638;22,8561
336;27,8215;28,6126;28,1399
337;20,4872;21,8998;21,0558
338;20,6818;21,9814;21,2049
339;28,9944;30,9438;29,7791
340;30,9758;31,4844;31,1805
341;25,4380;26,0879;25,6996
342;28,1386;28,7037;28,3661
343;23,3011;24,0074;23,5854
344;28,5012;29,3771;28,8538
345;26,9933;27,4453;27,1752
346;39,4126;40,9100;40,0153
347;24,5515;25,5404;24,9496
348;26,9186;27,7097;27,2370
349;26,2224;27,1265;26,5863
350;32,3854;33,5438;32,8517
351;33,6228;34,4986;33,9753
352;25,0672;26,4799;25,6358
353;27,0448;28,3726;27,5793
354;28,0227;29,1245;28,4662
355;27,3649;28,2972;27,7401
356;32,0309;33,3306;32,5541
357;29,6754;30,6642;30,0734
358;30,8691;31,8015;31,2444
359;34,7535;35,5728;35,0832
360;35,3306;36,0934;35,6376
361;26,8458;28,0042;27,3121
362;30,1402;31,1290;30,5382
363;31,8688;33,0837;32,3578
364;31,6376;32,6829;32,0583
365;28,4079;29,5945;28,8855
366;31,2524;31,8457;31,4913
367;33,5810;34,7111;34,0359
368;26,9410;27,8734;27,3163
369;29,9549;30,6047;30,2165
370;34,6324;35,1409;34,8371
371;30,0214;30,5865;30,2489
372;29,3819;30,1447;29,6889
373;32,1984;33,0177;32,5282
374;34,0672;34,6323;34,2947
375;29,9593;31,2024;30,4597
376;30,1321;30,7819;30,3937
377;30,8553;31,4203;31,0827
378;35,5120;36,3313;35,8418
379;25,2499;25,8714;25,5001
380;26,6066;27,5671;26,9932
381;29,2378;30,2266;29,6358
382;30,4540;31,2169;30,7611
383;23,2575;23,8791;23,5077
384;28,7202;29,6808;29,1068
385;31,2371;33,2148;32,0331
386;30,0491;31,1509;30,4926
387;26,6883;27,3382;26,9499
388;28,7678;29,4176;29,0294
389;29,3295;30,2336;29,6935
390;25,1793;25,8291;25,4408
391;25,9386;28,2553;26,8711
392;32,3049;33,2655;32,6916
393;31,6466;32,5507;32,0105
394;29,6871;30,1674;29,8804
395;22,5292;23,2637;22,8248
396;33,2016;34,1622;33,5882
397;27,8541;29,0972;28,3544
398;19,2935;19,9434;19,5551
399;20,3528;21,1721;20,6826
400;27,1275;28,0599;27,5028
401;25,6071;26,4264;25,9369
402;22,1860;22,9771;22,5044
403;23,4506;24,7219;23,9623
404;42,7349;43,3565;42,9851
405;21,9656;22,7849;22,2954
406;32,4966;33,7680;33,0084
407;30,3239;31,2845;30,7106
408;27,6112;28,6848;28,0433
409;29,0225;30,2091;29,5001
410;24,6965;26,0809;25,2537
411;26,0585;26,9909;26,4338
412;30,3041;31,3495;30,7249
413;29,5730;30,3075;29,8687
414;18,9787;19,8262;19,3198
415;30,5881;31,6335;31,0089
416;28,6921;29,3702;28,9651
417;31,0720;31,7500;31,3449
418;21,3267;22,6546;21,8612
419;25,4075;26,5659;25,8738
420;25,1688;26,1859;25,5782
421;30,3093;31,1003;30,6277
422;28,6383;29,3446;28,9226
423;24,2591;25,1067;24,6003
424;22,3089;23,4107;22,7524
425;27,7565;28,3498;27,9953
426;24,8854;25,5634;25,1583
427;29,1025;29,7806;29,3755
428;27,9956;28,9562;28,3823
429;28,5818;29,4293;28,9229
430;26,9786;27,7980;27,3084
431;22,7602;24,0315;23,2719
432;25,8370;27,1931;26,3828
433;24,9767;25,7112;25,2724
434;20,3417;20,9067;20,5691
435;26,6806;27,2739;26,9194
436;24,3913;25,0693;24,6642
437;23,0896;23,5982;23,2943
438;22,3426;23,0772;22,6383
439;23,5197;24,2825;23,8268
440;22,0304;22,9910;22,4171
441;19,8119;20,6030;20,1303
442;22,2386;22,8319;22,4774
443;37,6697;38,8846;38,1587
444;27,1767;28,1091;27,5520
445;22,5167;23,4490;22,8920
446;24,6783;25,6107;25,0536
447;28,7301;30,6513;29,5034
448;25,7071;26,7807;26,1393
449;30,9333;32,2611;31,4678
450;25,9660;26,8418;26,3185
451;26,8364;27,4579;27,0865
452;26,6888;27,4799;27,0073
453;32,5827;33,5433;32,9693
454;27,0390;27,9713;27,4143
455;29,0840;29,7620;29,3569
456;26,6426;27,7162;27,0747
457;32,0325;32,9649;32,4078
458;30,6025;31,3653;30,9095
459;22,6384;23,5142;22,9909
460;24,5649;25,8362;25,0766
461;34,8660;35,9114;35,2868
462;16,8837;17,6183;17,1794
463;28,8335;29,6246;29,1519
464;28,6968;29,2901;28,9356
465;25,0247;26,6634;25,6843
466;25,6308;26,1676;25,8468
467;25,0953;25,8298;25,3910
468;24,8798;25,5296;25,1414
469;26,6329;27,3675;26,9286
470;20,0760;21,0084;20,4513
471;21,9029;22,7223;22,2327
472;24,5147;25,0797;24,7421
473;25,9254;26,4905;26,1529
474;24,6329;25,1414;24,8376
475;26,8482;27,8935;27,2690
476;25,7319;27,0880;26,2778
477;22,2534;23,2140;22,6400
478;21,5383;22,4706;21,9136
479;25,1568;26,2022;25,5776
480;30,4271;31,3311;30,7910
481;31,8628;32,6256;32,1699
482;22,7510;23,6268;23,1035
483;26,7621;27,4684;27,0464
484;20,3403;21,2161;20,6928
485;31,8823;33,0406;32,3485
486;28,4351;29,4240;28,8331
487;23,4226;23,9594;23,6386
488;25,6750;26,5226;26,0162
489;28,7801;29,4864;29,0644
490;27,8899;28,3702;28,0832
491;36,0822;36,8450;36,3892
492;28,2728;29,4876;28,7618
493;23,3969;24,1315;23,6926
494;27,0777;27,6427;27,3051
495;24,7458;25,2826;24,9619
496;24,0250;24,7596;24,3207
497;23,9241;24,4609;24,1401
498;29,3397;29,9896;29,6013
499;21,7356;22,3289;21,9744
500;26,5777;27,8209;27,0781
501;24,4308;25,5609;24,8857
502;23,8158;25,4545;24,4754
503;27,3132;28,2738;27,6999
504;32,8241;34,0107;33,3017
505;24,6911;25,8777;25,1687
506;26,2531;26,9877;26,5488
507;28,4877;29,5613;28,9198
508;27,5179;28,1112;27,7567
509;23,1921;24,3505;23,6584
510;30,9318;32,4857;31,5572
511;28,4046;29,8173;28,9733
512;25,1284;26,0890;25,5150
513;24,5026;26,2543;25,2077
514;25,2617;26,2223;25,6483
515;28,8975;29,6321;29,1932
516;25,5234;26,6535;25,9783
517;28,1881;29,5160;28,7226
518;26,7274;27,4337;27,0117
519;21,2561;22,2167;21,6427
520;26,2696;27,0324;26,5767
521;25,3185;25,9683;25,5801
522;24,2428;25,1469;24,6067
523;23,9096;24,9549;24,3304
524;30,5094;31,7808;31,0212
525;27,5433;28,2778;27,8390
526;18,1442;19,7263;18,7810
527;19,7168;20,5361;20,0466
528;34,8837;36,6072;35,5774
529;25,6722;26,4915;26,0020
530;26,8443;27,7484;27,2082
531;21,5785;22,8216;22,0789
532;30,6989;31,4618;31,0060
533;23,9124;25,1555;24,4128
534;21,7271;22,9985;22,2389
535;22,6182;23,6918;23,0504
536;19,3435;20,2758;19,7187
537;26,2947;27,2553;26,6814
538;22,1990;23,1031;22,5630
539;31,0106;32,3102;31,5337
540;29,7741;30,8194;30,1949
541;19,6666;20,8532;20,1442
542;27,0387;28,3949;27,5846
543;35,4382;36,6530;35,9272
544;21,5927;22,2707;21,8656
545;27,8485;29,0916;28,3489
546;32,2350;33,4782;32,7354
547;27,9073;28,6984;28,2258
548;29,8557;30,7880;30,2310
549;22,7876;23,5222;23,0833
550;26,9619;27,6682;27,2462
551;23,2632;26,2862;24,4800
552;36,5322;37,6623;36,9870
