region;AIC;BIC;HaQ
118;23,73810;24,72690;24,13610
119;23,74330;25,74920;24,55070
120;18,09730;20,35750;19,00710
121;20,15980;23,63480;21,55850
122;24,11880;26,29420;24,99440
123;28,54490;29,75980;29,03390
124;18,91390;21,03280;19,76680
125;13,95320;15,62010;14,62420
126;25,04850;26,46110;25,61710
127;16,70180;19,01850;17,63430
128;16,93690;18,71680;17,65330
129;17,80120;20,17440;18,75650
130;17,04850;19,33700;17,96960
131;18,75850;22,29010;20,18000
132;28,43390;29,59220;28,90010
133;22,41430;23,57260;22,88050
134;27,88980;28,99170;28,33330
135;19,04480;20,59870;19,67030
136;16,21940;17,94280;16,91310
137;25,91870;26,73810;26,24850
138;13,32330;15,83780;14,33540
139;18,57510;19,56390;18,97310
140;17,95020;19,53230;18,58700
141;23,24070;24,76630;23,85480
142;19,69440;20,85270;20,16060
143;19,70810;20,66870;20,09480
144;22,22890;23,47200;22,72930
145;22,24360;23,09120;22,58480
146;17,59880;19,29400;18,28110
147;21,42410;22,52600;21,86760
148;23,90720;25,15030;24,40750
149;22,66310;25,51670;23,81170
150;25,50040;26,80000;26,02350
151;31,99260;32,89670;32,35650
152;28,29720;29,99240;28,97960
153;19,04420;20,85240;19,77210
154;21,53810;22,86600;22,07260
155;20,72980;23,13120;21,69640
156;21,24620;22,46110;21,73520
157;17,76340;19,14780;18,32070
158;16,84090;18,05570;17,32990
159;17,47000;18,62830;17,93620
160;17,74900;18,59650;18,09010
161;18,63080;19,76090;19,08570
162;18,80700;20,64340;19,54620
163;18,26940;20,16230;19,03130
164;20,27490;21,34850;20,70700
165;19,90140;21,08800;20,37900
166;17,84540;19,79490;18,63010
167;17,58110;19,05030;18,17250
168;21,52070;22,79210;22,03250
169;27,42900;28,64390;27,91810
170;20,25940;21,24820;20,65740
171;13,11620;15,63060;14,12830
172;25,66450;27,95300;26,58570
173;24,27730;25,46390;24,75500
174;32,07560;33,46000;32,63280
175;23,52690;25,36340;24,26610
176;23,46430;25,04640;24,10110
177;23,28590;24,86800;23,92270
178;23,53590;24,97680;24,11590
179;21,22230;23,36950;22,08660
180;31,50560;32,63570;31,96040
181;22,36420;23,83330;22,95550
182;17,81390;20,44140;18,87150
183;27,72480;29,36350;28,38440
184;21,91820;23,98070;22,74840
185;21,64780;23,37120;22,34150
186;23,27730;24,46390;23,75500
187;21,46950;24,43600;22,66360
188;33,25530;34,86570;33,90350
189;25,23040;27,15160;26,00370
190;33,14010;34,58100;33,72010
191;35,91640;37,24430;36,45090
192;15,06650;15,57510;15,27120
193;12,52470;14,61540;13,36620
194;20,77020;22,35230;21,40700
195;17,46950;18,54310;17,90160
196;17,73040;19,08650;18,27620
197;19,71190;21,06800;20,25780
198;26,41740;27,37790;26,80400
199;10,87730;13,39180;11,88940
200;29,22180;30,77570;29,84720
201;29,58130;30,96570;30,13850
202;21,44200;22,93940;22,04470
203;32,97120;34,04480;33,40330
204;33,99220;35,88520;34,75420
205;28,33640;29,43820;28,77990
206;22,14060;22,98810;22,48170
207;18,40220;21,14270;19,50530
208;18,20020;21,78830;19,64450
209;22,36660;23,21420;22,70780
210;20,23890;21,96230;20,93260
211;21,87230;23,36970;22,47500
212;19,60010;21,15400;20,22560
213;20,38290;23,49070;21,63390
214;22,87130;24,53820;23,54230
215;15,40230;16,64540;15,90260
216;32,19120;33,15180;32,57780
217;21,92510;23,59200;22,59600
218;24,10100;25,25940;24,56730
219;28,69810;30,42150;29,39180
220;17,05040;20,41250;18,40370
221;24,10390;25,71430;24,75220
222;25,55930;28,21510;26,62830
223;24,71940;25,22800;24,92410
224;21,19390;23,45410;22,10370
225;21,18440;22,65350;21,77570
226;23,95050;24,68510;24,24620
227;21,10060;23,75640;22,16960
228;22,83310;24,27400;23,41310
229;23,34600;24,95640;23,99420
230;29,43920;30,65410;29,92820
231;20,16300;21,77340;20,81130
232;22,31330;23,89540;22,95010
233;23,70520;25,06130;24,25100
234;26,30460;27,32170;26,71400
235;26,10390;27,91210;26,83170
236;23,50740;24,86350;24,05330
237;27,88450;29,46660;28,52130
238;28,35740;29,79830;28,93740
239;36,55570;37,77050;37,04470
240;19,90970;21,71790;20,63750
241;24,02690;25,58080;24,65230
242;26,48270;28,34740;27,23330
243;19,38550;20,57210;19,86310
244;24,40640;25,28230;24,75900
245;22,13770;24,51100;23,09300
246;27,95740;29,37010;28,52600
247;25,82790;26,92970;26,27140
248;24,01010;25,76180;24,71520
249;29,07850;30,18040;29,52210
250;31,14760;32,41900;31,65940
251;25,77150;27,66440;26,53340
252;29,40140;30,10770;29,68570
253;25,21330;26,17390;25,60000
254;25,91850;26,93560;26,32790
255;25,72220;26,93710;26,21120
256;26,48120;27,66780;26,95880
257;28,91640;30,18770;29,42810
258;21,85110;22,95290;22,29460
259;24,08680;25,38640;24,60990
260;21,13470;22,18000;21,55540
261;26,72740;27,77280;27,14820
262;24,96460;26,23600;25,47630
263;20,79450;22,03760;21,29490
264;23,09350;24,73210;23,75300
265;25,04120;25,88880;25,38240
266;25,34200;26,47210;25,79690
267;26,17880;27,93040;26,88380
268;31,82470;33,26560;32,40460
269;30,87730;32,06390;31,35490
270;30,35130;31,34020;30,74940
271;29,57340;30,95780;30,13070
272;29,48530;30,58710;29,92880
273;28,99440;29,67250;29,26740
274;24,70590;25,46870;25,01290
275;24,30750;25,21160;24,67150
276;26,64280;27,97070;27,17730
277;28,87390;29,69330;29,20370
278;19,73820;22,78950;20,96640
279;24,54850;25,36780;24,87830
280;38,81520;40,31260;39,41790
281;28,79350;29,47150;29,06640
282;20,03340;21,38950;20,57930
283;27,30400;28,63190;27,83850
284;27,53210;28,37970;27,87330
285;22,61760;23,60650;23,01570
286;22,75780;23,80310;23,17850
287;27,59380;29,06290;28,18520
288;21,37100;22,38810;21,78040
289;31,12610;31,91720;31,44450
290;26,51030;27,97940;27,10160
291;23,43590;24,42480;23,83400
292;25,66420;26,85080;26,14180
293;29,45150;30,29910;29,79270
294;26,90880;27,67160;27,21580
295;24,27950;25,26840;24,67760
296;25,45620;27,43390;26,25230
297;28,90840;29,55820;29,17000
298;31,22920;32,33110;31,67270
299;28,99250;30,32030;29,52700
300;32,09710;33,39670;32,62020
301;27,61360;28,31990;27,89790
302;27,61090;28,93880;28,14540
303;25,91480;26,73410;26,24460
304;26,50740;27,58100;26,93950
305;20,94650;21,76580;21,27630
306;24,94200;25,76130;25,27180
307;26,62320;27,55550;26,99850
308;24,75790;25,66200;25,12190
309;26,39740;27,49920;26,84090
310;27,28930;28,44770;27,75560
311;28,00950;28,99830;28,40750
312;26,18280;27,28470;26,62630
313;25,57980;26,70990;26,03470
314;26,68360;27,78550;27,12720
315;30,30920;31,15680;30,65030
316;25,00480;25,65460;25,26640
317;23,55910;24,29370;23,85480
318;26,28950;27,44780;26,75570
319;26,45810;27,58820;26,91300
320;23,13600;25,28320;24,00020
321;29,58890;30,80370;30,07790
322;31,33620;32,24030;31,70010
323;24,30110;25,54420;24,80150
324;23,01680;24,20340;23,49450
325;34,79240;36,45930;35,46340
326;27,30910;28,29790;27,70710
327;25,05960;26,30270;25,56000
328;27,30470;28,18050;27,65720
329;26,48790;27,67460;26,96560
330;24,63550;25,62430;25,03350
331;23,78950;25,31510;24,40360
332;31,76410;33,06370;32,28720
333;30,16150;31,54590;30,71870
334;26,14290;26,67970;26,35900
335;21,59990;22,78650;22,07760
336;26,55110;27,73770;27,02880
337;20,12650;21,56730;20,70640
338;20,75210;21,82570;21,18430
339;27,56130;30,01930;28,55070
340;30,63550;31,25700;30,88560
341;24,57410;25,44990;24,92660
342;27,39700;28,35760;27,78360
343;22,68730;23,47830;23,00570
344;28,60960;29,34420;28,90530
345;26,17700;26,71380;26,39300
346;39,39820;40,86740;39,98960
347;24,27700;25,18110;24,64090
348;26,37320;27,44680;26,80530
349;26,23820;27,17050;26,61350
350;32,26940;33,31470;32,69010
351;32,33710;33,66490;32,87160
352;23,17540;24,92700;23,88050
353;26,34720;28,12710;27,06370
354;27,89840;28,97200;28,33050
355;26,53670;27,72330;27,01430
356;31,49870;32,74180;31,99910
357;27,76070;29,56890;28,48860
358;30,73310;31,55250;31,06290
359;34,11480;35,32970;34,60380
360;34,94360;35,87590;35,31890
361;26,92810;28,39720;27,51950
362;29,44730;30,49270;29,86810
363;31,22320;32,49460;31,73500
364;30,49580;32,07800;31,13270
365;26,91710;28,89470;27,71310
366;30,35960;31,32020;30,74630
367;32,12910;33,93730;32,85690
368;27,01030;28,02740;27,41970
369;29,39840;30,52850;29,85330
370;33,49520;35,02090;34,10930
371;29,35830;30,31890;29,74500
372;28,25440;29,41280;28,72070
373;31,81580;32,69170;32,16840
374;33,52510;34,59870;33,95720
375;29,50690;30,86300;30,05270
376;29,64330;30,46260;29,97310
377;30,64090;31,48850;30,98210
378;35,15360;36,25550;35,59720
379;24,65420;25,47350;24,98400
380;25,93300;27,17610;26,43340
381;28,30690;29,69130;28,86420
382;30,25480;31,15890;30,61870
383;23,00550;23,68360;23,27850
384;28,52700;29,51590;28,92510
385;30,16210;31,43340;30,67380
386;29,45810;30,53170;29,89020
387;26,55130;27,34230;26,86970
388;28,49200;29,33960;28,83320
389;29,17530;29,76860;29,41410
390;25,11540;25,96300;25,45660
391;24,94710;27,85720;26,11850
392;32,26100;33,08040;32,59080
393;30,96740;32,69090;31,66110
394;29,65430;30,53010;30,00680
395;22,40210;23,33440;22,77740
396;32,94120;33,98650;33,36200
397;27,49460;28,59650;27,93820
398;18,87360;19,66470;19,19210
399;20,22660;20,93290;20,51090
400;26,95060;27,88300;27,32590
401;25,07350;25,94930;25,42600
402;21,71000;22,75530;22,13070
403;23,23890;24,48200;23,73930
404;42,49110;43,50820;42,90050
405;21,12280;22,42250;21,64600
406;32,13080;33,17610;32,55160
407;29,41080;30,65390;29,91120
408;27,61360;28,63070;28,02300
409;28,87550;30,42940;29,50100
410;23,35350;25,21820;24,10400
411;26,09440;26,94200;26,43550
412;28,08830;29,89650;28,81620
413;27,39470;28,80730;27,96330
414;18,94930;19,82520;19,30190
415;30,41520;31,29100;30,76770
416;27,63420;28,62310;28,03230
417;30,74440;31,70500;31,13110
418;19,92550;21,84670;20,69890
419;23,65190;25,23400;24,28870
420;22,95580;24,62270;23,62680
421;26,93510;29,36480;27,91310
422;27,32160;28,73430;27,89020
423;23,28020;24,89060;23,92840
424;22,36070;23,34960;22,75880
425;27,66710;28,28860;27,91720
426;24,28320;25,35680;24,71530
427;28,28370;29,27250;28,68170
428;27,91750;28,82160;28,28140
429;28,19250;29,52040;28,72700
430;26,74600;27,65010;27,10990
431;22,18000;23,81870;22,83960
432;25,81100;27,28020;26,40240
433;24,51590;25,42000;24,87980
434;19,84510;20,77740;20,22040
435;26,70490;27,60900;27,06880
436;23,96740;25,04100;24,39960
437;22,49860;23,26140;22,80570
438;22,06810;22,63320;22,29560
439;23,57690;24,50930;23,95220
440;21,65520;22,75710;22,09870
441;19,13660;20,09720;19,52320
442;21,53290;22,55000;21,94230
443;37,44610;38,71740;37,95780
444;27,00930;27,94170;27,38460
445;22,21970;23,32160;22,66320
446;25,02230;25,89820;25,37490
447;28,50990;30,14860;29,16950
448;25,20020;26,33030;25,65510
449;30,59850;32,09590;31,20120
450;25,68740;26,84580;26,15370
451;26,60460;27,48040;26,95710
452;26,26730;27,19960;26,64250
453;31,53540;33,03280;32,13810
454;26,95050;27,85460;27,31440
455;28,77940;29,65520;29,13190
456;26,50900;27,46960;26,89570
457;31,55610;32,46020;31,92000
458;30,11570;31,24580;30,57050
459;21,98520;23,17190;22,46290
460;24,28260;25,52580;24,78300
461;32,72460;34,81530;33,56610
462;17,02300;17,61630;17,26190
463;28,65620;29,36250;28,94050
464;27,85310;28,95500;28,29660
465;24,46950;25,85390;25,02670
466;25,40790;26,02950;25,65810
467;24,05970;25,10500;24,48040
468;23,56140;25,08700;24,17550
469;25,92750;26,91630;26,32550
470;20,24190;21,00470;20,54890
471;21,50110;22,43340;21,87640
472;24,29910;25,06190;24,60610
473;25,51350;26,30460;25,83200
474;24,27190;24,86520;24,51070
475;26,64450;27,54850;27,00840
476;24,44350;25,85610;25,01210
477;22,04830;23,00880;22,43490
478;21,34410;22,02220;21,61700
479;24,91810;26,24600;25,45260
480;29,76910;30,78620;30,17850
481;31,67660;32,75020;32,10880
482;22,65510;23,38960;22,95070
483;25,97470;27,04830;26,40680
484;20,05210;20,98440;20,42740
485;31,36990;32,58470;31,85890
486;28,29190;29,22420;28,66720
487;23,30330;24,06610;23,61030
488;25,60330;26,67690;26,03550
489;28,34360;29,33240;28,74160
490;26,17620;27,50410;26,71070
491;35,63640;36,59700;36,02310
492;28,34280;29,47290;28,79770
493;23,23180;24,10760;23,58430
494;26,61300;27,57360;26,99970
495;24,34580;25,41940;24,77790
496;23,72860;24,83040;24,17210
497;23,72790;24,43430;24,01220
498;29,33490;30,15420;29,66470
499;21,14530;22,19070;21,56610
500;26,66770;28,13680;27,25900
501;23,90630;25,26240;24,45210
502;23,70570;25,25960;24,33120
503;26,32780;27,82520;26,93050
504;32,40890;33,96280;33,03440
505;24,16140;25,54580;24,71870
506;25,11180;26,35500;25,61220
507;27,80040;29,63680;28,53960
508;26,32340;27,42530;26,76700
509;23,11730;24,16260;23,53800
510;30,49140;32,18660;31,17370
511;28,14330;29,72550;28,78020
512;24,10170;25,59900;24,70440
513;24,12220;26,07160;24,90690
514;24,49010;25,64850;24,95640
515;28,31310;29,41500;28,75660
516;24,35790;25,79870;24,93780
517;26,67430;28,73680;27,50450
518;26,60560;27,45320;26,94680
519;19,46780;22,29310;20,60510
520;25,50120;26,57480;25,93340
521;24,94460;25,84870;25,30850
522;24,49760;25,37340;24,85010
523;23,51320;24,84110;24,04770
524;29,79140;31,23230;30,37140
525;26,52450;27,65460;26,97940
526;16,95700;18,82170;17,70760
527;18,95320;19,99860;19,37400
528;32,53610;35,10710;33,57090
529;25,66760;26,88250;26,15660
530;26,43020;27,70160;26,94190
531;20,30100;22,27860;21,09700
532;30,23990;31,34180;30,68340
533;23,03580;24,61800;23,67270
534;21,48570;22,98310;22,08840
535;21,88960;22,93500;22,31040
536;18,06590;19,50670;18,64580
537;26,07510;27,09210;26,48450
538;21,34790;22,61930;21,85960
539;30,17340;31,64250;30,76470
540;29,42640;30,58480;29,89270
541;19,47730;20,57920;19,92080
542;26,65620;27,92760;27,16800
543;34,55400;35,93830;35,11120
544;21,11410;21,90510;21,43250
545;27,37850;28,90410;27,99260
546;31,68720;33,01510;32,22170
547;26,63430;28,27300;27,29390
548;29,15000;30,78870;29,80960
549;22,48660;23,19290;22,77090
550;26,25650;27,33010;26,68860
551;22,59090;25,75520;23,86450
552;36,13440;37,66000;36,74850
