region;AIC;BIC;HaQ
366;31,12520;31,54900;31,29580
367;33,46660;34,54020;33,89880
368;27,16410;28,26600;27,60760
369;29,83240;30,42570;30,07120
370;34,62970;35,08180;34,81170
371;29,74860;30,53970;30,06700
372;29,44460;29,89670;29,62660
373;32,05340;32,81620;32,36040
374;33,38230;34,45590;33,81440
375;30,03910;30,99960;30,42570
376;30,05690;30,65020;30,29570
377;30,80680;31,34360;31,02290
378;35,48790;36,22250;35,78360
379;25,23200;25,59930;25,37980
380;26,39890;27,41600;26,80830
381;29,16260;30,01010;29,50370
382;30,39740;31,38620;30,79540
383;23,43200;23,82760;23,59120
384;29,31220;29,84900;29,52830
385;31,63450;32,53860;31,99840
386;29,85270;30,78510;30,22800
387;26,90890;27,47390;27,13630
388;28,78750;29,23960;28,96950
389;29,33380;29,95530;29,58400
390;25,13760;25,84390;25,42190
391;25,67710;28,05030;26,63240
392;32,50360;33,15340;32,76510
393;31,81970;32,69560;32,17230
394;29,97580;30,71040;30,27150
395;22,74510;23,39490;23,00670
396;33,13990;33,87450;33,43560
397;28,05100;28,98330;28,42620
398;19,15690;19,75020;19,39570
399;20,60010;21,16520;20,82750
400;27,15490;28,00250;27,49600
401;25,57500;26,30960;25,87070
402;22,10510;22,83970;22,40080
403;23,04890;24,26370;23,53790
404;42,97880;43,79810;43,30860
405;22,19130;22,58680;22,35050
406;32,64550;33,52140;32,99810
407;30,06300;30,99540;30,43830
408;27,45910;28,47620;27,86850
409;29,35420;30,54080;29,83180
410;24,78590;26,53760;25,49100
411;26,35260;27,17200;26,68240
412;29,96820;31,09830;30,42310
413;28,84010;29,88550;29,26090
414;19,16420;19,89880;19,45990
415;30,86970;31,40650;31,08580
416;28,53470;29,38230;28,87580
417;31,01290;31,63450;31,26310
418;20,53780;22,11990;21,17460
419;25,53520;26,46750;25,91050
420;24,74500;25,56430;25,07480
421;28,59430;29,86560;29,10600
422;28,24120;29,28650;28,66190
423;24,23110;25,19170;24,61770
424;22,56640;23,30100;22,86210
425;27,77320;28,25350;27,96650
426;24,61940;25,46700;24,96060
427;29,09250;29,60110;29,29720
428;28,34840;29,25250;28,71230
429;28,83220;29,51020;29,10510
430;27,00270;27,59600;27,24150
431;22,55230;23,79550;23,05270
432;25,86650;27,19440;26,40100
433;24,69170;25,42630;24,98740
434;20,28390;20,79240;20,48860
435;26,88180;27,61640;27,17750
436;24,39420;24,95930;24,62160
437;22,93830;23,27740;23,07480
438;22,24950;22,70150;22,43140
439;24,10530;24,58560;24,29870
440;21,98220;22,99930;22,39160
441;19,69470;20,31620;19,94490
442;22,02860;22,59360;22,25600
443;37,97780;38,91010;38,35310
444;27,25230;27,95860;27,53660
445;22,21490;23,11900;22,57880
446;25,45650;26,19100;25,75220
447;29,19780;30,29970;29,64130
448;25,87950;26,44460;26,10690
449;31,12660;32,45440;31,66110
450;25,91150;27,26770;26,45740
451;26,88440;27,47770;27,12320
452;26,97110;27,47960;27,17580
453;31,86880;32,99890;32,32370
454;27,12360;27,85820;27,41930
455;29,14190;29,76350;29,39210
456;26,64400;27,66110;27,05340
457;32,08420;32,87520;32,40260
458;30,80300;31,53750;31,09860
459;22,39420;23,18520;22,71260
460;24,57370;25,56260;24,97170
461;33,60870;35,02130;34,17730
462;17,05040;17,50240;17,23230
463;28,76990;29,44790;29,04280
464;28,15420;29,25610;28,59770
465;24,78690;25,97350;25,26450
466;25,84660;26,15740;25,97170
467;24,84760;25,52570;25,12050
468;24,23950;25,36960;24,69440
469;26,57190;26,99570;26,74240
470;20,14060;20,87510;20,43620
471;21,73850;22,61440;22,09110
472;24,55940;25,06800;24,76410
473;26,03520;26,40250;26,18300
474;24,48890;24,99750;24,69360
475;26,82140;27,35820;27,03750
476;25,32700;26,25940;25,70230
477;22,00270;22,96330;22,38930
478;21,77280;22,39430;22,02300
479;25,70520;26,52450;26,03500
480;29,98640;30,91880;30,36170
481;32,00030;32,65010;32,26190
482;22,92690;23,43540;23,13160
483;26,78470;27,23680;26,96670
484;20,54870;21,17020;20,79880
485;32,33380;32,87060;32,54990
486;28,59870;29,19210;28,83760
487;23,53410;24,09920;23,76160
488;26,16210;26,92490;26,46910
489;28,89090;29,51240;29,14110
490;27,07740;27,69900;27,32760
491;36,09220;36,74210;36,35380
492;29,17460;29,93740;29,48160
493;23,39930;23,87960;23,59270
494;27,19820;27,73500;27,41420
495;24,92700;25,54850;25,17720
496;24,11270;24,73420;24,36290
497;23,81450;24,69030;24,16700
498;29,57950;30,39880;29,90930
499;21,36100;22,23690;21,71360
500;26,85290;28,15250;27,37600
501;24,43030;25,47570;24,85110
502;23,98730;25,17390;24,46490
503;27,52870;28,17850;27,79020
504;32,45770;33,58780;32,91260
505;24,54870;25,73530;25,02630
506;25,90060;26,60690;26,18490
507;28,50360;29,52070;28,91300
508;27,30600;27,81450;27,51070
509;23,12700;24,20060;23,55910
510;30,71990;32,21730;31,32260
511;27,92830;29,22790;28,45140
512;24,82620;25,95630;25,28110
513;24,79690;26,12470;25,33140
514;24,93210;25,77970;25,27330
515;28,82360;29,44510;29,07370
516;24,80360;26,15980;25,34950
517;27,94580;29,01940;28,37790
518;26,66720;27,40180;26,96290
519;21,05430;22,15620;21,49790
520;26,00280;26,65260;26,26440
521;25,30300;25,95280;25,56460
522;25,14110;25,59310;25,32310
523;23,87850;24,78260;24,24240
524;30,36950;31,41480;30,79020
525;27,10210;28,06270;27,48880
526;18,17500;19,07910;18,53890
527;19,60000;20,19330;19,83880
528;34,25280;35,77850;34,86690
529;26,00920;26,71550;26,29350
530;26,89430;27,88320;27,29240
531;21,49620;22,51330;21,90560
532;30,70430;31,29760;30,94310
533;23,53690;24,72350;24,01450
534;21,67860;22,72400;22,09940
535;22,61630;23,40740;22,93470
536;19,40450;20,11080;19,68880
537;25,95920;27,06110;26,40270
538;21,96500;22,72780;22,27200
539;31,17330;32,16220;31,57130
540;29,38710;30,37590;29,78510
541;19,36620;20,35510;19,76430
542;27,33360;28,26590;27,70890
543;35,47220;36,80010;36,00670
544;21,55020;21,97400;21,72080
545;27,79680;28,81390;28,20620
546;32,16850;33,27030;32,61200
547;28,10990;28,64670;28,32600
548;29,60110;30,56170;29,98770
549;22,66660;23,20340;22,88270
550;26,49350;27,48240;26,89160
551;22,40860;25,77070;23,76190
552;36,65690;37,67400;37,06630
