variavel,Actual_2017M01,Forecast_2017M01,Error_2017M01,Actual_2017M02,Forecast_2017M02,Error_2017M02,Actual_2017M03,Forecast_2017M03,Error_2017M03,Actual_2017M04,Forecast_2017M04,Error_2017M04,Actual_2017M05,Forecast_2017M05,Error_2017M05,Actual_2017M06,Forecast_2017M06,Error_2017M06,Actual_2017M07,Forecast_2017M07,Error_2017M07,Actual_2017M08,Forecast_2017M08,Error_2017M08,Actual_2017M09,Forecast_2017M09,Error_2017M09,Actual_2017M10,Forecast_2017M10,Error_2017M10,Actual_2017M11,Forecast_2017M11,Error_2017M11,Actual_2017M12,Forecast_2017M12,Error_2017M12,Actual_2018M01,Forecast_2018M01,Error_2018M01,Actual_2018M02,Forecast_2018M02,Error_2018M02,Actual_2018M03,Forecast_2018M03,Error_2018M03,Actual_2018M04,Forecast_2018M04,Error_2018M04,Actual_2018M05,Forecast_2018M05,Error_2018M05,Actual_2018M06,Forecast_2018M06,Error_2018M06,Actual_2018M07,Forecast_2018M07,Error_2018M07,Actual_2018M08,Forecast_2018M08,Error_2018M08,Actual_2018M09,Forecast_2018M09,Error_2018M09,Actual_2018M10,Forecast_2018M10,Error_2018M10,Actual_2018M11,Forecast_2018M11,Error_2018M11,Actual_2018M12,Forecast_2018M12,Error_2018M12,Actual_2019M01,Forecast_2019M01,Error_2019M01,Actual_2019M02,Forecast_2019M02,Error_2019M02,Actual_2019M03,Forecast_2019M03,Error_2019M03,Actual_2019M04,Forecast_2019M04,Error_2019M04,Actual_2019M05,Forecast_2019M05,Error_2019M05,Actual_2019M06,Forecast_2019M06,Error_2019M06,Actual_2019M07,Forecast_2019M07,Error_2019M07,Actual_2019M08,Forecast_2019M08,Error_2019M08,Actual_2019M09,Forecast_2019M09,Error_2019M09,Actual_2019M10,Forecast_2019M10,Error_2019M10,Actual_2019M11,Forecast_2019M11,Error_2019M11,Actual_2019M12,Forecast_2019M12,Error_2019M12,Regiao,Tipo
R1_EmpLiqui,3710,522.6938351766137,-3187.306164823386,0,-1231.2890017171014,-1231.2890017171014,-548,-11.555857410506661,536.4441425894934,-112,168.60957738194992,280.6095773819499,223,25.26627524780563,-197.73372475219438,-400,-84.87135368553918,315.1286463144608,49,119.95175922632296,70.95175922632296,914,-27.66554044851829,-941.6655404485183,-317,-312.05076142566236,4.949238574337642,-585,92.6639287741808,677.6639287741808,-37,180.77403192085666,217.77403192085666,-1564,0.6085971284000777,1564.6085971284,2766,502.6389236394972,-2263.361076360503,-541,-920.9310264541834,-379.93102645418344,-354,166.3081940908054,520.3081940908054,443,104.82838331308754,-338.17161668691244,-261,-157.20054283579546,103.79945716420454,-54,74.25286244502466,128.25286244502468,301,6.197670835465338,-294.8023291645347,-274,-110.51533892972095,163.48466107027906,-273,78.52685998572163,351.5268599857216,-554,78.19809094412955,632.1980909441295,-458,170.58219163150235,628.5821916315024,-2276,139.02036363866324,2415.020363638663,2313,736.7224812530538,-1576.277518746946,2627,-771.9986506129738,-3398.998650612974,-1601,-875.2321296728851,725.7678703271149,1129,514.8033781784039,-614.1966218215961,-447,-382.7361053679582,64.2638946320418,35,135.40390418115044,100.40390418115044,225,-23.06277386622925,-248.06277386622924,-330,-85.52889176872333,244.47110823127667,49,96.93792631487777,47.93792631487777,-832,-27.66554044851829,804.3344595514817,-717,261.97998519409896,978.979985194099,-164,224.1715454110104,388.1715454110104,R1,EmpLiqui
R2_EmpLiqui,445,62.07373882064294,-382.9262611793571,-11,-166.08518886711343,-155.08518886711343,-143,3.0863087355156864,146.08630873551567,63,52.05700540996095,-10.94299459003905,-146,-24.366960612279385,121.63303938772061,67,53.16997578892561,-13.830024211074388,27,-25.850921117565605,-52.850921117565605,-3,-11.011316064703406,-8.011316064703406,13,0.11838772494324634,-12.881612275056753,-16,-5.8174542962016345,10.182545703798365,-64,4.941259367123462,68.94125936712346,-23,22.748785430558105,45.7487854305581,117,7.538190251374346,-109.46180974862565,18,-44.40042743364336,-62.40042743364336,-13,-7.672404927809409,5.327595072190591,-36,3.828288988158797,39.828288988158796,-4,12.361061893554561,16.361061893554563,-17,0.48937785126480127,17.489377851264802,-63,5.312249493445017,68.31224949344502,124,22.37779530423655,-101.62220469576346,-34,-46.997358317894246,-12.997358317894246,0,11.619081640911451,11.619081640911451,-42,-0.9945826540214189,41.00541734597858,-56,14.587002651483893,70.58700265148389,75,19.780864419985665,-55.21913558001434,93,-28.818842128138044,-121.81884212813804,-80,-35.49666440192604,44.50333559807396,1,28.684627451702983,27.684627451702983,9,-1.365572780342974,-10.365572780342974,-34,-4.333493790915414,29.666506209084588,45,11.619081640911451,-33.38091835908855,-68,-17.689138338491393,50.31086166150861,31,24.232745935844324,-6.767254064155676,-14,-12.495276569989626,1.5047234300103742,-71,4.199279114480352,75.19927911448035,19,25.34571631480899,6.345716314808989,R2,EmpLiqui
R3_EmpLiqui,1056,36.090144897646354,-1019.9098551023536,121,-372.33790275885855,-493.33790275885855,-467,-44.82484567581217,422.1751543241878,60,161.14058487480952,101.14058487480952,-8,-23.457683662907534,-15.457683662907534,37,0.3614477613140199,-36.63855223868598,-202,-15.401212740009068,186.59878725999093,85,68.31602858924022,-16.68397141075978,-25,-32.214717274753696,-7.214717274753696,-127,6.316230617369408,133.3162306173694,-155,42.04492775370174,197.04492775370176,-390,51.85280539896944,441.85280539896945,723,134.16892135032336,-588.8310786496767,143,-255.69421504906768,-398.6942150490677,57,-52.531035254236784,-109.53103525423678,-165,-22.406839629485997,142.593160370514,32,55.3556188437079,23.3556188437079,-163,-13.649806017639836,149.35019398236017,99,54.65505615476022,-44.34494384523978,20,-37.11865609738754,-57.11865609738754,55,-9.44642988395368,-64.44642988395368,-111,-21.706276940538302,89.2937230594617,-82,36.440426242120196,118.4404262421202,-207,26.282267252378652,233.28226725237866,409,70.06743531160944,-338.9325646883906,47,-145.70587288427993,-192.70587288427993,-236,-18.904026184747533,217.09597381525248,73,80.225594301351,7.225594301350995,-19,-28.01134114106754,-9.01134114106754,82,4.21454255052633,-77.78545744947367,21,-31.163873241332155,-52.163873241332155,133,-9.796711228427526,-142.7967112284275,-149,-49.02822180949832,99.97177819050168,-146,49.751117332126356,195.75111733212634,-13,48.70027329870483,61.70027329870483,-446,2.112854483683252,448.11285448368324,R3,EmpLiqui
R4_EmpLiqui,1102,-86.75378719984728,-1188.7537871998472,126,-505.81248056145364,-631.8124805614536,-377,-60.27731202013794,316.72268797986203,75,169.33763652113439,94.33763652113439,-312,-36.9962735000487,275.0037264999513,341,139.66572468180496,-201.33427531819504,-92,-158.4228665656122,-66.4228665656122,-26,39.23771537945921,65.23771537945922,29,9.109312588755486,-19.890687411244514,1,-15.99768973683095,-16.99768973683095,-549,-3.215943098350583,545.7840569016494,-305,247.85408015751378,552.8540801575137,1242,136.47028802218486,-1105.5297119778152,-209,-569.7212137538554,-360.7212137538554,-163,92.64715669025217,255.6471566902522,-44,71.64857292703442,115.64857292703442,-34,17.326149713492867,51.32614971349287,-305,12.761240199749878,317.76124019974986,504,136.47028802218486,-367.52971197781517,-352,-232.8308916396229,119.1691083603771,129,157.92536273677692,28.92536273677692,-409,-61.64678487426084,347.35321512573915,305,183.94534696511195,-121.05465303488805,-673,-141.98919231613743,531.0108076838626,753,304.45895812792685,-448.54104187207315,-26,-346.49713853182334,-320.49713853182334,-77,9.109312588755486,86.10931258875549,341,32.390351108844726,-308.6096488911553,218,-158.4228665656122,-376.4228665656122,-200,-102.27447954657343,97.72552045342657,16,88.53873812788348,72.53873812788348,-89,-10.063307368965067,78.93669263103493,-206,37.86824252533631,243.8682425253363,-69,91.27768383612927,160.27768383612926,-201,28.738423497850338,229.73842349785033,-470,88.99522907925778,558.9952290792578,R4,EmpLiqui
R5_EmpLiqui,262,0.39210218676650377,-261.6078978132335,-2,-102.96901095362578,-100.96901095362578,-115,0.002060250387664886,115.00206025038767,97,44.07679906119645,-52.92320093880355,-90,-38.61209145111738,51.38790854888262,-8,34.32575065172548,42.32575065172548,122,2.3423118686606976,-119.6576881313393,-54,-48.363139860588355,5.636860139411645,-102,20.284240942087283,122.28424094208728,45,39.006253888271544,-5.993746111728456,-21,-18.32991075941776,2.6700892405822394,-19,7.412857041585603,26.412857041585603,10,6.632773168827925,-3.3672268311720748,-13,-4.678442986158401,8.321557013841598,29,4.292521550554892,-24.70747844944511,76,-12.089239777356338,-88.08923977735634,-21,-30.421210787161765,-9.421210787161765,21,7.412857041585603,-13.587142958414397,-32,-8.968904286325628,23.03109571367437,12,11.70331834175283,-0.2966816582471701,-74,-5.458526858916079,68.54147314108393,43,28.085079669664058,-14.914920330335942,-54,-17.549826886660085,36.450173113339915,-10,20.284240942087283,30.284240942087283,39,3.1223957414183756,-35.87760425858163,-4,-15.989659141144728,-11.989659141144728,-96,0.7821441231453425,96.78214412314534,176,36.666002269998515,-139.3339977300015,-53,-69.42540442504564,-16.42540442504564,-80,19.894199005708444,99.89419900570844,93,30.42533128793709,-62.57466871206291,14,-37.05192370560203,-51.05192370560203,15,-6.238610731673756,-21.238610731673756,-88,-6.628652668052595,81.3713473319474,41,33.5456667789678,-7.454333221032201,-168,-16.769743013902406,151.2302569860976,R5,EmpLiqui
R6_EmpLiqui,1044,15.406576919335228,-1028.5934230806647,36,-419.2599339864981,-455.2599339864981,-231,-17.661544441970147,213.33845555802986,57,88.71421945524112,31.71421945524112,-61,-26.028177557481147,34.97182244251886,91,20.98433232967589,-70.0156676703241,165,-39.574154982594195,-204.5741549825942,314,-69.05657643725199,-383.056576437252,-448,-128.41983044730623,319.58016955269375,-306,175.16942831552143,481.16942831552143,-111,118.59505201063754,229.59505201063754,-85,40.904887366606836,125.90488736660683,501,30.546198747402748,-470.45380125259726,12,-202.92270628542795,-214.92270628542795,-235,-8.09967802424329,226.9003219757567,116,90.3078638581956,-25.692136141804397,210,-49.53443250105966,-259.53443250105965,-506,-86.98507597048985,419.01492402951015,418,198.27727215836134,-219.72272784163866,59,-169.85458492412258,-228.85458492412258,-102,-26.824999758958384,75.17500024104162,-112,37.31918745995927,149.31918745995927,-297,41.303298467345456,338.3032984673455,-54,115.00935210398997,169.00935210398995,523,18.195454624505558,-504.80454537549446,88,-211.68775050167758,-299.68775050167756,-149,-38.37892168037833,110.62107831962166,73,56.04450919467436,-16.95549080532564,21,-32.40275516929905,-53.40275516929905,296,-11.685377930890862,-307.68537793089087,-196,-121.24843063401107,74.75156936598893,-594,74.76983092938946,668.7698309293894,215,233.3374490233598,18.337449023359795,-98,-88.97713147418294,9.02286852581706,21,35.72554305700479,14.725543057004792,-86,-11.685377930890862,74.31462206910913,R6,EmpLiqui
R7_EmpLiqui,2623,432.52700487229475,-2190.4729951277054,-943,-1093.4013406904846,-150.40134069048463,-478,387.26817775220144,865.2681777522014,460,194.19152994629874,-265.8084700537013,-224,-195.28351444496298,28.716485555037025,102,88.72600619855837,-13.273993801441634,181,-46.635256564289534,-227.63525656428953,39,-79.43752576142138,-118.43752576142138,-267,-20.47648492607046,246.52351507392953,107,106.58040588813645,-0.419594111863546,-136,-48.71134955144977,87.28865044855023,-372,52.18676962453807,424.1867696245381,696,150.17835861850156,-545.8216413814985,-35,-293.27510343892646,-258.27510343892646,-34,10.24969128390115,44.24969128390115,-122,9.834472686469102,131.8344726864691,63,46.37370926048939,-16.62629073951061,-295,-30.44173126443963,264.5582687355604,282,118.20652661623382,-163.79347338376618,-151,-121.37460410205831,29.625395897941686,275,58.4150485860188,-216.5849514139812,-403,-118.46807392003397,284.531926079966,-84,163.0501351388951,247.0501351388951,-137,30.595402558071537,167.59540255807153,672,52.60198822197012,-619.3980117780299,98,-283.3098571005573,-381.3098571005573,-337,-44.97438217456133,292.02561782543864,-85,135.64570770837986,220.64570770837986,8,31.01062115550359,23.01062115550359,0,-7.604708405676947,-7.604708405676947,149,-4.282959626220556,-153.28295962622056,-54,-66.15053064359581,-12.150530643595815,-123,18.138844635110075,141.13884463511008,64,46.788927857921436,-17.211072142078564,-281,-30.856949861871676,250.14305013812833,-47,112.39346625218514,159.39346625218514,R7,EmpLiqui
R8_EmpLiqui,327,27.58118874785286,-299.4188112521471,-52,-148.62168260834162,-96.62168260834162,-103,22.611364171139684,125.61136417113968,-145,45.653278117718955,190.65327811771897,157,64.62897195607837,-92.37102804392163,-5,-71.81530278641068,-66.81530278641068,11,1.376659161547014,-9.623340838452986,-49,-5.852176586399426,43.14782341360058,77,21.255957468399725,-55.74404253160027,-38,-35.67112404667849,2.328875953321507,-89,16.28613289168655,105.28613289168655,17,39.32804683826582,22.32804683826582,81,-8.562989991879341,-89.56298999187933,6,-37.478332983665105,-43.478332983665105,-71,-3.593165415166163,67.40683458483383,-18,31.195606621826084,49.19560662182609,75,7.250088206753497,-67.7499117932465,-73,-34.76751957818519,38.23248042181481,80,32.09921109031938,-47.90078890968062,-21,-37.02653074941845,-16.02653074941845,0,8.605494909493455,8.605494909493455,15,-0.8823520096862483,-15.882352009686247,-75,-7.659385523386036,67.34061447661396,-22,33.002815558812685,55.002815558812685,180,9.057297143740108,-170.9427028562599,-57,-82.2067541740837,-25.2067541740837,-118,24.870375342372945,142.87037534237294,-28,52.430311631418746,80.43031163141875,40,11.768110549220022,-28.231889450779978,60,-18.954441379552346,-78.95444137955235,15,-27.9904860644854,-42.990486064485395,-31,-7.659385523386036,23.340614476613965,-27,13.123517251959978,40.12351725195998,109,11.31630831497337,-97.68369168502663,-70,-50.128795542571375,19.871204457428625,-60,30.743804387579427,90.74380438757943,R8,EmpLiqui
R9_EmpLiqui,548,-91.25704874055441,-639.2570487405544,-228,-172.40404445962164,55.595955540378355,167,69.78852737882515,-97.21147262117485,-37,-53.49248534821929,-16.49248534821929,659,10.176695908279607,-648.8233040917204,-715,-207.04756955506957,507.9524304449304,5,221.78309243723183,216.78309243723183,23,-2.9316649386466356,-25.931664938646634,-120,-8.549533873043597,111.4504661269564,-32,36.08131377244337,68.08131377244337,-139,8.616176759836007,147.616176759836,-145,42.011286536529056,187.01128653652904,517,43.883909514661376,-473.11609048533865,-232,-162.72882573927131,69.27117426072869,211,71.03694269758003,-139.96305730241997,177,-67.22505385452297,-244.22505385452297,-350,-56.61352364510649,293.3864763548935,89,107.865194600849,18.865194600848994,38,-29.148386632499122,-67.14838663249913,-110,-13.231091318374398,96.7689086816256,-32,32.96027547555617,64.96027547555617,-110,8.616176759836007,118.61617675983601,-353,32.96027547555617,385.96027547555616,314,108.80150608991516,-205.19849391008484,269,-99.37174831246114,-368.37174831246114,-130,-85.32707597646873,44.672924023531266,705,39.20235206933057,-665.7976479306694,-225,-221.40434572075068,3.5956542792493167,-236,68.852215889759,304.852215889759,-44,72.28535801633491,116.28535801633491,-280,12.361422716100648,292.36142271610066,274,86.01792652263859,-187.9820734773614,-40,-86.88759512491234,-46.88759512491234,-234,11.113007397345767,245.11300739734577,4,71.66115035695746,67.66115035695746,-48,-2.6195611089579156,45.38043889104208,R9,EmpLiqui
R10_EmpLiqui,590,79.98450415588103,-510.01549584411896,-43,-219.88601951275163,-176.88601951275163,176,14.168285644146607,-161.8317143558534,-149,-66.80784836748168,82.19215163251832,215,53.362213521921035,-161.63778647807897,-167,-81.22825579421001,85.77174420578999,-74,60.01778618041103,134.01778618041104,11,25.630660778212714,14.630660778212714,-45,-5.798432331323383,39.20156766867662,-33,14.907793717312163,47.90779371731216,-153,10.470745278318832,163.47074527831884,-153,54.84122966825215,207.84122966825214,359,54.84122966825215,-304.15877033174786,-40,-134.47283706213,-94.47283706213,24,13.059023534398275,-10.940976465601725,229,-10.605234806899492,-239.6052348068995,-129,-86.4048123063689,42.595187693631104,-96,45.96713279026548,141.96713279026548,12,33.76524958303382,21.76524958303382,-8,-6.168186367906161,1.831813632093839,7,1.2268943637493908,-5.773105636250609,-33,-4.319416184992273,28.680583815007726,-47,10.470745278318832,57.47074527831883,-391,15.64730179047772,406.64730179047774,433,142.8426903749532,-290.15730962504676,-48,-161.83463576925553,-113.83463576925553,50,16.017055827060496,-33.982944172939504,421,-20.21883975805171,-441.21883975805173,-57,-157.3975873302622,-100.39758733026221,-330,19.344842156305493,349.3448421563055,-239,120.28769414340378,359.28769414340377,255,86.64007681437101,-168.359923185629,-77,-96.01841725752112,-19.018417257521122,69,26.739922887961047,-42.26007711203896,-56,-27.244166453124485,28.755833546875515,-5,18.975088119722717,23.975088119722717,R10,EmpLiqui
