region;AIC;BIC;HaQ
186;23,9576;25,1725;24,4467
187;23,0852;25,3737;24,0064
188;33,5090;34,8369;34,0435
189;26,1904;28,0834;26,9524
190;34,4199;35,1545;34,7156
191;36,9537;37,6317;37,2266
192;15,2138;15,8353;15,4640
193;13,5284;15,1953;14,1993
194;21,0128;22,7927;21,7292
195;18,0900;19,0789;18,4881
196;18,6231;19,7532;19,0780
197;19,8853;21,1566;20,3970
198;26,9491;27,7967;27,2903
199;12,8548;14,5500;13,5371
200;30,5158;31,1939;30,7887
201;31,2596;32,4179;31,7258
202;21,9459;22,9630;22,3553
203;33,4003;34,3609;33,7870
204;33,8287;35,2130;34,3859
205;28,6161;29,7462;29,0710
206;22,8760;23,5541;23,1489
207;18,7381;21,7894;19,9663
208;18,7235;22,2550;20,1450
209;22,0762;23,2628;22,5539
210;21,1473;22,3339;21,6249
211;23,4887;25,0709;24,1256
212;19,7943;21,2351;20,3742
213;22,0940;24,5802;23,0947
214;24,2887;25,4188;24,7436
215;16,2093;17,0852;16,5619
216;32,3205;33,1680;32,6616
217;23,6643;24,7379;24,0965
218;24,4124;25,6555;24,9127
219;29,2972;30,7946;29,8999
220;21,0969;22,3401;21,5973
221;24,8285;26,0998;25,3402
222;27,4144;28,8270;27,9830
223;24,7064;25,4127;24,9907
224;23,5370;24,9214;24,0942
225;22,4250;23,4704;22,8458
226;24,3664;25,0727;24,6507
227;23,7076;24,4139;23,9919
228;24,1957;25,3258;24,6506
229;24,1067;25,5193;24,6753
230;29,8310;31,0176;30,3086
231;20,3104;22,1750;21,0609
232;23,1999;24,4995;23,7230
233;24,5713;25,6731;25,0148
234;27,1270;28,0029;27,4796
235;26,8836;28,0702;27,3612
236;24,0744;25,0350;24,4610
237;28,5024;29,3782;28,8549
238;29,2513;29,9858;29,5470
239;36,9055;38,0074;37,3490
240;21,1699;22,6391;21,7613
241;25,1674;26,1845;25,5768
242;27,7375;28,6698;28,1127
243;20,6003;21,2501;20,8619
244;24,6297;25,9859;25,1756
245;24,1929;25,7185;24,8070
246;28,6728;29,7747;29,1163
247;26,5054;27,2682;26,8125
248;24,5728;25,7029;25,0276
249;29,6666;30,4577;29,9851
250;31,7614;32,7220;32,1481
251;26,6588;27,9302;27,1705
252;29,6409;30,1777;29,8570
253;25,7458;26,6216;26,0983
254;26,4214;27,5515;26,8763
255;26,5666;27,1316;26,7940
256;27,0286;27,6501;27,2788
257;29,3175;30,5324;29,8065
258;22,9083;23,4733;23,1357
259;24,8762;25,6673;25,1947
260;21,5595;22,3224;21,8666
261;27,3164;28,2487;27,6917
262;25,6645;26,5403;26,0170
263;21,9307;22,9196;22,3288
264;24,2101;25,5662;24,7560
265;25,4965;26,2028;25,7808
266;26,0352;27,1370;26,4787
267;28,0647;29,2230;28,5309
268;32,3267;33,6545;32,8612
269;31,8856;32,5919;32,1699
270;30,6522;31,3303;30,9252
271;30,3290;31,3744;30,7498
272;30,1262;30,8608;30,4219
273;29,1867;29,8083;29,4369
274;25,0492;25,7555;25,3335
275;24,6971;25,7142;25,1065
276;27,1551;28,4264;27,6668
277;29,9605;30,4690;30,1652
278;21,9855;23,5959;22,6337
279;24,6676;25,5717;25,0315
280;38,8983;40,2827;39,4555
281;28,8447;29,4380;29,0835
282;20,6914;21,5955;21,0553
283;27,7512;28,8530;28,1947
284;27,9469;28,5120;28,1744
285;23,1859;24,2312;23,6067
286;23,5963;24,1049;23,8010
287;28,0770;29,3484;28,5887
288;21,4679;22,6828;21,9569
289;31,4470;32,0403;31,6858
290;27,1456;28,2475;27,5891
291;24,4091;24,9459;24,6252
292;25,9782;26,9388;26,3649
293;29,8490;30,6401;30,1674
294;27,3576;28,0639;27,6419
295;24,7480;25,4543;25,0323
296;27,5210;28,9619;28,1010
297;29,3072;29,8722;29,5346
298;31,4819;32,4990;31,8913
299;30,1166;30,9924;30,4691
300;32,4498;33,7494;32,9729
301;27,8082;28,3450;28,0243
302;27,5886;29,0012;28,1572
303;26,4454;27,1517;26,7297
304;26,9579;27,8337;27,3104
305;21,4640;22,1421;21,7369
306;25,0069;25,8545;25,3481
307;26,5604;27,3797;26,8902
308;25,0662;25,6313;25,2937
309;27,0572;27,7353;27,3301
310;27,4267;28,4156;27,8247
311;28,6891;29,4237;28,9848
312;26,1314;27,2050;26,5635
313;25,7510;26,7398;26,1490
314;26,9975;27,9016;27,3614
315;30,4132;31,3455;30,7885
316;25,4952;26,0885;25,7340
317;23,4817;24,2163;23,7774
318;27,1309;27,9785;27,4721
319;26,9392;27,5043;27,1666
320;25,1445;26,4159;25,6563
321;29,9294;30,9465;30,3388
322;31,7715;32,5343;32,0785
323;25,0709;25,8338;25,3780
324;23,5055;24,6074;23,9490
325;35,7183;36,9049;36,1959
326;27,5826;28,4584;27,9351
327;25,4657;26,5111;25,8865
328;27,6770;28,7506;28,1092
329;26,9224;27,8264;27,2863
330;25,0933;25,9973;25,4572
331;26,2198;27,2369;26,6292
332;32,1286;33,3435;32,6176
333;30,9519;31,9972;31,3726
334;26,5434;26,9672;26,7140
335;22,4855;23,3331;22,8267
336;27,7373;28,6979;28,1239
337;20,0567;21,7236;20,7276
338;20,6235;22,0079;21,1808
339;27,7514;30,2941;28,7749
340;30,9758;31,4844;31,1805
341;25,3799;26,0580;25,6529
342;28,1386;28,7037;28,3661
343;23,3011;24,0074;23,5854
344;28,4826;29,3585;28,8352
345;26,9933;27,4453;27,1752
346;39,6449;40,9728;40,1794
347;24,5803;25,4844;24,9442
348;26,9605;27,6385;27,2334
349;26,1424;27,1030;26,5290
350;32,4567;33,5020;32,8774
351;33,5892;34,4933;33,9531
352;24,7535;26,1096;25,2994
353;27,0448;28,3726;27,5793
354;28,0160;29,2309;28,5050
355;27,2885;28,1644;27,6411
356;31,8098;33,3072;32,4125
357;29,6146;30,6882;30,0468
358;30,5347;31,5518;30,9441
359;34,7535;35,5728;35,0832
360;35,3306;36,0934;35,6376
361;26,8306;27,9325;27,2742
362;30,1712;31,1883;30,5806
363;32,4014;33,1642;32,7085
364;31,0824;32,2125;31,5373
365;28,2493;29,3794;28,7041
366;31,2524;31,8457;31,4913
367;33,5860;34,7161;34,0409
368;26,9631;27,8672;27,3271
369;29,9549;30,6047;30,2165
370;34,6324;35,1409;34,8371
371;30,0214;30,5865;30,2489
372;29,3366;30,0994;29,6437
373;32,2722;33,0916;32,6020
374;33,1098;34,8897;33,8263
375;30,0751;31,2900;30,5641
376;30,1430;30,7363;30,3818
377;30,8553;31,4203;31,0827
378;35,5074;36,2985;35,8258
379;25,2499;25,8714;25,5001
380;26,4572;27,5025;26,8780
381;29,1217;30,2236;29,5652
382;30,4882;31,2510;30,7952
383;23,2528;23,8461;23,4916
384;28,9861;29,8055;29,3159
385;31,3882;32,5748;31,8658
386;29,8039;31,0188;30,2929
387;26,6337;27,3400;26,9180
388;28,7203;29,3983;28,9932
389;29,3660;30,1006;29,6617
390;25,1793;25,8291;25,4408
391;25,6279;28,1424;26,6400
392;32,2755;33,3208;32,6962
393;31,8581;32,5926;32,1537
394;29,6736;30,2104;29,8897
395;22,5292;23,2637;22,8248
396;33,2016;34,1622;33,5882
397;27,8708;29,1987;28,4053
398;19,3076;19,8726;19,5350
399;20,3302;21,1778;20,6714
400;27,2999;28,2322;27,6752
401;25,5356;26,2419;25,8199
402;22,3192;23,0538;22,6149
403;23,3517;24,6513;23,8748
404;42,6587;43,3650;42,9430
405;21,9424;22,5922;22,2040
406;32,4966;33,7680;33,0084
407;30,3055;31,2661;30,6922
408;27,7260;28,7431;28,1354
409;29,1857;30,3158;29,6406
410;24,4954;25,9646;25,0868
411;26,0343;26,9666;26,4096
412;30,0856;31,2157;30,5405
413;28,1435;29,7256;28,7803
414;18,9787;19,8262;19,3198
415;30,5881;31,6335;31,0089
416;28,5649;29,2712;28,8492
417;31,0905;31,7404;31,3521
418;20,4565;22,4342;21,2525
419;25,3966;27,0635;26,0675
420;25,1866;26,2037;25,5960
421;30,1753;31,8140;30,8349
422;28,6383;29,3446;28,9226
423;24,3008;25,1201;24,6306
424;22,4490;23,3249;22,8016
425;27,7565;28,3498;27,9953
426;24,8498;25,5562;25,1341
427;29,1025;29,7806;29,3755
428;27,9956;28,9562;28,3823
429;28,6766;29,4394;28,9836
430;26,9786;27,7980;27,3084
431;22,7959;24,2085;23,3645
432;25,7273;27,0270;26,2505
433;25,0643;25,7989;25,3600
434;20,3417;20,9067;20,5691
435;26,6806;27,2739;26,9194
436;24,3913;25,0693;24,6642
437;23,0896;23,5982;23,2943
438;22,3339;23,0120;22,6069
439;23,5486;24,2831;23,8442
440;22,0252;22,9858;22,4119
441;20,0124;20,6339;20,2626
442;21,9246;22,6874;22,2316
443;37,7214;38,9645;38,2218
444;27,2437;28,1478;27,6076
445;22,4052;23,5353;22,8601
446;24,6873;25,6196;25,0625
447;28,6800;30,5446;29,4305
448;25,7830;26,8566;26,2152
449;30,9569;32,2848;31,4914
450;25,6782;26,7236;26,0990
451;26,8293;27,4508;27,0795
452;26,7170;27,7623;27,1377
453;32,9096;34,0962;33,3872
454;26,9875;27,7503;27,2945
455;29,0840;29,7620;29,3569
456;26,9904;27,8380;27,3316
457;32,0343;32,9666;32,4096
458;30,6545;31,4738;30,9843
459;22,5824;23,4017;22,9122
460;24,5406;25,7555;25,0296
461;34,8623;35,9076;35,2830
462;16,8551;17,5049;17,1167
463;28,6674;29,4585;28,9859
464;28,7069;29,3284;28,9571
465;24,9278;26,1427;25,4168
466;25,6308;26,1676;25,8468
467;25,0095;25,7441;25,3052
468;24,8046;25,6239;25,1344
469;26,7281;27,2931;26,9555
470;20,0988;21,1159;20,5082
471;21,9029;22,7223;22,2327
472;24,5147;25,0797;24,7421
473;25,9254;26,4905;26,1529
474;24,6329;25,1414;24,8376
475;26,8482;27,8935;27,2690
476;25,1335;26,4049;25,6452
477;22,1926;23,2097;22,6020
478;21,5127;22,3320;21,8424
479;25,2020;26,1626;25,5886
480;30,3431;31,2471;30,7070
481;31,8628;32,6256;32,1699
482;22,8068;23,5697;23,1139
483;26,7513;27,4577;27,0357
484;20,3403;21,2161;20,6928
485;32,1466;33,2485;32,5902
486;28,3646;29,3252;28,7513
487;23,4226;23,9594;23,6386
488;25,7131;26,5324;26,0429
489;28,7801;29,4864;29,0644
490;27,7138;28,4484;28,0095
491;36,3598;36,8684;36,5645
492;28,9496;29,5994;29,2112
493;23,4145;24,1208;23,6988
494;27,0777;27,6427;27,3051
495;24,7924;25,3009;24,9971
496;24,0761;24,7825;24,3604
497;23,8200;24,6110;24,1384
498;29,3397;29,9896;29,6013
499;21,8169;22,3254;22,0216
500;27,0971;28,0295;27,4724
501;24,2482;25,6326;24,8054
502;23,7508;25,3047;24,3762
503;27,3254;28,2860;27,7121
504;32,9623;34,0359;33,3944
505;24,5405;25,8402;25,0636
506;26,2773;27,0684;26,5958
507;28,7771;29,8225;29,1979
508;27,5179;28,1112;27,7567
509;23,0000;24,4126;23,5686
510;30,8559;32,4098;31,4814
511;28,3761;30,1561;29,0926
512;24,8152;26,1148;25,3383
513;24,6068;26,1889;25,2436
514;25,2860;26,2465;25,6726
515;28,8544;29,6455;29,1728
516;25,1557;26,3988;25,6560
517;28,0642;29,3356;28,5760
518;26,7274;27,4337;27,0117
519;21,2392;22,2280;21,6372
520;26,2586;27,0497;26,5770
521;25,2555;25,9335;25,5284
522;24,2029;25,1353;24,5782
523;23,7348;24,8932;24,2011
524;30,4468;31,7747;30,9813
525;27,5433;28,2778;27,8390
526;18,4007;19,6156;18,8897
527;19,6618;20,5093;20,0029
528;34,8446;36,5115;35,5155
529;25,7118;26,5311;26,0416
530;26,8443;27,7484;27,2082
531;21,6337;22,8485;22,1227
532;30,6624;31,3970;30,9581
533;23,9124;25,1555;24,4128
534;22,0206;22,9529;22,3958
535;22,6257;23,7275;23,0692
536;19,4862;20,3055;19,8160
537;26,3142;27,2182;26,6781
538;22,2903;23,1661;22,6428
539;31,0614;32,1068;31,4822
540;29,4156;30,6587;29,9160
541;19,8018;20,7341;20,1771
542;27,4113;28,5131;27,8548
543;35,6781;36,8647;36,1557
544;21,5927;22,2707;21,8656
545;27,6084;28,9080;28,1315
546;32,2646;33,4512;32,7422
547;27,8770;28,6963;28,2067
548;29,9596;30,8355;30,3122
549;23,0061;23,8254;23,3359
550;26,9619;27,6682;27,2462
551;24,0752;26,6180;25,0987
552;36,3926;37,6922;36,9157
