region;AIC;BIC;HaQ
221;24,99410;25,8699;25,34660
222;27,77770;28,9643;28,25540
223;24,93840;25,3339;25,09760
224;23,75400;24,4321;24,02690
225;22,31520;23,1911;22,66780
226;24,19870;24,7072;24,40340
227;23,34020;23,9900;23,60180
228;24,21120;24,6067;24,37040
229;24,46770;25,6261;24,93400
230;29,78430;30,7731;30,18230
231;21,27250;22,6851;21,84110
232;23,39530;24,2711;23,74780
233;23,90940;24,8700;24,29610
234;27,48190;27,9621;27,67520
235;26,93060;28,0042;27,36270
236;24,09090;24,8254;24,38650
237;28,76010;29,4099;29,02170
238;29,47990;29,7907;29,60500
239;36,97920;38,0811;37,42270
240;21,36010;22,2360;21,71270
241;25,25130;25,9858;25,54700
242;27,64180;28,4612;27,97160
243;20,59270;20,8752;20,70640
244;25,31860;25,8554;25,53470
245;24,42250;25,7503;24,95700
246;28,40930;29,2851;28,76180
247;26,45490;27,2177;26,76190
248;24,52900;25,5743;24,94980
249;29,86990;30,4914;30,12010
250;31,86430;32,7119;32,20550
251;26,64580;27,5216;26,99830
252;29,62800;30,0235;29,78720
253;25,73270;26,3542;25,98280
254;26,82190;27,4435;27,07210
255;26,61590;27,2093;26,85480
256;27,18230;27,6344;27,36430
257;29,03600;30,1944;29,50230
258;22,35520;23,0050;22,61680
259;24,92060;25,5421;25,17080
260;21,66300;22,0302;21,81080
261;27,38160;28,0314;27,64320
262;25,82720;26,3640;26,04330
263;22,10070;22,5810;22,29410
264;24,56360;25,6089;24,98440
265;25,82590;26,1649;25,96230
266;26,56190;27,1552;26,80070
267;28,31850;28,9683;28,58010
268;32,42160;33,4387;32,83100
269;32,06040;32,7102;32,32190
270;30,83800;31,4595;31,08820
271;30,05990;30,9357;30,41240
272;30,74310;31,2234;30,93650
273;29,38590;29,7814;29,54510
274;25,16160;25,6984;25,37760
275;24,97030;25,7049;25,26600
276;27,87090;28,8032;28,24620
277;30,03530;30,2613;30,12630
278;22,21020;23,5945;22,76740
279;25,10390;25,6972;25,34270
280;39,41650;40,4901;39,84870
281;29,24950;29,5885;29,38600
282;20,92280;21,4596;21,13890
283;27,92630;28,6892;28,23340
284;28,13620;28,6730;28,35230
285;22,73600;23,7813;23,15670
286;23,76820;24,2485;23,96150
287;28,22660;29,3284;28,67010
288;21,69500;22,5991;22,05890
289;31,41680;31,8689;31,59880
290;28,03850;28,6600;28,28870
291;24,18310;24,7482;24,41060
292;26,34430;26,8811;26,56040
293;29,67830;30,2999;29,92850
294;27,33010;27,8104;27,52340
295;24,95430;25,4063;25,13620
296;27,23040;28,1910;27,61700
297;29,45070;29,9028;29,63270
298;31,23110;32,3329;31,67460
299;30,58960;31,2394;30,85110
300;32,94330;33,4235;33,13660
301;28,00540;28,4009;28,16460
302;28,51890;29,1687;28,78050
303;26,67610;27,2129;26,89220
304;27,17380;27,8518;27,44670
305;21,93810;22,5031;22,16550
306;25,66920;26,3473;25,94210
307;27,21830;27,7268;27,42300
308;25,41300;25,7803;25,56090
309;27,20040;27,6524;27,38230
310;27,51390;28,2767;27,82100
311;28,82040;29,3854;29,04780
312;26,54660;27,1399;26,78540
313;26,16820;27,0158;26,50940
314;27,25060;27,7592;27,45530
315;30,69640;31,3180;30,94660
316;25,77040;25,9681;25,85000
317;23,99720;24,3080;24,12230
318;27,10390;27,6690;27,33140
319;26,89250;27,5141;27,14270
320;25,01020;26,1403;25,46510
321;30,03680;30,7996;30,34380
322;31,66260;32,4254;31,96970
323;25,11280;25,8474;25,40850
324;23,57960;24,3141;23,87520
325;36,40450;36,9130;36,60910
326;27,46020;28,2795;27,79000
327;26,12350;26,8015;26,39640
328;27,53990;28,1615;27,79010
329;27,58430;28,1211;27,80040
330;25,52110;25,9449;25,69170
331;26,44050;26,8926;26,62250
332;32,83600;33,4293;33,07490
333;32,01300;32,4086;32,17220
334;26,53680;26,7346;26,61640
335;23,18570;23,5813;23,34490
336;28,45540;28,7380;28,56920
337;21,14460;21,7944;21,40620
338;21,36840;22,0464;21,64130
339;30,01030;31,2534;30,51070
340;31,03470;31,3455;31,15980
341;25,78150;26,0923;25,90660
342;27,85610;28,2516;28,01530
343;23,22870;23,6525;23,39930
344;29,11700;29,5125;29,27620
345;26,63110;27,0832;26,81310
346;40,05080;41,1244;40,48290
347;25,09600;25,8871;25,41440
348;27,20640;27,7150;27,41110
349;26,37180;27,2194;26,71300
350;32,63630;33,3144;32,90920
351;33,60720;34,2571;33,86880
352;25,47350;26,3493;25,82600
353;27,17060;28,3290;27,63690
354;28,18810;29,1205;28,56340
355;27,43070;28,0523;27,68090
356;32,28280;33,2151;32,65800
357;30,54510;31,1949;30,80660
358;30,95180;31,6299;31,22470
359;34,68450;35,3626;34,95750
360;35,28980;36,0808;35,60820
361;28,18810;28,7814;28,42690
362;30,33420;30,9275;30,57300
363;32,26620;33,1420;32,61870
364;31,85420;32,7018;32,19540
365;28,52620;29,4868;28,91290
366;31,22790;31,5952;31,37570
367;33,91050;34,5886;34,18340
368;27,36550;28,1283;27,67250
369;29,86960;30,4347;30,09710
370;34,66740;35,1194;34,84930
371;30,04210;30,4942;30,22410
372;29,55790;30,0664;29,76260
373;32,44480;32,9534;32,64950
374;34,19330;34,6736;34,38660
375;30,31490;31,3037;30,71290
376;30,05690;30,6502;30,29570
377;30,89460;31,3466;31,07650
378;35,52300;36,3423;35,85280
379;25,27820;25,6172;25,41470
380;26,62260;27,4137;26,94100
381;29,88860;30,3972;30,09330
382;30,88080;31,3611;31,07410
383;23,62700;23,9095;23,74070
384;29,40690;29,8590;29,58890
385;31,70250;32,5783;32,05500
386;30,34500;31,0230;30,61790
387;27,04540;27,4692;27,21600
388;28,95080;29,3181;29,09860
389;29,36450;29,9578;29,60330
390;25,36850;25,9053;25,58460
391;26,34580;28,4082;27,17600
392;32,70840;33,6125;33,07230
393;32,00050;32,6504;32,26210
394;30,11300;30,7346;30,36320
395;23,13420;23,5863;23,31620
396;33,82380;34,3889;34,05130
397;27,96770;28,9283;28,35430
398;19,48720;19,9110;19,65780
399;20,53740;21,1590;20,78760
400;27,65790;28,0252;27,80580
401;25,95960;26,3269;26,10750
402;22,09390;22,8285;22,38960
403;23,73610;24,5555;24,06590
404;43,12570;44,0015;43,47820
405;22,10850;22,6735;22,33590
406;32,75930;33,4939;33,05500
407;29,64170;30,6870;30,06250
408;28,16430;28,6446;28,35760
409;30,54820;31,1415;30,78700
410;26,41320;27,4868;26,84540
411;26,60140;27,0534;26,78330
412;30,96140;31,4417;31,15480
413;28,53210;29,5774;28,95280
414;19,31920;19,9690;19,58080
415;31,16980;31,5653;31,32900
416;28,66730;29,1759;28,87200
417;31,23940;31,6914;31,42140
418;21,14490;22,4163;21,65670
419;25,64000;26,3745;25,93560
420;25,26910;25,8906;25,51930
421;29,87530;30,7794;30,23920
422;28,45220;29,3281;28,80480
423;24,57200;25,1936;24,82220
424;22,71320;23,3913;22,98610
425;27,96620;28,3617;28,12540
426;24,81930;25,4409;25,06950
427;29,26240;29,7710;29,46710
428;28,04320;28,8342;28,36160
429;28,82440;29,8698;29,24520
430;27,08210;27,6471;27,30950
431;22,46470;24,3294;23,21530
432;26,30950;27,5808;26,82120
433;25,07790;25,4734;25,23710
434;20,63100;21,0830;20,81290
435;27,13440;27,7277;27,37320
436;24,61480;25,0669;24,79680
437;23,15700;23,4678;23,28210
438;22,43470;22,7454;22,55970
439;24,23820;24,6903;24,42020
440;22,09020;22,8813;22,40860
441;20,28090;20,6200;20,41740
442;22,37770;22,6884;22,50280
443;38,28410;38,7361;38,46610
444;27,35630;28,0344;27,62930
445;22,48210;23,1885;22,76640
446;25,58900;26,3518;25,89600
447;29,51540;30,4760;29,90200
448;27,00450;27,4283;27,17510
449;32,23900;33,0301;32,55740
450;26,04490;27,2598;26,53390
451;26,99580;27,5044;27,20050
452;27,05240;27,5327;27,24570
453;32,55320;33,3160;32,86020
454;27,21070;27,9170;27,49500
455;29,21420;29,7792;29,44160
456;26,97020;27,4788;27,17490
457;31,99630;32,5896;32,23510
458;31,45290;31,9332;31,64620
459;22,92870;23,3524;23,09920
460;25,08930;25,6544;25,31680
461;34,68070;35,8956;35,16970
462;17,35980;17,7271;17,50760
463;29,11230;29,5926;29,30570
464;28,69620;29,1765;28,88950
465;25,09570;26,3388;25,59610
466;25,98510;26,2676;26,09880
467;25,20080;25,6528;25,38270
468;25,26380;25,8854;25,51400
469;26,67270;27,0965;26,84320
470;20,54030;20,9641;20,71090
471;22,16980;22,7349;22,39730
472;24,63310;25,1133;24,82640
473;26,12550;26,4646;26,26200
474;24,79110;25,1019;24,91620
475;26,94340;27,4237;27,13670
476;25,39650;26,4418;25,81720
477;22,75950;23,0985;22,89590
478;21,83380;22,2011;21,98170
479;25,48600;26,3901;25,84990
480;30,71740;31,2825;30,94490
481;32,21450;32,6948;32,40790
482;22,87980;23,4166;23,09590
483;26,93370;27,3575;27,10430
484;20,68440;21,2495;20,91190
485;32,07330;32,9491;32,42580
486;29,09110;29,4301;29,22760
487;23,68320;24,1635;23,87650
488;26,41420;26,9793;26,64170
489;29,09150;29,6566;29,31900
490;27,79080;28,1299;27,92730
491;36,42340;36,8190;36,58260
492;28,97840;29,7977;29,30820
493;23,85190;24,4170;24,07940
494;27,15660;27,5521;27,31580
495;25,07180;25,5803;25,27650
496;24,29020;24,8835;24,52900
497;24,07970;24,5035;24,25030
498;29,57500;30,3096;29,87070
499;21,80280;22,4244;22,05300
500;27,21400;28,2311;27,62340
501;24,33300;25,3783;24,75370
502;25,09050;25,7685;25,36340
503;27,48070;28,1305;27,74220
504;33,16510;34,0409;33,51760
505;25,01380;25,9179;25,37770
506;26,55970;26,9552;26,71890
507;28,71620;29,7333;29,12560
508;27,54610;28,0829;27,76210
509;23,37570;24,2515;23,72820
510;30,91150;32,2959;31,46870
511;29,83260;30,3129;30,02590
512;24,56430;25,5814;24,97370
513;25,02780;26,1862;25,49410
514;24,97980;25,7144;25,27550
515;28,87980;29,5014;29,13000
516;25,43220;26,2233;25,75070
517;28,54330;29,3344;28,86170
518;27,17500;27,5988;27,34560
519;21,83980;22,4614;22,09000
520;26,27510;26,7836;26,47980
521;25,36960;25,8216;25,55160
522;25,35290;25,6919;25,48940
523;23,94620;24,7655;24,27600
524;30,78370;31,4900;31,06800
525;27,51930;28,0278;27,72400
526;18,13540;19,2090;18,56760
527;19,98230;20,4908;20,18700
528;35,28060;36,4107;35,73550
529;26,09270;26,6577;26,32010
530;26,62250;27,3853;26,92950
531;21,71870;22,5945;22,07120
532;30,83430;31,3711;31,05040
533;23,97910;25,0245;24,39990
534;21,81800;22,7221;22,18190
535;22,78270;23,3478;23,01020
536;19,40380;20,0536;19,66530
537;26,76020;27,2688;26,96490
538;22,68180;22,9360;22,78410
539;31,28510;32,1891;31,64900
540;29,46200;30,3661;29,82590
541;19,61240;20,4600;19,95360
542;26,80940;27,8265;27,21880
543;35,57350;36,5906;35,98290
544;21,76100;22,1000;21,89750
545;28,36310;29,0694;28,64740
546;32,96520;33,7563;33,28370
547;28,16220;28,6425;28,35550
548;29,83900;30,5735;30,13460
549;23,07420;23,4980;23,24480
550;27,05540;27,5357;27,24870
551;23,51420;25,9722;24,50360
552;36,80330;38,0746;37,31500
