region;AIC;BIC;HaQ
70;20,2459;22,1670;21,0192
71;21,8183;23,0897;22,3301
72;24,3583;25,8557;24,9610
73;28,6625;29,7644;29,1060
74;23,7069;24,2437;23,9230
75;24,1793;24,9421;24,4863
76;20,0801;21,0690;20,4782
77;16,3064;17,9733;16,9774
78;21,3020;22,4321;21,7569
79;20,7491;21,6531;21,1130
80;26,7786;28,2760;27,3814
81;22,3898;23,8307;22,9698
82;19,9781;20,4866;20,1828
83;26,7680;28,0676;27,2911
84;24,2158;25,5155;24,7390
85;26,8111;27,5457;27,1068
86;22,3853;23,3459;22,7719
87;23,3759;24,5060;23,8307
88;32,3769;33,4505;32,8090
89;21,4972;22,4013;21,8611
90;17,7775;19,1901;18,3461
91;17,4144;18,6010;17,8920
92;21,0047;22,4739;21,5961
93;17,9842;18,7187;18,2798
94;21,5958;22,6977;22,0393
95;20,4691;21,8535;21,0264
96;22,7268;23,5179;23,0452
97;17,1430;18,4143;17,6547
98;22,2026;23,1632;22,5892
99;18,5781;19,3974;18,9079
100;21,3899;22,8590;21,9812
101;26,3746;27,9002;26,9887
102;24,5371;25,5542;24,9465
103;19,3077;21,1441;20,0469
104;14,6170;16,3404;15,3107
105;29,9414;30,6760;30,2371
106;22,8513;24,6878;23,5905
107;19,6138;20,8004;20,0914
108;24,8386;26,1947;25,3845
109;24,9387;25,9557;25,3480
110;23,2901;25,0700;24,0065
111;21,4491;23,0030;22,0745
112;21,7108;22,7561;22,1315
113;22,1842;24,3597;23,0599
114;24,0438;25,2869;24,5441
115;25,6078;26,8226;26,0968
116;35,5780;36,6516;36,0101
117;25,7455;26,8473;26,1890
118;23,9104;25,0405;24,3653
119;24,9538;26,4794;25,5679
120;20,1610;21,7997;20,8206
121;24,0781;25,4342;24,6240
122;25,1961;26,6935;25,7988
123;28,9551;29,9722;29,3645
124;21,3641;22,2117;21,7053
125;15,1260;16,3973;15,6377
126;25,2899;26,9003;25,9381
127;17,9526;19,7608;18,6805
128;17,7681;19,2937;18,3822
129;21,3130;22,5844;21,8247
130;17,3930;20,0770;18,4734
131;21,9120;23,4376;22,5261
132;28,9851;30,3130;29,5196
133;23,2594;24,1353;23,6120
134;28,2053;28,9681;28,5124
135;19,9619;21,1203;20,4282
136;16,6845;18,2667;17,3214
137;26,1647;27,0123;26,5059
138;16,5754;17,6207;16,9962
139;19,5535;21,1639;20,2018
140;18,9884;20,3728;19,5456
141;25,5867;26,6320;26,0075
142;19,8273;20,7314;20,1912
143;20,4154;21,2630;20,7566
144;23,0217;24,3495;23,5561
145;22,3537;23,1730;22,6835
146;18,7740;19,7346;19,1606
147;21,9315;22,8638;22,3068
148;24,6505;25,6676;25,0599
149;23,1292;25,9262;24,2550
150;27,1601;28,4032;27,6604
151;32,5176;32,9696;32,6995
152;29,2604;30,4753;29,7494
153;19,9460;21,3021;20,4919
154;22,0711;23,5120;22,6511
155;22,1947;23,9746;22,9111
156;21,8149;22,7755;22,2016
157;18,8186;20,0617;19,3190
158;17,4165;18,3770;17,8031
159;17,5418;18,8132;18,0535
160;18,0693;19,0864;18,4787
161;19,0839;20,2705;19,5616
162;19,9059;21,2620;20,4517
163;20,5861;21,8574;21,0978
164;20,7422;21,8441;21,1857
165;20,0033;21,2746;20,5150
166;18,8214;20,3470;19,4355
167;19,2764;20,0110;19,5721
168;22,5720;23,3914;22,9018
169;27,5815;28,8528;28,0932
170;21,9462;22,4265;22,1395
171;15,3503;16,9607;15,9986
172;28,7105;30,1797;29,3019
173;25,5399;26,3875;25,8811
174;32,3212;33,8468;32,9353
175;27,9035;28,6946;28,2219
176;23,7030;25,3981;24,3853
177;23,7028;25,2567;24,3283
178;24,2981;25,7672;24,8894
179;21,8664;23,5898;22,5601
180;31,7898;32,8917;32,2333
181;23,6692;25,5056;24,4084
182;20,1624;22,1401;20,9585
183;28,2621;29,9007;28,9217
184;23,0063;24,4472;23,5862
185;21,8968;23,5637;22,5677
186;24,2560;25,3013;24,6767
187;22,7141;25,2568;23,7376
188;34,0698;35,2564;34,5475
189;27,2105;28,5384;27,7450
190;34,4199;35,1545;34,7156
191;36,9537;37,6317;37,2266
192;15,2388;15,9733;15,5345
193;13,7344;15,2883;14,3598
194;21,5255;23,1359;22,1737
195;18,1053;19,0376;18,4806
196;19,2539;20,0732;19,5837
197;19,9843;21,1992;20,4733
198;26,9491;27,7967;27,2903
199;13,3728;15,0680;14,0552
200;30,5158;31,1939;30,7887
201;31,0835;32,2701;31,5611
202;21,9951;22,9557;22,3817
203;33,7001;34,2934;33,9390
204;34,3880;35,5181;34,8428
205;28,5550;29,3743;28,8847
206;22,8760;23,5541;23,1489
207;18,5922;21,5870;19,7977
208;19,7084;22,6749;20,9025
209;22,4866;23,3907;22,8505
210;21,2808;22,3826;21,7243
211;23,5247;24,8243;24,0478
212;19,7491;21,2465;20,3518
213;22,3562;24,6447;23,2773
214;25,1167;25,8512;25,4123
215;16,3320;17,1796;16,6731
216;32,4173;33,2366;32,7471
217;23,6171;24,7755;24,0834
218;24,3771;25,6202;24,8775
219;29,7132;30,8715;30,1794
220;21,1078;22,4357;21,6423
221;24,5315;26,0289;25,1342
222;27,5264;28,9391;28,0950
223;24,7632;25,3847;25,0134
224;23,4857;24,6723;23,9633
225;22,5584;23,6037;22,9791
226;24,1451;24,9645;24,4749
227;23,3152;24,4170;23,7587
228;23,9217;24,7693;24,2629
229;24,1714;25,6405;24,7627
230;29,4254;30,8945;30,0168
231;21,4507;22,7221;21,9625
232;23,4314;24,5332;23,8749
233;24,4624;25,5360;24,8946
234;26,7330;27,8631;27,1879
235;26,5063;28,0319;27,1203
236;24,0676;25,0847;24,4770
237;28,5993;29,2491;28,8609
238;29,3044;29,9543;29,5660
239;37,4737;38,3213;37,8149
240;21,2987;22,5983;21,8218
241;25,3481;26,1956;25,6892
242;27,5131;28,6150;27,9566
243;20,5581;21,4057;20,8993
244;24,6584;26,1558;25,2611
245;24,3144;25,6706;24,8603
246;28,8666;29,8554;29,2646
247;26,6849;27,3912;26,9692
248;24,5561;25,6579;24,9996
249;29,4620;30,4226;29,8486
250;31,8688;32,8011;32,2441
251;26,6631;27,7367;27,0953
252;29,5735;30,2799;29,8578
253;25,7458;26,6216;26,0983
254;26,7698;27,6738;27,1337
255;26,3598;27,2074;26,7009
256;27,0286;27,6501;27,2788
257;29,9344;31,6296;30,6168
258;22,9083;23,4733;23,1357
259;24,6992;25,7162;25,1086
260;21,5138;22,1918;21,7867
261;27,1291;28,2309;27,5726
262;25,7179;26,4807;26,0250
263;21,9118;22,9571;22,3325
264;24,6506;25,5547;25,0145
265;25,4965;26,2028;25,7808
266;26,3032;27,2355;26,6785
267;28,2222;29,2393;28,6316
268;32,3712;33,5578;32,8488
269;31,7879;32,6919;32,1518
270;30,6522;31,3303;30,9252
271;30,3568;31,4022;30,7776
272;30,1822;30,8885;30,4665
273;29,1952;29,7885;29,4340
274;25,0646;25,7427;25,3376
275;24,7156;25,7609;25,1364
276;27,8233;28,8686;28,2440
277;29,9605;30,4690;30,1652
278;22,3562;23,6841;22,8907
279;24,7260;25,5736;25,0672
280;39,1655;40,5216;39,7113
281;28,8447;29,4380;29,0835
282;20,8945;21,7138;21,2243
283;27,9130;28,9019;28,3110
284;27,9469;28,5120;28,1744
285;23,1480;24,1934;23,5688
286;23,5963;24,1049;23,8010
287;28,0765;29,3479;28,5883
288;21,5177;22,7608;22,0180
289;31,4642;32,0575;31,7030
290;27,4096;28,3419;27,7849
291;24,0415;24,8608;24,3713
292;25,9410;27,0711;26,3959
293;30,0065;30,7129;30,2909
294;27,3576;28,0639;27,6419
295;24,9380;25,5031;25,1655
296;27,4948;28,9356;28,0747
297;29,3072;29,8722;29,5346
298;31,6435;32,6606;32,0529
299;30,1767;30,9677;30,4951
300;32,4152;33,6866;32,9270
301;27,7512;28,3445;27,9900
302;27,8091;28,8545;28,2299
303;26,4587;27,1933;26,7544
304;27,0007;27,9048;27,3646
305;21,3515;22,0861;21,6472
306;25,2451;26,0927;25,5863
307;26,4866;27,3907;26,8505
308;25,1165;25,7098;25,3553
309;27,0572;27,7353;27,3301
310;27,5728;28,5051;27,9481
311;28,6891;29,4237;28,9848
312;26,1229;27,1965;26,5551
313;25,6209;26,5533;25,9962
314;27,0332;27,8525;27,3630
315;30,5420;31,3896;30,8832
316;25,6617;26,1702;25,8664
317;23,3648;24,0993;23,6604
318;27,1165;27,9641;27,4577
319;26,8625;27,5688;27,1468
320;25,3142;26,4443;25,7691
321;30,0012;30,9053;30,3651
322;31,6959;32,6000;32,0598
323;25,0709;25,8338;25,3780
324;23,4341;24,5077;23,8663
325;35,6027;36,6198;36,0121
326;27,7933;28,6126;28,1231
327;25,5563;26,6016;25,9770
328;27,9212;28,8818;28,3078
329;27,2269;28,0462;27,5567
330;25,1530;26,0853;25,5283
331;26,2485;27,2656;26,6579
332;32,6597;33,2813;32,9099
333;32,2453;32,8951;32,5069
334;26,6192;27,0148;26,7784
335;22,4558;23,5294;22,8879
336;27,3070;28,2111;27,6709
337;19,7448;21,1291;20,3020
338;21,1819;22,3968;21,6709
339;29,7121;31,4920;30,4285
340;30,9758;31,4844;31,1805
341;25,7167;26,3665;25,9783
342;28,2157;28,7807;28,4431
343;23,2911;24,0540;23,5982
344;28,5012;29,3771;28,8538
345;26,9933;27,4453;27,1752
346;39,5564;40,9125;40,1023
347;24,4986;25,7699;25,0103
348;26,9186;27,7097;27,2370
349;26,2224;27,1265;26,5863
350;32,3942;33,5243;32,8491
351;33,6844;34,5320;34,0256
352;26,1527;27,0285;26,5052
353;27,0225;28,3786;27,5683
354;28,0467;29,1203;28,4788
355;27,3649;28,2972;27,7401
356;31,8992;33,3401;32,4792
357;30,2615;31,2786;30,6709
358;30,7605;31,5799;31,0903
359;34,7083;35,5559;35,0495
360;35,3771;36,6767;35,9002
361;27,2570;28,7261;27,8483
362;30,0966;31,0855;30,4946
363;31,8114;32,9697;32,2776
364;31,5773;32,5661;31,9753
365;28,6035;29,5359;28,9788
366;31,2914;31,8564;31,5188
367;33,5765;34,7348;34,0427
368;27,1317;28,0923;27,5184
369;30,0499;30,5585;30,2546
370;34,6324;35,1409;34,8371
371;30,0214;30,5865;30,2489
372;29,7466;30,2834;29,9627
373;32,1058;32,9252;32,4356
374;34,0672;34,6323;34,2947
375;30,0643;31,2227;30,5306
376;30,1430;30,7363;30,3818
377;30,9000;31,3803;31,0933
378;35,5256;36,3732;35,8668
379;25,2499;25,8714;25,5001
380;26,4884;27,5055;26,8978
381;29,2854;30,2742;29,6834
382;30,5881;31,2944;30,8724
383;23,5337;24,0140;23,7271
384;29,0673;29,9713;29,4312
385;31,2865;32,5014;31,7755
386;30,2286;31,1327;30,5926
387;26,6964;27,3744;26,9693
388;29,0294;29,7357;29,3137
389;29,3542;30,1453;29,6727
390;25,1793;25,8291;25,4408
391;25,5915;28,1060;26,6036
392;32,6955;33,3736;32,9685
393;31,7008;32,6049;32,0647
394;29,6871;30,1674;29,8804
395;22,6210;23,3556;22,9167
396;33,2016;34,1622;33,5882
397;27,8469;29,0617;28,3359
398;19,3554;19,8922;19,5715
399;20,3042;21,1517;20,6453
400;27,0998;27,9756;27,4523
401;25,8307;26,5653;26,1264
402;22,1708;22,9336;22,4779
403;23,5043;24,7757;24,0161
404;42,7610;43,3825;43,0112
405;21,9672;22,6735;22,2515
406;32,6279;33,8711;33,1283
407;30,2985;31,3439;30,7193
408;27,5610;28,6346;27,9932
409;29,2373;30,4239;29,7149
410;26,6020;27,8733;27,1137
411;26,1159;27,0765;26,5026
412;30,7617;31,6375;31,1142
413;29,5730;30,3075;29,8687
414;19,2741;20,0087;19,5698
415;30,6510;31,5551;31,0149
416;28,6921;29,3702;28,9651
417;31,0720;31,7500;31,3449
418;21,1564;22,7103;21,7819
419;25,5185;26,6204;25,9620
420;25,3445;26,3616;25,7539
421;30,3782;31,1410;30,6852
422;28,6383;29,3446;28,9226
423;24,2778;25,0972;24,6076
424;22,3480;23,3086;22,7346
425;27,8470;28,4120;28,0744
426;24,6815;25,5290;25,0226
427;29,0351;29,7131;29,3080
428;27,9956;28,9562;28,3823
429;28,5939;29,4415;28,9350
430;27,0918;27,7981;27,3761
431;23,8090;24,9108;24,2525
432;25,6595;27,0721;26,2281
433;25,1005;25,8069;25,3848
434;20,3417;20,9067;20,5691
435;26,6806;27,2739;26,9194
436;24,3913;25,0693;24,6642
437;23,0896;23,5982;23,2943
438;22,3366;23,0147;22,6095
439;23,4665;24,2010;23,7621
440;22,1577;23,0336;22,5103
441;19,8310;20,7068;20,1835
442;22,2923;22,7444;22,4743
443;37,8387;38,9405;38,2822
444;27,2753;28,2359;27,6620
445;22,4942;23,3701;22,8468
446;24,7317;25,4945;25,0387
447;28,8255;30,6619;29,5647
448;25,7775;26,7098;26,1528
449;30,3543;32,0777;31,0480
450;26,0065;26,9671;26,3931
451;26,7797;27,4295;27,0413
452;26,7349;27,4977;27,0419
453;32,0668;33,1686;32,5103
454;27,1414;27,9608;27,4712
455;29,0840;29,7620;29,3569
456;26,6263;27,5021;26,9788
457;31,9897;33,0916;32,4332
458;30,8049;31,4830;31,0779
459;22,8489;23,5270;23,1218
460;24,3180;25,8436;24,9321
461;33,6427;35,3944;34,3478
462;16,9087;17,6432;17,2044
463;28,6924;29,4552;28,9995
464;28,0031;28,9919;28,4011
465;25,0755;26,5446;25,6668
466;25,6308;26,1676;25,8468
467;24,7050;25,4961;25,0235
468;24,8798;25,5296;25,1414
469;26,6329;27,3675;26,9286
470;20,0940;20,9416;20,4352
471;21,8624;22,6817;22,1922
472;24,5147;25,0797;24,7421
473;25,9254;26,4905;26,1529
474;24,6329;25,1414;24,8376
475;26,8482;27,8935;27,2690
476;25,9614;27,0915;26,4163
477;22,1682;23,2136;22,5890
478;21,5713;22,4189;21,9125
479;25,1417;26,1023;25,5284
480;30,4367;31,3691;30,8120
481;31,9388;32,6734;32,2345
482;22,7510;23,6268;23,1035
483;26,8051;27,4266;27,0552
484;20,2395;21,0024;20,5466
485;32,0053;33,0224;32,4147
486;28,3233;29,3121;28,7213
487;23,4226;23,9594;23,6386
488;25,8215;26,5843;26,1285
489;28,7773;29,4836;29,0616
490;27,8899;28,3702;28,0832
491;36,1872;36,8935;36,4715
492;28,1317;29,4313;28,6548
493;23,6089;24,1740;23,8364
494;27,0777;27,6427;27,3051
495;24,7458;25,2826;24,9619
496;24,0409;24,7755;24,3366
497;23,9241;24,4609;24,1401
498;29,3397;29,9896;29,6013
499;21,8169;22,3254;22,0216
500;26,5993;27,8990;27,1225
501;24,6635;26,4151;25,3686
502;23,7249;25,4483;24,4186
503;27,2131;28,2302;27,6225
504;33,1723;34,9805;33,9001
505;24,7513;25,9661;25,2403
506;26,2318;27,0229;26,5503
507;28,5300;29,5753;28,9507
508;27,5149;28,1365;27,7651
509;23,2528;24,4676;23,7418
510;30,7385;32,4054;31,4094
511;29,2893;30,0804;29,6078
512;25,1226;26,0832;25,5093
513;24,5534;26,1638;25,2017
514;25,6008;26,4202;25,9306
515;28,8728;29,5509;29,1458
516;26,3685;27,3008;26,7438
517;27,6033;29,1854;28,2401
518;26,7274;27,4337;27,0117
519;21,8522;22,5302;22,1251
520;26,3966;27,0746;26,6695
521;25,3729;26,1358;25,6800
522;24,1402;25,1291;24,5383
523;24,0786;25,0674;24,4766
524;30,5656;31,7240;31,0319
525;27,5433;28,2778;27,8390
526;17,5651;19,3167;18,2701
527;19,7249;20,5442;20,0547
528;34,2564;36,3754;35,1093
529;25,8324;27,0755;26,3327
530;26,8399;27,7440;27,2039
531;21,1877;22,6568;21,7790
532;30,7819;31,4317;31,0435
533;24,1155;25,2739;24,5818
534;21,6797;22,7251;22,1005
535;22,9271;23,9724;23,3478
536;19,4131;20,2890;19,7657
537;26,2131;27,2584;26,6338
538;22,2564;23,2170;22,6430
539;31,1348;32,2084;31,5670
540;29,7981;30,8152;30,2075
541;19,7729;20,8182;20,1937
542;26,9089;28,2368;27,4434
543;35,4277;36,5860;35,8939
544;21,8374;22,4307;22,0762
545;28,2239;29,1845;28,6105
546;32,5560;33,7144;33,0223
547;27,9073;28,6984;28,2258
548;29,9502;30,8543;30,3141
549;22,7876;23,5222;23,0833
550;26,9619;27,6682;27,2462
551;23,6461;26,4431;24,7719
552;36,6056;37,9335;37,1401
