region;AIC;BIC;HaQ
81;21,48320;23,74340;22,39300
82;18,49740;20,16430;19,16840
83;26,35320;27,79410;26,93320
84;23,78140;25,47660;24,46370
85;24,86410;26,78530;25,63740
86;21,24730;22,91420;21,91820
87;22,87980;24,51850;23,53940
88;31,36830;33,17640;32,09610
89;21,18050;22,48010;21,70360
90;16,79710;19,08550;17,71820
91;17,02100;18,57490;17,64650
92;19,02440;22,04740;20,24120
93;17,71820;18,87660;18,18450
94;20,84590;22,56930;21,53960
95;18,14170;21,05170;19,31300
96;21,59320;23,17530;22,23000
97;15,89790;18,12990;16,79630
98;21,08500;22,80840;21,77870
99;15,33310;17,53680;16,22010
100;20,48830;22,49430;21,29580
101;23,83190;26,65720;24,96910
102;22,30200;24,84470;23,32540
103;15,29760;18,88570;16,74180
104;10,37970;13,68530;11,71020
105;28,95620;30,39710;29,53620
106;21,84980;23,99700;22,71410
107;15,91270;19,24650;17,25470
108;23,09770;25,32960;23,99610
109;24,16530;25,91700;24,87040
110;22,30870;24,71020;23,27540
111;19,10540;21,98710;20,26530
112;19,92110;22,06830;20,78540
113;20,93780;23,90440;22,13190
114;22,87440;24,96510;23,71590
115;24,24760;26,50780;25,15740
116;34,68850;36,46840;35,40500
117;24,92860;26,56730;25,58820
118;22,98690;24,79510;23,71470
119;20,65260;24,69270;22,27880
120;17,89210;20,43480;18,91560
121;20,24550;23,83360;21,68970
122;24,33880;26,48600;25,20310
123;28,09130;30,01250;28,86460
124;18,99360;21,31030;19,92610
125;13,26220;15,57900;14,19480
126;24,31930;26,43830;25,17220
127;16,47060;19,15460;17,55100
128;15,09500;17,89200;16,22080
129;18,85910;21,11930;19,76890
130;15,43030;18,59460;16,70400
131;16,80870;20,36850;18,24150
132;28,09990;29,71030;28,74810
133;20,65340;23,13960;21,65410
134;27,73460;28,75170;28,14400
135;18,79580;20,88650;19,63740
136;16,58380;18,39190;17,31160
137;25,60380;26,95990;26,14970
138;13,20630;15,80550;14,25250
139;17,94670;19,61360;18,61760
140;17,09170;19,52150;18,06970
141;22,35100;24,44170;23,19250
142;18,61630;20,53750;19,38960
143;20,09180;21,19370;20,53530
144;21,81150;23,64800;22,55070
145;22,17150;23,27340;22,61500
146;17,32020;19,32610;18,12760
147;20,77180;22,49520;21,46550
148;23,85610;25,26870;24,42470
149;23,10380;25,73130;24,16140
150;24,59730;26,91400;25,52980
151;31,85920;32,79150;32,23450
152;27,42690;29,54580;28,27980
153;18,80980;20,90050;19,65130
154;20,45890;22,80390;21,40280
155;20,97800;23,40770;21,95600
156;20,66440;22,50090;21,40360
157;16,99580;19,11480;17,84880
158;16,46340;18,21500;17,16840
159;16,37930;18,47000;17,22080
160;17,43150;18,98540;18,05700
161;18,09860;19,68080;18,73550
162;18,77150;20,77740;19,57890
163;18,18770;20,41970;19,08610
164;19,61160;21,33500;20,30530
165;17,52080;20,34610;18,65800
166;17,82580;20,05770;18,72420
167;17,27600;19,05590;17,99240
168;21,46730;23,04940;22,10410
169;27,16600;28,83290;27,83700
170;19,41300;21,27770;20,16360
171;13,61900;16,10530;14,61980
172;24,58780;28,20410;26,04340
173;23,48720;25,35190;24,23780
174;31,91790;33,33050;32,48650
175;21,00580;24,53730;22,42730
176;22,63600;25,03750;23,60260
177;22,49520;24,47290;23,29120
178;22,80790;25,06810;23,71770
179;21,57080;23,74620;22,44640
180;30,49460;32,58530;31,33610
181;21,86260;24,03800;22,73820
182;17,34620;20,79310;18,73360
183;27,29680;29,52880;28,19520
184;21,78710;24,10380;22,71960
185;20,95970;23,21990;21,86950
186;22,91750;24,83870;23,69080
187;20,12090;23,87850;21,63340
188;32,58340;34,58930;33,39080
189;25,44820;27,84970;26,41480
190;32,94610;34,75420;33,67390
191;35,36410;37,28520;36,13740
192;15,10540;15,95300;15,44650
193;11,93090;14,47360;12,95440
194;18,54190;22,01700;19,94070
195;17,06740;18,73440;17,73840
196;16,80560;19,00930;17,69260
197;18,99900;20,80720;19,72690
198;25,68700;27,41040;26,38070
199;10,60930;13,18020;11,64410
200;28,22740;30,43110;29,11440
201;28,67770;31,13570;29,66710
202;20,59190;22,51310;21,36520
203;32,55750;33,85720;33,08070
204;32,74060;34,94430;33,62760
205;26,56690;28,82710;27,47660
206;21,15190;22,93180;21,86830
207;17,88770;21,05200;19,16140
208;18,42230;21,98210;19,85520
209;21,67860;23,20430;22,29270
210;19,43140;21,83280;20,39800
211;21,22430;23,54100;22,15680
212;19,45170;21,37290;20,22500
213;20,38390;23,52000;21,64620
214;21,98980;24,16520;22,86540
215;15,25420;16,83640;15,89110
216;32,04010;33,17020;32,49500
217;21,22940;23,60260;22,18460
218;22,92880;25,13250;23,81580
219;28,50520;30,59590;29,34680
220;17,28060;20,24710;18,47470
221;23,38870;25,62070;24,28710
222;26,04220;28,55670;27,05430
223;24,42790;25,38850;24,81460
224;21,87250;23,85020;22,66850
225;21,12890;22,96530;21,86810
226;23,34500;24,98370;24,00460
227;22,04990;24,47970;23,02790
228;22,92860;24,62380;23,61100
229;23,01460;25,21830;23,90170
230;28,93220;30,74040;29,66000
231;17,10330;20,63480;18,52480
232;21,83000;23,97720;22,69430
233;23,30530;25,14170;24,04450
234;25,54540;27,43840;26,30740
235;25,68630;27,97470;26,60740
236;22,78750;24,96300;23,66320
237;26,76290;28,79710;27,58170
238;27,97290;29,80930;28,71210
239;36,03630;37,92920;36,79820
240;19,72200;21,98220;20,63180
241;24,01800;26,08040;24,84810
242;26,11960;28,52110;27,08630
243;19,41260;20,88180;20,00400
244;23,57480;25,24170;24,24580
245;21,76490;24,39240;22,82250
246;27,39820;29,65840;28,30800
247;25,09160;27,01280;25,86490
248;23,30670;25,48210;24,18230
249;29,15710;30,34370;29,63470
250;30,88410;32,69220;31,61190
251;26,25240;28,00410;26,95750
252;28,73570;30,54390;29,46350
253;24,11280;26,06220;24,89750
254;25,19070;27,25310;26,02090
255;25,06850;26,90490;25,80770
256;26,36520;27,58000;26,85420
257;28,05360;30,00300;28,83830
258;21,53830;22,97920;22,11830
259;24,04390;25,40000;24,58970
260;20,70360;22,08800;21,26080
261;26,41940;27,88850;27,01080
262;24,91450;26,41180;25,51720
263;20,43000;22,26640;21,16920
264;22,19270;24,70720;23,20490
265;24,84010;25,99850;25,30640
266;25,20440;26,73010;25,81850
267;25,68820;28,14620;26,67760
268;31,73480;33,28870;32,36030
269;29,71930;31,86650;30,58360
270;29,88960;31,04800;30,35590
271;29,33310;30,85880;29,94720
272;29,20420;30,39080;29,68180
273;28,51960;29,90400;29,07690
274;23,78210;25,61850;24,52130
275;24,22340;25,57950;24,76920
276;26,49310;28,30130;27,22090
277;28,74770;30,13210;29,30500
278;20,23440;23,03140;21,36020
279;24,05850;25,61240;24,68400
280;38,57620;40,10180;39,19030
281;28,29690;29,59650;28,82000
282;19,42470;21,31760;20,18660
283;27,03540;28,64580;27,68360
284;27,00460;28,47380;27,59600
285;22,62950;23,95740;23,16400
286;22,39410;23,72190;22,92860
287;27,67870;29,14790;28,27010
288;20,15540;22,30260;21,01970
289;31,07440;32,26110;31,55210
290;26,12100;28,04220;26,89430
291;23,39310;24,66450;23,90490
292;25,40570;26,76190;25,95160
293;28,85380;30,60540;29,55890
294;26,15270;27,48060;26,68720
295;24,14470;25,35960;24,63370
296;24,81920;27,19250;25,77450
297;28,61640;29,46400;28,95760
298;30,01470;32,19020;30,89040
299;29,25920;30,70010;29,83920
300;30,84370;32,73670;31,60570
301;27,30970;28,35510;27,73050
302;27,08600;29,09200;27,89350
303;25,83090;26,96100;26,28580
304;26,40680;27,70640;26,92990
305;20,81880;21,80760;21,21680
306;24,73100;25,80460;25,16320
307;26,12830;27,42790;26,65140
308;23,94930;25,75740;24,67710
309;25,77200;27,69320;26,54530
310;26,95930;28,51320;27,58470
311;27,52220;29,16090;28,18180
312;25,48030;27,06250;26,11720
313;25,32710;26,57030;25,82750
314;26,44280;27,85540;27,01140
315;29,76100;31,48440;30,45470
316;24,76680;25,84040;25,19900
317;22,79540;23,98200;23,27310
318;25,71150;27,57620;26,46210
319;26,49320;27,56680;26,92540
320;23,41070;25,38840;24,20670
321;29,32010;30,76100;29,90010
322;30,94110;32,43850;31,54390
323;23,90210;25,90810;24,70960
324;23,12150;24,61890;23,72420
325;34,66240;36,61190;35,44710
326;26,60740;28,38730;27,32380
327;24,63280;26,13020;25,23560
328;26,05470;27,97590;26,82800
329;26,26560;27,73470;26,85690
330;24,25810;25,61420;24,80400
331;23,81680;25,39900;24,45360
332;30,65380;32,91400;31,56360
333;30,02650;31,83470;30,75430
334;25,61660;26,60540;26,01460
335;21,56200;22,88990;22,09650
336;26,13690;27,80390;26,80790
337;18,47240;20,67610;19,35940
338;19,57900;21,52840;20,36370
339;27,05280;30,07580;28,26960
340;30,31090;31,18670;30,66340
341;24,28930;25,78670;24,89210
342;26,99510;28,43600;27,57510
343;22,14560;23,55820;22,71420
344;28,24610;29,40450;28,71240
345;25,89090;27,19050;26,41400
346;39,05960;40,86770;39,78740
347;24,12980;25,42940;24,65290
348;25,30130;27,39200;26,14280
349;25,67810;27,09070;26,24670
350;31,84950;33,17740;32,38400
351;31,69770;33,76010;32,52780
352;24,59140;26,96470;25,54670
353;26,09240;28,07000;26,88840
354;27,27600;29,16890;28,03790
355;26,11830;27,89820;26,83480
356;31,39160;32,80420;31,96020
357;28,58350;30,22220;29,24310
358;30,13930;31,77800;30,79890
359;34,31650;35,47480;34,78270
360;34,12270;36,07210;34,90730
361;26,57370;28,32530;27,27870
362;29,86740;30,96930;30,31090
363;30,17700;32,38070;31,06410
364;29,90170;31,76640;30,65230
365;26,52570;28,53170;27,33320
366;30,37960;31,73570;30,92540
367;31,35620;33,95550;32,40240
368;26,71780;28,01740;27,24090
369;28,39680;30,28970;29,15870
370;33,68070;35,20630;34,29470
371;28,92280;30,22250;29,44600
372;28,02370;29,77530;28,72870
373;31,20570;32,67480;31,79700
374;31,82740;33,57910;32,53250
375;28,74280;30,69220;29,52750
376;29,27140;30,57100;29,79450
377;30,38280;31,45640;30,81490
378;34,78770;36,56760;35,50410
379;24,23650;25,70560;24,82780
380;25,71850;27,35710;26,37800
381;27,89530;29,78830;28,65730
382;29,72340;31,16430;30,30340
383;22,63300;24,01740;23,19030
384;28,13480;29,34970;28,62380
385;29,13530;31,16950;29,95410
386;28,58950;30,48240;29,35140
387;25,87970;27,43360;26,50510
388;28,19170;29,35010;28,65800
389;29,10760;29,98350;29,46020
390;24,66550;25,85220;25,14320
391;23,97580;27,30960;25,31770
392;31,69280;33,19010;32,29550
393;30,93680;32,51890;31,57360
394;29,28510;30,33050;29,70590
395;21,65240;23,17800;22,26650
396;32,54040;33,89650;33,08620
397;27,00110;28,38550;27,55830
398;18,22310;19,66400;18,80310
399;19,95530;21,08540;20,41020
400;26,58660;27,80140;27,07560
401;24,41830;26,31120;25,18020
402;21,45300;22,72440;21,96480
403;22,33400;24,25520;23,10730
404;41,93930;43,26720;42,47380
405;21,02740;22,52480;21,63010
406;31,71730;33,07350;32,26320
407;28,17200;30,09320;28,94530
408;26,68220;28,71640;27,50100
409;27,92980;29,65320;28,62350
410;23,61940;25,65360;24,43820
411;25,74090;26,81450;26,17300
412;27,21040;29,61190;28,17710
413;27,90720;29,54590;28,56680
414;18,03990;19,76330;18,73360
415;29,88950;31,61290;30,58320
416;27,72050;28,96370;28,22090
417;30,24820;31,80210;30,87370
418;19,53510;22,07790;20,55860
419;23,65950;25,66550;24,46690
420;22,23920;24,35820;23,09210
421;26,67530;29,38760;27,76700
422;26,25290;28,40010;27,11720
423;23,08390;24,83560;23,78900
424;22,17820;23,42130;22,67860
425;27,12570;28,45360;27,66020
426;24,31030;25,63820;24,84480
427;27,46300;29,46890;28,27040
428;27,62030;28,72210;28,06380
429;28,34410;29,55890;28,83310
430;26,45380;27,95110;27,05650
431;21,97200;23,78020;22,69980
432;25,08590;26,89410;25,81370
433;24,22100;25,63370;24,78960
434;19,60880;20,68240;20,04100
435;26,09940;27,20120;26,54290
436;23,44330;25,11020;24,11430
437;22,14650;23,33310;22,62410
438;21,54210;23,12430;22,17900
439;22,94980;24,22120;23,46150
440;21,25130;22,86170;21,89950
441;19,06360;20,50450;19,64360
442;21,73910;22,81270;22,17120
443;36,94170;38,58030;37,60130
444;26,65170;28,23380;27,28850
445;21,90530;23,23320;22,43980
446;24,18640;25,23180;24,60720
447;27,84430;29,76540;28,61760
448;25,10020;26,45630;25,64600
449;29,91530;31,94950;30,73410
450;24,86770;26,67590;25,59560
451;26,07830;27,26500;26,55600
452;25,80580;27,07720;26,31760
453;31,56380;33,06120;32,16660
454;26,43170;27,90080;27,02310
455;28,29680;29,79420;28,89950
456;25,86940;27,53630;26,54040
457;31,13830;32,80520;31,80920
458;29,85310;31,12450;30,36490
459;21,64110;23,25150;22,28930
460;24,06450;25,67490;24,71280
461;31,29650;33,89580;32,34270
462;16,37390;17,61700;16,87430
463;28,52710;29,68550;28,99340
464;27,54110;28,92550;28,09830
465;24,31710;25,98410;24,98810
466;24,60200;25,87340;25,11380
467;23,54230;25,15270;24,19050
468;23,37490;24,75930;23,93210
469;25,83790;27,08110;26,33830
470;19,83360;20,87900;20,25440
471;21,68060;22,72590;22,10130
472;24,09730;25,17090;24,52950
473;25,22550;26,49680;25,73720
474;24,26970;25,14550;24,62220
475;26,38340;27,42870;26,80410
476;24,05580;25,97700;24,82910
477;21,12380;22,87550;21,82890
478;20,79220;22,31780;21,40630
479;24,55340;25,85300;25,07650
480;29,35150;30,99020;30,01110
481;31,19940;32,78160;31,83630
482;22,22520;23,41180;22,70290
483;26,31450;27,38810;26,74670
484;19,82660;20,98500;20,29290
485;30,44590;32,64960;31,33290
486;27,50200;29,33840;28,24120
487;22,94760;23,93650;23,34570
488;25,23590;26,50730;25,74770
489;28,40150;29,44690;28,82230
490;25,62300;27,48770;26,37360
491;35,75210;36,96690;36,24110
492;27,29320;29,01660;27,98690
493;22,72500;23,96810;23,22540
494;25,85050;27,37620;26,46460
495;23,82140;25,54480;24,51510
496;23,57530;24,79020;24,06430
497;23,48870;24,36450;23,84120
498;28,97270;30,24410;29,48450
499;20,32440;21,87830;20,94990
500;26,03450;27,87090;26,77360
501;23,31500;25,51870;24,20200
502;23,13840;25,14430;23,94580
503;24,86010;27,12040;25,76990
504;32,19400;33,66310;32,78540
505;23,51460;25,43580;24,28800
506;24,81170;26,56340;25,51680
507;27,71850;29,44190;28,41220
508;26,26260;27,59040;26,79710
509;22,73890;24,20800;23,33020
510;29,92840;31,99080;30,75860
511;26,75440;28,90160;27,61870
512;23,72870;25,67810;24,51340
513;24,07560;26,25100;24,95120
514;24,26030;25,89890;24,91990
515;28,04710;29,43150;28,60430
516;24,16200;26,08320;24,93530
517;25,82990;28,59870;26,94440
518;26,19560;27,38220;26,67320
519;19,73850;22,33780;20,78480
520;24,57890;26,78260;25,46590
521;24,22520;25,94860;24,91890
522;23,37150;24,98190;24,01970
523;22,83030;24,86440;23,64900
524;29,49020;31,41140;30,26350
525;25,69320;27,44490;26,39830
526;17,07010;19,33030;17,97990
527;19,01200;20,39640;19,56930
528;32,34710;34,97460;33,40470
529;24,94540;26,35800;25,51400
530;26,27850;27,60640;26,81300
531;19,50760;22,30460;20,63340
532;29,33150;31,08320;30,03660
533;22,66560;24,81280;23,52990
534;21,07160;22,73850;21,74250
535;21,10740;22,83080;21,80110
536;17,75980;19,85050;18,60140
537;25,30810;27,34220;26,12690
538;21,13720;23,05840;21,91050
539;29,71430;31,80500;30,55590
540;29,03580;30,58970;29,66130
541;19,17940;20,67680;19,78210
542;26,30290;28,11110;27,03080
543;34,19840;36,00650;34,92620
544;20,85180;22,23620;21,40900
545;27,39700;29,06390;28,06800
546;30,72640;32,90190;31,60210
547;25,77350;28,23150;26,76290
548;28,60670;30,89520;29,52790
549;22,22630;23,61070;22,78350
550;25,69690;27,67460;26,49290
551;22,37260;25,87600;23,78280
552;35,98970;37,85440;36,74020
