region;AIC;BIC;HaQ
85;26,71380;27,84390;27,16870
86;22,44370;23,31950;22,79620
87;23,16640;24,77680;23,81460
88;32,48410;33,38820;32,84800
89;21,05530;22,29840;21,55570
90;17,23870;19,04690;17,96660
91;17,75940;18,80480;18,18020
92;20,29910;22,33330;21,11790
93;17,95670;18,66300;18,24100
94;21,54380;22,58910;21,96460
95;20,41210;21,71170;20,93520
96;22,75090;23,57030;23,08070
97;16,85330;18,37900;17,46740
98;21,96090;23,28870;22,49530
99;17,28420;18,69690;17,85280
100;21,22320;22,66410;21,80310
101;25,96490;27,60350;26,62440
102;24,52060;25,53770;24,93000
103;18,56550;20,62790;19,39570
104;14,80790;16,50310;15,49030
105;29,94140;30,67600;30,23710
106;23,52490;24,85280;24,05940
107;18,66270;20,27310;19,31090
108;24,49950;26,56200;25,32970
109;24,71370;25,92860;25,20270
110;24,27870;25,66300;24,83590
111;20,65190;22,57310;21,42520
112;21,36340;22,63480;21,87520
113;21,98110;24,38260;22,94770
114;24,23720;25,31080;24,66930
115;25,74360;26,98670;26,24400
116;34,90320;36,40060;35,50590
117;25,41980;26,77590;25,96560
118;24,08420;25,07300;24,48220
119;24,90320;26,45700;25,52860
120;19,97470;21,69820;20,66840
121;23,75920;25,28490;24,37330
122;24,97870;26,70210;25,67240
123;29,03340;30,10700;29,46550
124;21,38050;22,19980;21,71030
125;14,81600;16,45470;15,47560
126;25,89160;27,36080;26,48300
127;18,28650;19,75560;18,87790
128;14,73520;17,75820;15,95200
129;21,19050;22,26410;21,62260
130;21,23230;22,53190;21,75540
131;21,46880;23,27700;22,19660
132;28,31810;29,92850;28,96630
133;23,03380;24,07920;23,45460
134;28,20600;29,08190;28,55860
135;20,17600;21,30610;20,63090
136;17,59280;18,80770;18,08180
137;26,45070;27,35480;26,81460
138;15,16110;16,71500;15,78650
139;18,61850;20,05940;19,19840
140;19,53920;21,06490;20,15330
141;25,53260;26,71920;26,01030
142;20,20250;21,07830;20,55500
143;20,39380;21,21310;20,72360
144;22,75950;24,05910;23,28260
145;22,50090;23,40500;22,86480
146;18,68170;19,67060;19,07970
147;21,93610;22,81190;22,28860
148;23,95260;25,22400;24,46440
149;23,05440;25,73840;24,13470
150;27,21830;28,03760;27,54810
151;32,42830;32,96510;32,64430
152;29,04610;30,54350;29,64880
153;19,89770;21,28200;20,45490
154;21,97710;23,22020;22,47750
155;21,37050;23,43290;22,20070
156;21,97110;22,90340;22,34640
157;18,47490;19,60500;18,92980
158;18,52500;19,11830;18,76380
159;17,40140;18,64450;17,90180
160;18,25060;18,78740;18,46660
161;19,20000;20,10410;19,56390
162;20,21070;21,67980;20,80200
163;20,18240;21,82110;20,84200
164;20,70740;21,80920;21,15090
165;19,55030;20,96290;20,11890
166;18,88480;20,43870;19,51030
167;19,06900;19,83180;19,37600
168;21,88050;23,03880;22,34670
169;27,73740;28,89570;28,20360
170;21,32940;22,12050;21,64780
171;13,46950;16,29480;14,60680
172;28,38660;29,85580;28,97800
173;25,31010;26,24240;25,68540
174;32,05930;33,24590;32,53690
175;27,70940;28,75470;28,13020
176;22,40390;25,03140;23,46150
177;23,64170;25,11090;24,23310
178;23,79320;25,31880;24,40730
179;22,29180;23,98700;22,97410
180;31,86900;33,02730;32,33520
181;23,38340;24,62660;23,88380
182;20,18430;22,21850;21,00310
183;27,87250;29,53940;28,54350
184;22,97530;24,47270;23,57800
185;22,37520;23,87260;22,97790
186;24,02870;25,10230;24,46090
187;22,55490;25,26720;23,64660
188;33,49620;34,71110;33,98520
189;27,60650;28,82140;28,09550
190;34,41990;35,15450;34,71560
191;36,77830;37,90840;37,23320
192;15,21380;15,83530;15,46400
193;14,29850;15,76760;14,88980
194;20,75630;22,76230;21,56370
195;18,09000;19,07890;18,48810
196;18,62310;19,75320;19,07800
197;19,96590;21,18070;20,45490
198;26,94910;27,79670;27,29030
199;11,12790;13,44460;12,06040
200;30,51580;31,19390;30,78870
201;31,18900;32,40380;31,67800
202;21,94590;22,96300;22,35530
203;32,87880;34,03710;33,34500
204;33,61650;35,05740;34,19650
205;28,53270;29,80410;29,04450
206;22,87600;23,55410;23,14890
207;18,89190;21,66060;20,00640
208;19,47120;22,52250;20,69940
209;22,07620;23,26280;22,55390
210;21,14730;22,33390;21,62490
211;23,14610;24,44580;23,66920
212;20,00310;21,38750;20,56040
213;22,06850;24,66780;23,11480
214;24,64790;25,49540;24,98900
215;16,20930;17,08520;16,56190
216;32,32050;33,16800;32,66160
217;23,35450;24,56940;23,84350
218;24,64610;25,69150;25,06690
219;29,56240;30,74900;30,04000
220;20,64150;22,11060;21,23280
221;24,86950;26,16910;25,39260
222;27,40040;28,78480;27,95770
223;24,73910;25,44540;25,02340
224;23,43670;24,70810;23,94850
225;22,04580;23,40190;22,59160
226;24,18200;24,97310;24,50040
227;23,44380;24,31960;23,79630
228;24,19570;25,32580;24,65060
229;24,48350;25,92440;25,06350
230;29,82250;31,00910;30,30010
231;20,96300;22,48860;21,57710
232;22,86700;24,33620;23,45840
233;24,17610;25,30620;24,63100
234;26,68880;27,79070;27,13230
235;27,15580;28,65320;27,75850
236;23,97530;25,02070;24,39610
237;28,44060;29,31650;28,79320
238;29,25130;29,98580;29,54700
239;36,81800;38,06110;37,31830
240;21,11300;22,49730;21,67020
241;24,87510;26,06180;25,35280
242;27,64690;28,57930;28,02220
243;20,60030;21,25010;20,86190
244;24,20540;25,78750;24,84220
245;24,22430;25,69350;24,81570
246;28,60940;29,59830;29,00750
247;26,50540;27,26820;26,81250
248;24,49480;25,65320;24,96110
249;29,49590;30,40000;29,85980
250;31,86880;32,80110;32,24410
251;26,58820;27,77480;27,06590
252;29,70300;30,32450;29,95310
253;25,74580;26,62160;26,09830
254;26,40780;27,73570;26,94230
255;26,56660;27,13160;26,79400
256;27,02860;27,65010;27,27880
257;29,71720;30,67780;30,10380
258;22,90830;23,47330;23,13570
259;24,82510;25,72910;25,18900
260;21,55950;22,32240;21,86660
261;27,31640;28,24870;27,69170
262;25,66450;26,54030;26,01700
263;21,96010;22,94890;22,35810
264;24,27190;25,74100;24,86330
265;25,49650;26,20280;25,78080
266;26,10760;27,18120;26,53980
267;27,50590;28,72080;27,99490
268;32,26410;33,56370;32,78720
269;31,41750;32,49110;31,84960
270;30,65220;31,33030;30,92520
271;30,26300;31,39310;30,71790
272;29,92690;30,71790;30,24530
273;29,13340;29,83970;29,41770
274;25,03840;25,71650;25,31140
275;24,64940;25,66650;25,05880
276;27,31800;28,64580;27,85250
277;29,96050;30,46900;30,16520
278;22,01200;23,62240;22,66030
279;24,65800;25,53380;25,01060
280;38,89270;40,24880;39,43860
281;28,84470;29,43800;29,08350
282;20,30710;21,55020;20,80740
283;27,95190;28,94080;28,35000
284;27,94690;28,51200;28,17440
285;23,18590;24,23120;23,60670
286;23,59630;24,10490;23,80100
287;27,96800;29,32410;28,51390
288;21,52150;22,79280;22,03320
289;31,44700;32,04030;31,68580
290;27,29000;28,33530;27,71070
291;24,15700;25,03280;24,50950
292;26,08500;27,32820;26,58540
293;29,85490;30,58950;30,15060
294;27,24690;28,20750;27,63350
295;24,94740;25,48420;25,16340
296;27,52320;28,96410;28,10320
297;29,30720;29,87220;29,53460
298;31,50900;32,61090;31,95260
299;30,11660;30,99240;30,46910
300;32,44980;33,74940;32,97290
301;27,80820;28,34500;28,02430
302;27,47240;29,02630;28,09790
303;26,44540;27,15170;26,72970
304;26,95480;27,80240;27,29600
305;21,46160;22,08320;21,71180
306;25,37760;26,16870;25,69600
307;26,51880;27,42290;26,88270
308;25,06620;25,63130;25,29370
309;27,05720;27,73530;27,33010
310;27,70540;28,41170;27,98970
311;28,68910;29,42370;28,98480
312;26,40210;26,96710;26,62950
313;25,66670;26,57080;26,03060
314;27,01800;27,86560;27,35910
315;30,42760;31,33170;30,79150
316;25,49520;26,08850;25,73400
317;23,52450;24,45690;23,89980
318;27,13090;27,97850;27,47210
319;26,94520;27,51030;27,17270
320;25,06790;26,33930;25,57970
321;29,96970;30,93030;30,35630
322;31,78910;32,52360;32,08480
323;24,75490;25,94150;25,23250
324;23,38730;24,48910;23,83080
325;35,80660;36,93670;36,26140
326;27,60470;28,48050;27,95720
327;25,59460;26,61170;26,00400
328;27,68720;28,76080;28,11930
329;27,10690;27,95440;27,44800
330;24,82670;25,81550;25,22470
331;26,24530;27,29060;26,66600
332;32,12150;33,36460;32,62190
333;31,83130;32,67890;32,17250
334;26,46370;26,94400;26,65700
335;22,52490;23,57020;22,94570
336;28,51050;29,01910;28,71520
337;20,23230;21,75800;20,84640
338;20,77920;22,10710;21,31370
339;27,91610;30,62830;29,00780
340;30,97580;31,48440;31,18050
341;25,70490;26,35470;25,96650
342;28,05540;28,67700;28,30560
343;23,30110;24,00740;23,58540
344;28,51000;29,41400;28,87390
345;26,91080;27,39110;27,10410
346;39,61190;40,91150;40,13500
347;24,80610;25,71020;25,17000
348;26,67200;27,60440;27,04730
349;26,14210;27,18740;26,56290
350;32,43080;33,56090;32,88570
351;33,58920;34,49330;33,95310
352;25,26580;26,56540;25,78890
353;27,04480;28,37260;27,57930
354;27,99320;29,23630;28,49360
355;27,28850;28,16440;27,64110
356;31,87680;33,31770;32,45680
357;29,61460;30,68820;30,04680
358;30,53470;31,55180;30,94410
359;34,75350;35,57280;35,08320
360;35,33060;36,09340;35,63760
361;26,83060;27,93250;27,27420
362;30,17640;31,13690;30,56300
363;32,40140;33,16420;32,70850
364;31,18110;32,28300;31,62460
365;28,32170;29,39530;28,75380
366;31,14870;31,79850;31,41030
367;33,58600;34,71610;34,04090
368;27,04450;27,97680;27,41980
369;29,95490;30,60470;30,21650
370;34,63240;35,14090;34,83710
371;30,02140;30,58650;30,24890
372;29,42410;30,10210;29,69700
373;32,20900;33,00000;32,52740
374;32,99740;34,66430;33,66830
375;30,07510;31,29000;30,56410
376;30,14300;30,73630;30,38180
377;30,85530;31,42030;31,08270
378;35,57830;36,39760;35,90810
379;25,15470;25,80450;25,41620
380;26,54820;27,56530;26,95760
381;29,08050;30,29540;29,56950
382;30,58140;31,42900;30,92260
383;23,21770;23,81100;23,45660
384;28,89760;29,80170;29,26150
385;31,38820;32,57480;31,86580
386;30,06220;31,07930;30,47160
387;26,63370;27,34000;26,91800
388;28,72030;29,39830;28,99320
389;29,36600;30,10060;29,66170
390;25,09100;25,85380;25,39810
391;25,56110;28,21680;26,63000
392;32,64460;33,32260;32,91750
393;31,76020;32,60780;32,10130
394;29,67360;30,21040;29,88970
395;22,52920;23,26370;22,82480
396;33,20760;34,16820;33,59420
397;27,89110;29,24720;28,43700
398;18,99690;19,84450;19,33810
399;20,33020;21,17780;20,67140
400;26,98900;28,00610;27,39840
401;25,53560;26,24190;25,81990
402;22,06090;23,24750;22,53850
403;23,47830;24,80620;24,01280
404;42,65870;43,36500;42,94300
405;21,97040;22,76140;22,28880
406;32,49660;33,76800;33,00840
407;30,17010;31,24370;30,60220
408;27,72600;28,74310;28,13540
409;29,02830;30,24310;29,51730
410;24,29980;25,93850;24,95940
411;26,11610;26,90720;26,43450
412;30,39150;31,46510;30,82360
413;28,75450;30,02580;29,26620
414;18,90360;19,77940;19,25610
415;30,58810;31,63350;31,00890
416;28,56490;29,27120;28,84920
417;31,06170;31,73980;31,33460
418;21,27400;22,68670;21,84260
419;25,36110;27,11270;26,06610
420;24,87440;25,97630;25,31790
421;28,62460;32,15610;30,04610
422;28,60230;29,33680;28,89790
423;24,19090;25,09500;24,55480
424;22,43080;23,33490;22,79470
425;27,75650;28,34980;27,99530
426;24,81830;25,58110;25,12530
427;29,10250;29,78060;29,37550
428;27,99560;28,95620;28,38230
429;28,67170;29,43460;28,97880
430;27,02380;27,73010;27,30810
431;22,79560;24,03870;23,29600
432;25,82600;27,09740;26,33780
433;24,82420;25,61520;25,14260
434;20,34170;20,90670;20,56910
435;26,68060;27,27390;26,91940
436;24,39130;25,06930;24,66420
437;23,08960;23,59820;23,29430
438;22,26760;22,91740;22,52920
439;23,54860;24,28310;23,84420
440;22,23590;23,02690;22,55430
441;19,86880;20,65990;20,18720
442;22,06680;22,74490;22,33970
443;37,70050;38,83060;38,15540
444;27,26470;28,16880;27,62860
445;22,33600;23,26840;22,71130
446;24,58620;25,46210;24,93880
447;28,71940;30,52750;29,44720
448;25,80870;26,79760;26,20670
449;30,88120;32,29380;31,44980
450;25,70600;26,80780;26,14950
451;26,82930;27,45080;27,07950
452;26,72320;27,65550;27,09850
453;32,77710;33,70940;33,15240
454;26,98750;27,75030;27,29450
455;29,08400;29,76200;29,35690
456;27,03550;27,82660;27,35400
457;31,97610;32,90850;32,35140
458;30,64100;31,43210;30,95950
459;22,57260;23,42020;22,91380
460;24,51100;26,00830;25,11370
461;34,85300;35,92660;35,28510
462;16,77230;17,53520;17,07940
463;28,75870;29,63460;29,11130
464;28,66720;29,28880;28,91740
465;24,92780;26,14270;25,41680
466;25,63080;26,16760;25,84680
467;25,09230;25,82690;25,38800
468;24,80460;25,62390;25,13440
469;26,72810;27,29310;26,95550
470;20,13900;21,04310;20,50290
471;21,86470;22,68400;22,19450
472;24,51470;25,07970;24,74210
473;25,92540;26,49050;26,15290
474;24,63290;25,14140;24,83760
475;26,84180;27,88710;27,26260
476;24,96650;26,29440;25,50100
477;22,38340;23,25920;22,73590
478;21,40450;22,30860;21,76840
479;25,15680;26,20220;25,57760
480;30,46030;31,47730;30,86970
481;31,87950;32,64240;32,18660
482;22,71250;23,58830;23,06500
483;26,75130;27,45770;27,03570
484;20,25590;20,96220;20,54020
485;32,14660;33,24850;32,59020
486;28,38430;29,37320;28,78240
487;23,42260;23,95940;23,63860
488;25,72790;26,60370;26,08050
489;28,78010;29,48640;29,06440
490;27,49040;28,14020;27,75200
491;35,97600;36,76710;36,29440
492;28,94960;29,59940;29,21120
493;23,40120;24,10760;23,68550
494;26,90430;27,58240;27,17730
495;24,74580;25,28260;24,96190
496;24,13560;24,84190;24,41990
497;23,82000;24,61100;24,13840
498;29,33970;29,98960;29,60130
499;21,81690;22,32540;22,02160
500;26,69650;27,82660;27,15140
501;24,40240;25,58900;24,88000
502;23,63770;25,38940;24,34280
503;27,42580;28,35820;27,80110
504;32,94240;34,35500;33,51100
505;24,68960;25,96100;25,20130
506;26,27730;27,06840;26,59580
507;28,48340;29,52880;28,90420
508;27,48800;28,10950;27,73820
509;22,93270;24,28880;23,47850
510;30,73500;32,37370;31,39460
511;28,39830;30,17820;29,11470
512;24,88840;26,15980;25,40020
513;24,34570;26,29520;25,13040
514;25,26170;26,22230;25,64830
515;28,85440;29,64550;29,17280
516;25,93310;26,92190;26,33110
517;28,10400;29,29060;28,58160
518;26,72740;27,43370;27,01170
519;21,10450;22,37580;21,61620
520;26,00850;26,96910;26,39520
521;25,25550;25,93350;25,52840
522;24,26590;25,17000;24,62980
523;23,43000;24,75790;23,96450
524;30,40100;31,78540;30,95830
525;26,95520;28,02880;27,38730
526;18,35000;19,59310;18,85040
527;19,58510;20,46090;19,93760
528;34,85450;36,63450;35,57100
529;25,68960;26,50900;26,01940
530;26,96780;27,84360;27,32030
531;21,54860;22,82000;22,06030
532;30,78960;31,43940;31,05120
533;23,94400;25,18710;24,44440
534;21,62080;22,80740;22,09840
535;22,08160;23,18340;22,52510
536;19,48620;20,30550;19,81600
537;26,21950;27,20840;26,61760
538;22,29030;23,16610;22,64280
539;31,02580;32,38190;31,57160
540;29,53690;30,61050;29,96900
541;19,51460;20,58820;19,94670
542;27,28470;28,95160;27,95560
543;35,55810;36,51870;35,94480
544;21,56890;22,27520;21,85320
545;27,81610;28,94620;28,27100
546;32,53880;33,69710;33,00500
547;27,77280;28,62030;28,11390
548;29,95850;30,80610;30,29960
549;22,99950;23,79060;23,31790
550;26,96190;27,66820;27,24620
551;23,49780;27,02940;24,91930
552;36,64610;37,88920;37,14650
