region;AIC;BIC;HaQ
268;31,78900;33,25810;32,38030
269;29,83990;32,29780;30,82920
270;29,22810;31,17750;30,01280
271;29,01130;30,62170;29,65950
272;29,23580;30,56370;29,77030
273;28,64960;29,94920;29,17270
274;23,81260;25,33820;24,42670
275;24,26160;25,25040;24,65960
276;26,21920;27,91440;26,90160
277;28,47260;29,77230;28,99580
278;20,91900;23,17920;21,82880
279;24,65990;25,81820;25,12610
280;38,95220;40,16710;39,44120
281;28,42700;29,64180;28,91600
282;19,56690;21,17730;20,21510
283;26,53190;28,36830;27,27110
284;27,46660;28,45540;27,86460
285;22,69360;23,59770;23,05750
286;22,17060;23,78100;22,81890
287;27,64310;28,97100;28,17760
288;20,49870;22,19380;21,18100
289;31,18660;32,06250;31,53920
290;26,28640;28,03810;26,99150
291;22,99910;24,44000;23,57910
292;25,21840;26,68750;25,80970
293;28,94110;30,41020;29,53240
294;26,09540;27,36670;26,60710
295;23,74710;25,15970;24,31570
296;24,46780;26,89750;25,44580
297;28,48440;29,84060;29,03030
298;30,72340;32,19250;31,31480
299;28,99080;30,65770;29,66170
300;31,68780;33,27000;32,32470
301;27,48570;28,44630;27,87240
302;26,96200;28,88310;27,73530
303;25,52240;26,82200;26,04550
304;26,07410;27,68450;26,72230
305;20,69460;21,76820;21,12670
306;24,81050;25,82760;25,21990
307;26,47100;27,51640;26,89180
308;24,49840;25,43070;24,87370
309;25,94620;27,44360;26,54890
310;26,75410;28,30800;27,37950
311;27,74150;28,98470;28,24190
312;26,22070;27,40730;26,69830
313;25,63860;26,74050;26,08210
314;26,42880;27,64370;26,91780
315;30,06450;31,22290;30,53080
316;24,57070;25,64430;25,00290
317;21,86030;23,61200;22,56540
318;25,97590;27,41680;26,55590
319;26,20350;27,36190;26,66980
320;23,01460;25,19010;23,89030
321;29,30230;30,57370;29,81410
322;31,22850;32,27390;31,64930
323;24,09180;25,53270;24,67180
324;23,00380;24,27520;23,51550
325;35,10990;36,57900;35,70120
326;26,59090;28,31430;27,28460
327;24,56890;26,23580;25,23980
328;26,39190;27,80450;26,96050
329;26,18060;27,53670;26,72650
330;24,07610;25,48880;24,64470
331;24,09730;25,48170;24,65460
332;31,74010;33,15270;32,30870
333;29,55530;31,56130;30,36270
334;25,59980;26,58870;25,99780
335;21,49240;22,73550;21,99280
336;26,30160;27,60120;26,82470
337;18,09460;20,21360;18,94760
338;19,22700;21,20470;20,02310
339;27,38230;30,00980;28,43990
340;30,03190;31,19030;30,49820
341;24,26650;25,45310;24,74410
342;27,30770;28,40950;27,75120
343;22,46220;23,39450;22,83740
344;28,45050;29,41110;28,83710
345;25,91380;26,76130;26,25490
346;39,43210;40,92950;40,03490
347;24,04950;25,26430;24,53850
348;25,54650;27,21340;26,21750
349;25,45910;27,18250;26,15280
350;31,69570;33,05180;32,24150
351;31,99610;33,60650;32,64430
352;22,98260;25,01680;23,80140
353;25,96810;28,05880;26,80970
354;25,73050;27,93420;26,61750
355;26,20850;27,70580;26,81120
356;30,17580;32,18180;30,98320
357;27,34740;29,46630;28,20030
358;30,37110;31,50120;30,82600
359;34,44910;35,46620;34,85850
360;34,67500;35,72030;35,09580
361;26,25470;28,00640;26,95980
362;28,43390;30,10080;29,10480
363;30,70910;32,29130;31,34600
364;30,06860;31,82030;30,77370
365;27,17590;28,89940;27,86960
366;30,04940;31,49030;30,62940
367;32,04390;34,02150;32,83990
368;26,57980;28,16200;27,21670
369;28,49950;30,19470;29,18180
370;33,67570;35,11650;34,25560
371;29,09180;30,10890;29,50120
372;27,88720;29,27150;28,44440
373;31,58710;32,85840;32,09880
374;31,80930;34,06950;32,71910
375;28,41430;30,78750;29,36950
376;29,35410;30,45600;29,79760
377;30,47820;31,29750;30,80800
378;35,06620;36,28100;35,55520
379;24,40240;25,56080;24,86870
380;25,81660;27,14440;26,35110
381;27,88210;29,71860;28,62130
382;29,94170;31,24140;30,46480
383;22,94840;23,93720;23,34640
384;28,12610;29,53880;28,69470
385;29,92670;31,53710;30,57490
386;28,79580;30,34970;29,42120
387;25,88750;27,30010;26,45610
388;27,39870;29,00910;28,04700
389;28,76680;30,00990;29,26720
390;24,65590;25,84250;25,13350
391;24,31800;27,53880;25,61440
392;32,12100;33,10980;32,51900
393;30,96870;32,63560;31,63970
394;29,30320;30,60280;29,82630
395;21,91080;23,38000;22,50220
396;32,05710;33,83700;32,77350
397;27,18030;28,42350;27,68070
398;18,48260;19,64100;18,94890
399;19,72250;20,93740;20,21150
400;26,82670;27,87200;27,24740
401;24,95770;26,00300;25,37840
402;21,55980;22,60520;21,98060
403;22,15240;24,01710;22,90290
404;41,98200;43,56410;42,61880
405;21,05910;22,38700;21,59360
406;31,84130;33,08440;32,34160
407;28,41100;30,44510;29,22980
408;27,54060;28,89680;28,08650
409;28,14770;29,95590;28,87550
410;23,24190;25,44560;24,12890
411;25,77710;26,87900;26,22060
412;27,43380;29,69400;28,34360
413;25,61010;28,15280;26,63360
414;18,18330;19,59590;18,75190
415;30,23860;31,31220;30,67070
416;27,20230;28,69970;27,80500
417;30,62670;31,67210;31,04750
418;19,76520;21,94060;20,64080
419;23,51180;25,06570;24,13730
420;22,17060;24,20480;22,98940
421;27,36320;29,51040;28,22750
422;26,70840;28,54480;27,44760
423;22,92440;24,87380;23,70910
424;22,09390;23,39350;22,61700
425;27,01220;28,39660;27,56950
426;24,12710;25,48320;24,67300
427;27,92590;29,36670;28,50580
428;27,73590;28,69650;28,12250
429;28,18330;29,45470;28,69510
430;26,37010;27,52850;26,83640
431;21,63630;23,44450;22,36420
432;25,32050;27,18520;26,07100
433;24,26910;25,48400;24,75810
434;19,66980;20,71510;20,09050
435;26,20010;27,47150;26,71190
436;23,42960;25,12480;24,11190
437;22,19270;23,26630;22,62480
438;21,53170;22,80300;22,04340
439;23,62600;24,55830;24,00130
440;21,35670;22,59980;21,85710
441;18,64850;20,28710;19,30810
442;21,47360;22,66020;21,95130
443;37,32670;38,65460;37,86120
444;27,10680;28,12390;27,51620
445;22,03860;23,39470;22,58440
446;24,54570;25,64750;24,98920
447;28,29380;29,93250;28,95340
448;24,86870;26,28140;25,43730
449;30,50040;32,11080;31,14860
450;25,48940;26,87370;26,04660
451;26,56890;27,47300;26,93280
452;25,60150;27,15530;26,22690
453;31,06510;33,01450;31,84970
454;26,74070;27,72950;27,13870
455;28,69500;29,59910;29,05890
456;26,08430;27,29920;26,57340
457;31,64140;32,63020;32,03940
458;29,80160;31,21420;30,37020
459;21,64680;23,08770;22,22680
460;24,04500;25,42940;24,60220
461;32,37040;34,63060;33,28010
462;16,51070;17,55600;16,93150
463;28,32260;29,33970;28,73200
464;27,70540;29,06160;28,25130
465;24,56950;25,92570;25,11540
466;24,31740;25,84300;24,93150
467;23,67880;25,09140;24,24740
468;23,43830;25,04870;24,08650
469;25,84290;26,88820;26,26370
470;19,96680;20,92740;20,35340
471;21,22290;22,49430;21,73470
472;24,02180;24,95420;24,39710
473;25,20550;26,39210;25,68310
474;24,00170;24,82100;24,33150
475;26,39140;27,52150;26,84620
476;23,94420;25,83720;24,70620
477;21,27500;22,77240;21,87780
478;21,25230;22,09980;21,59340
479;24,58590;26,25280;25,25680
480;29,48380;30,78340;30,00690
481;31,32040;32,76120;31,90030
482;22,34410;23,41770;22,77620
483;25,75390;27,08180;26,28840
484;19,81490;21,02970;20,30390
485;31,05940;32,35900;31,58250
486;27,85450;29,23890;28,41180
487;23,28820;24,05100;23,59520
488;25,29610;26,56750;25,80790
489;28,24450;29,28980;28,66530
490;25,99670;27,40940;26,56540
491;35,60120;36,61830;36,01060
492;27,91390;29,41130;28,51670
493;23,09730;23,86010;23,40430
494;26,43640;27,48170;26,85720
495;24,25170;25,55130;24,77480
496;23,74540;24,81900;24,17760
497;23,03100;24,58490;23,65650
498;29,30800;30,15550;29,64910
499;20,68100;21,92410;21,18140
500;26,55570;28,10960;27,18110
501;23,75750;25,25490;24,36020
502;22,87360;24,79480;23,64690
503;25,98250;28,29920;26,91500
504;32,35150;33,73590;32,90880
505;23,60610;25,13170;24,22020
506;24,70480;26,20220;25,30750
507;27,87910;29,51770;28,53870
508;25,73550;27,43060;26,41780
509;22,80360;24,07500;23,31540
510;30,21010;32,10310;30,97210
511;27,43370;29,12880;28,11600
512;23,48850;25,38140;24,25040
513;24,56390;26,31560;25,26900
514;24,27640;25,54770;24,78810
515;28,55850;29,66040;29,00210
516;23,81020;25,73140;24,58350
517;25,20190;28,39440;26,48690
518;26,45040;27,38270;26,82570
519;19,27360;21,84460;20,30850
520;23,84890;25,96780;24,70180
521;24,13010;25,74050;24,77840
522;23,68730;25,12820;24,26730
523;22,30080;24,61760;23,23340
524;29,46770;31,44540;30,26370
525;26,10450;27,46060;26,65030
526;16,69670;18,90040;17,58370
527;18,93390;20,06400;19,38880
528;32,76840;34,97210;33,65540
529;25,78830;26,94670;26,25460
530;25,81820;27,68290;26,56880
531;19,65450;22,08430;20,63250
532;29,67590;31,20160;30,29000
533;21,96920;24,65320;23,04950
534;21,23490;22,70410;21,82630
535;21,04270;22,87910;21,78190
536;18,04930;19,57490;18,66340
537;25,68640;27,09910;26,25500
538;21,16120;22,46080;21,68430
539;29,54810;31,49750;30,33280
540;28,93910;30,35170;29,50770
541;19,36550;20,60860;19,86590
542;26,17610;27,84300;26,84700
543;34,13330;35,91320;34,84980
544;20,64610;21,91750;21,15790
545;27,62690;28,78520;28,09310
546;31,76630;33,29190;32,38040
547;26,01690;27,85330;26,75610
548;29,07990;30,52080;29,65990
549;22,31030;23,21440;22,67420
550;25,89930;27,34020;26,47930
551;22,63990;25,71940;23,87940
552;35,85860;37,55380;36,54100
