region;AIC;BIC;HaQ
293;29,56330;30,52390;29,94990
294;26,37600;27,81680;26,95590
295;24,30050;25,37410;24,73270
296;25,55090;27,64160;26,39250
297;28,55680;29,51740;28,94350
298;30,96460;32,26430;31,48780
299;29,21220;30,82260;29,86040
300;31,94590;33,35850;32,51450
301;27,45080;28,29840;27,79200
302;27,59330;28,92110;28,12780
303;26,19440;27,04200;26,53560
304;26,61080;27,74090;27,06570
305;20,80190;21,79080;21,20000
306;24,87520;25,83580;25,26180
307;26,40870;27,51060;26,85220
308;24,41170;25,68300;24,92340
309;26,29060;27,53370;26,79100
310;27,27570;28,57530;27,79880
311;28,28600;29,38780;28,72950
312;25,98920;27,09110;26,43280
313;25,48500;26,55860;25,91720
314;26,85330;27,84210;27,25130
315;30,33990;31,41350;30,77210
316;24,84210;25,88740;25,26290
317;23,08690;24,49960;23,65560
318;26,56600;27,97860;27,13460
319;26,63370;27,53780;26,99760
320;23,86240;25,67060;24,59020
321;29,56690;30,78180;30,05590
322;31,26340;32,50650;31,76370
323;24,17930;25,70490;24,79340
324;22,91450;24,38370;23,50590
325;35,53510;36,89130;36,08100
326;26,96260;28,34700;27,51990
327;25,00980;26,28110;25,52150
328;26,85100;28,15070;27,37420
329;26,05600;27,58170;26,67010
330;24,34280;25,64240;24,86590
331;23,88430;25,66420;24,60080
332;31,96640;33,40730;32,54640
333;30,62960;32,07050;31,20960
334;26,08400;26,84690;26,39110
335;21,98580;23,31360;22,52020
336;26,66140;27,98930;27,19590
337;18,75710;20,84780;19,59870
338;20,22850;21,61290;20,78570
339;27,08540;30,44750;28,43870
340;30,37690;31,25270;30,72940
341;24,21330;25,76720;24,83880
342;27,31420;28,52910;27,80320
343;22,78920;23,69330;23,15320
344;28,51530;29,58890;28,94750
345;26,20190;27,16240;26,58850
346;39,26380;40,93070;39,93480
347;24,26110;25,41950;24,72740
348;26,06660;27,47930;26,63520
349;25,89840;27,02850;26,35330
350;32,06880;33,36840;32,59190
351;32,28330;33,86550;32,92020
352;23,71670;25,49660;24,43310
353;26,70030;28,31070;27,34860
354;28,12960;29,23150;28,57310
355;26,71320;28,01280;27,23630
356;31,00030;32,78020;31,71680
357;28,61970;30,06060;29,19970
358;30,53260;31,54970;30,94200
359;34,21930;35,43420;34,70830
360;34,68040;36,09310;35,24900
361;26,85720;28,15680;27,38030
362;29,10190;30,51460;29,67050
363;30,66730;32,58850;31,44060
364;30,04900;31,77240;30,74270
365;27,01250;28,76410;27,71760
366;30,42600;31,61260;30,90360
367;32,12960;34,30500;33,00520
368;26,73570;27,86580;27,19060
369;29,42730;30,44440;29,83670
370;34,24700;35,37710;34,70190
371;29,36340;30,43700;29,79550
372;28,58790;29,83100;29,08830
373;31,37480;32,84390;31,96610
374;32,58460;34,33620;33,28960
375;28,97010;30,60870;29,62970
376;29,53560;30,55270;29,94500
377;30,65450;31,36080;30,93880
378;35,01770;36,51510;35,62040
379;24,83400;25,76630;25,20930
380;25,94330;27,58190;26,60280
381;28,85440;30,06920;29,34340
382;30,30350;31,15100;30,64460
383;22,96000;23,83590;23,31260
384;28,39580;29,55420;28,86210
385;30,39120;31,83210;30,97120
386;29,04650;30,43090;29,60380
387;26,33780;27,18540;26,67890
388;28,19290;29,54900;28,73880
389;29,02640;30,01520;29,42440
390;24,83960;25,77200;25,21490
391;24,87640;27,84290;26,07040
392;32,12000;33,41960;32,64310
393;30,78200;32,59020;31,50980
394;29,48650;30,47530;29,88450
395;21,96340;23,17830;22,45240
396;32,60880;33,93670;33,14330
397;27,34650;28,56140;27,83550
398;18,61140;19,68500;19,04360
399;20,00540;21,10730;20,44890
400;26,78490;28,05630;27,29670
401;25,02760;26,21420;25,50530
402;21,54580;22,64760;21,98930
403;22,30010;24,27770;23,09610
404;42,25370;43,44030;42,73130
405;20,89110;22,58630;21,57340
406;31,99120;33,09300;32,43470
407;28,23960;30,10420;28,99010
408;27,24870;28,91560;27,91970
409;27,41220;29,38990;28,20830
410;24,17850;26,21270;24,99730
411;25,85440;26,92800;26,28650
412;27,57260;29,69160;28,42550
413;28,17750;29,75960;28,81430
414;18,76160;19,80700;19,18240
415;30,29680;31,48340;30,77440
416;27,90070;28,91780;28,31010
417;30,69060;31,87720;31,16820
418;19,86050;22,12070;20,77030
419;24,28790;26,09610;25,01580
420;22,68580;24,57870;23,44770
421;27,04150;29,92330;28,20150
422;26,80450;28,55620;27,50960
423;23,47520;25,00090;24,08930
424;22,22280;23,35290;22,67770
425;27,51450;28,33390;27,84430
426;24,27750;25,52060;24,77790
427;28,51540;29,67380;28,98170
428;27,81050;28,82760;28,21990
429;28,40140;29,41850;28,81080
430;26,60860;27,68220;27,04080
431;22,04660;23,68520;22,70610
432;25,71310;27,04100;26,24760
433;24,54220;25,47460;24,91750
434;19,67270;20,66150;20,07070
435;26,18330;27,20040;26,59270
436;23,77040;24,84400;24,20250
437;22,37890;23,36780;22,77700
438;21,98240;22,80170;22,31220
439;23,47220;24,26330;23,79060
440;21,79900;22,78780;22,19700
441;19,42480;20,58320;19,89110
442;21,73540;22,78080;22,15620
443;37,24790;38,49110;37,74830
444;27,20260;28,24800;27,62340
445;22,06170;23,22000;22,52790
446;24,43780;25,37010;24,81300
447;28,69350;30,24740;29,31900
448;25,17700;26,36360;25,65460
449;30,27310;31,88350;30,92130
450;25,26120;26,67390;25,82980
451;26,48580;27,36170;26,83840
452;26,39950;27,38840;26,79750
453;31,72310;33,10750;32,28040
454;26,42540;27,69680;26,93720
455;28,57560;29,67740;29,01910
456;26,45050;27,63710;26,92810
457;31,55670;32,79980;32,05700
458;30,29160;31,39350;30,73510
459;22,41290;23,51470;22,85640
460;24,21020;25,65110;24,79020
461;32,24610;34,76050;33,25820
462;16,76500;17,52780;17,07210
463;28,70870;29,64110;29,08400
464;27,79680;28,98340;28,27440
465;24,77010;26,12620;25,31590
466;24,87420;26,03250;25,34040
467;24,11580;25,27420;24,58210
468;23,33830;24,92040;23,97510
469;25,83120;27,13080;26,35430
470;19,71690;21,04480;20,25140
471;21,23720;22,59340;21,78310
472;23,91830;25,02010;24,36180
473;25,59230;26,49640;25,95620
474;24,28240;25,13000;24,62350
475;26,63220;27,56460;27,00750
476;24,44610;26,22600;25,16260
477;21,93660;23,23620;22,45970
478;21,33100;22,31990;21,72910
479;24,72280;25,85290;25,17770
480;30,25320;31,60940;30,79910
481;31,61300;32,63010;32,02240
482;22,61240;23,48820;22,96490
483;26,16610;27,23970;26,59820
484;20,00020;21,07380;20,43240
485;31,50710;32,91970;32,07570
486;28,08970;29,36110;28,60150
487;23,09500;23,88600;23,41340
488;25,50730;26,49610;25,90530
489;28,50310;29,40720;28,86700
490;26,85190;27,84080;27,24990
491;35,74840;36,68070;36,12360
492;28,08490;29,29970;28,57390
493;22,79790;23,84330;23,21870
494;26,40720;27,36780;26,79380
495;24,35750;25,26160;24,72140
496;23,69810;24,74340;24,11890
497;23,27430;24,29140;23,68370
498;28,39640;29,72430;28,93090
499;21,03890;22,08420;21,45970
500;26,42660;27,78280;26,97250
501;23,57970;25,50080;24,35300
502;23,56670;25,37490;24,29450
503;27,13340;28,34830;27,62250
504;32,36600;33,63740;32,87770
505;24,25780;25,92470;24,92870
506;25,42650;26,83910;25,99510
507;27,96380;29,40470;28,54380
508;26,45970;27,61810;26,92600
509;23,20570;24,56180;23,75150
510;30,50670;32,20180;31,18900
511;27,79840;29,40880;28,44660
512;24,05860;25,78200;24,75230
513;24,25520;26,37410;25,10810
514;24,65000;26,03440;25,20730
515;27,90500;29,48720;28,54190
516;25,16930;26,52540;25,71510
517;26,46240;28,83570;27,41770
518;26,43840;27,34250;26,80230
519;19,82280;22,22430;20,78940
520;25,61690;26,80350;26,09450
521;25,01430;25,97490;25,40090
522;23,89200;25,05030;24,35820
523;22,34890;24,49610;23,21320
524;29,95300;31,70460;30,65800
525;26,19150;27,88660;26,87380
526;16,82800;19,20120;17,78320
527;19,09450;20,22460;19,54940
528;33,66070;35,89270;34,55910
529;24,99890;26,43980;25,57890
530;26,15910;27,91080;26,86420
531;21,06310;22,81480;21,76820
532;29,84780;31,23220;30,40500
533;23,06130;24,78470;23,75500
534;21,29870;22,90910;21,94690
535;21,34240;22,98110;22,00200
536;18,40740;19,93300;19,02150
537;25,40010;27,54730;26,26440
538;21,53770;23,00690;22,12910
539;30,70680;32,20420;31,30960
540;29,06290;30,53210;29,65430
541;19,52810;20,79950;20,03990
542;26,20400;27,89920;26,88630
543;34,32990;35,88380;34,95540
544;21,18700;22,23230;21,60770
545;27,42910;29,18080;28,13420
546;31,91580;33,46970;32,54130
547;26,48840;28,09880;27,13660
548;29,34060;30,69670;29,88640
549;22,48030;23,52560;22,90100
550;25,80840;27,64480;26,54750
551;22,37650;25,82340;23,76390
552;36,20360;37,92700;36,89730
